age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,management,single,tertiary,no,5525,no,no,cellular,11,jun,442,1,0,0,unknown,no
1,blue-collar,married,tertiary,no,8245,no,no,cellular,22,aug,119,4,1,0,unknown,no
1,blue-collar,married,secondary,no,-769,yes,yes,cellular,9,may,354,1,337,2,failure,no
1,admin.,married,tertiary,no,2621,yes,no,cellular,10,jul,452,1,0,0,unknown,no
1,management,single,tertiary,no,9881,yes,no,cellular,23,aug,751,2,1,0,unknown,no
1,technician,single,secondary,no,-2674,no,no,cellular,16,nov,188,1,0,0,unknown,no
1,blue-collar,married,secondary,no,-1967,yes,no,cellular,15,jul,248,1,1,0,unknown,no
1,management,married,tertiary,no,4404,yes,no,unknown,5,may,522,1,3,0,unknown,no
1,admin.,married,secondary,no,3520,yes,no,cellular,11,feb,210,10,0,0,unknown,no
1,blue-collar,divorced,secondary,no,-3486,yes,no,unknown,8,may,78,1,110,1,failure,no
1,services,married,primary,no,2586,yes,no,unknown,12,may,123,1,5,0,unknown,no
1,entrepreneur,married,secondary,no,195,no,no,cellular,28,jul,77,3,0,0,unknown,no
1,management,single,tertiary,no,1614,yes,no,cellular,18,nov,410,1,0,0,unknown,no
1,technician,single,tertiary,no,3953,no,no,cellular,22,aug,181,1,194,2,failure,no
1,blue-collar,married,primary,no,-4038,yes,no,unknown,17,jun,12,1,0,0,unknown,no
1,unemployed,married,tertiary,no,4403,yes,no,cellular,4,may,445,1,203,2,success,no
1,services,married,primary,no,2907,no,no,cellular,15,jul,296,2,0,0,unknown,yes
1,technician,married,secondary,no,667,yes,no,unknown,3,may,135,1,1,0,unknown,no
1,blue-collar,married,secondary,no,5628,no,yes,cellular,2,jul,148,2,0,0,unknown,no
1,services,married,secondary,no,1048,yes,yes,unknown,24,may,137,2,1,0,unknown,no
1,blue-collar,single,secondary,no,95,no,no,cellular,9,aug,585,4,0,0,unknown,no
1,self-employed,divorced,secondary,no,-5885,no,no,cellular,1,feb,9,1,24,0,success,yes
1,services,married,secondary,no,5947,no,yes,unknown,24,apr,157,3,0,0,unknown,no
1,management,single,tertiary,no,659,no,no,cellular,3,aug,745,7,0,0,unknown,no
1,blue-collar,married,primary,no,9145,no,no,unknown,4,jun,114,3,0,0,unknown,no
1,management,married,secondary,no,5013,no,no,unknown,5,jun,177,3,0,0,unknown,no
1,blue-collar,married,primary,no,-1310,no,no,cellular,30,aug,100,3,1,0,unknown,no
1,management,married,tertiary,no,4568,yes,no,unknown,16,may,608,2,2,0,unknown,no
1,blue-collar,married,primary,no,-2235,no,no,cellular,27,aug,111,3,0,0,unknown,no
1,technician,divorced,tertiary,no,5006,yes,yes,unknown,26,may,190,1,4,0,unknown,no
1,blue-collar,married,secondary,no,1463,yes,yes,cellular,24,jul,399,1,0,0,unknown,no
0,management,married,primary,no,-3414,no,no,telephone,27,dec,12,1,3,0,unknown,no
1,blue-collar,married,secondary,no,1157,yes,no,cellular,28,oct,313,1,0,0,unknown,no
1,blue-collar,married,primary,no,1665,yes,no,cellular,30,oct,104,1,1,0,unknown,no
1,technician,married,tertiary,no,2051,yes,no,cellular,27,apr,97,5,0,0,unknown,no
1,technician,divorced,tertiary,no,1829,no,no,unknown,11,may,111,1,1,0,unknown,no
1,blue-collar,divorced,primary,no,-5676,yes,no,cellular,13,sep,15,1,86,3,other,yes
1,management,single,tertiary,no,6328,yes,no,cellular,21,apr,422,5,1,0,unknown,no
1,management,married,tertiary,no,291,yes,no,cellular,20,may,657,1,2,0,unknown,no
1,blue-collar,single,primary,no,2618,yes,no,unknown,5,jun,73,2,0,0,unknown,no
1,services,married,primary,no,2260,yes,no,telephone,27,apr,102,2,4,0,unknown,no
1,housemaid,married,unknown,no,-3077,yes,no,unknown,15,may,50,1,0,0,unknown,no
1,technician,single,tertiary,no,1639,no,no,cellular,18,nov,107,1,126,2,failure,no
1,admin.,married,secondary,no,416,no,no,unknown,22,aug,492,4,0,0,unknown,no
1,technician,married,secondary,no,-2154,yes,no,unknown,28,mar,50,2,2,0,unknown,no
1,retired,single,secondary,no,-2354,no,no,cellular,5,aug,203,1,0,0,unknown,no
1,management,married,primary,no,455,yes,no,cellular,1,jun,107,2,97,6,failure,no
1,technician,divorced,tertiary,no,-46,yes,no,unknown,21,may,61,1,0,0,unknown,no
1,retired,married,secondary,no,-3051,no,no,cellular,3,feb,120,1,0,0,unknown,no
1,technician,single,tertiary,no,1939,no,no,cellular,17,nov,95,1,90,3,failure,yes
1,services,single,primary,no,-3418,no,no,cellular,26,aug,188,3,0,0,unknown,no
1,housemaid,married,primary,no,-1012,no,no,unknown,1,may,147,1,0,0,unknown,no
1,admin.,single,secondary,no,2549,no,no,cellular,8,jul,412,3,0,0,unknown,no
1,management,married,secondary,no,4225,yes,yes,unknown,12,may,362,1,2,0,unknown,no
1,admin.,married,secondary,no,-2513,no,no,cellular,29,jul,159,5,0,0,unknown,no
1,blue-collar,single,secondary,no,1756,yes,no,unknown,9,may,160,1,3,0,unknown,yes
1,blue-collar,divorced,primary,no,4383,no,yes,telephone,6,apr,55,1,3,0,unknown,no
1,management,single,tertiary,no,1493,no,no,cellular,15,aug,211,2,0,0,unknown,no
1,services,single,tertiary,no,2210,no,yes,cellular,3,nov,666,1,216,0,failure,no
1,management,married,secondary,no,829,yes,yes,cellular,7,jul,171,3,0,0,unknown,no
1,blue-collar,married,primary,no,8224,no,no,unknown,9,may,141,1,4,0,unknown,no
1,admin.,married,secondary,no,2894,yes,no,telephone,2,oct,563,14,1,1,failure,no
1,admin.,single,secondary,no,876,yes,no,unknown,11,may,226,3,4,0,unknown,no
1,blue-collar,married,secondary,no,-2598,yes,no,unknown,7,may,268,1,2,0,unknown,no
1,technician,married,secondary,no,-2539,yes,no,cellular,11,jul,321,2,1,0,unknown,no
1,services,married,secondary,no,1076,yes,no,cellular,6,feb,306,2,0,0,unknown,no
1,housemaid,married,primary,no,-1785,no,no,cellular,22,aug,34,1,0,0,unknown,no
1,blue-collar,married,primary,no,5410,no,yes,cellular,23,jul,107,2,2,0,unknown,no
1,management,married,tertiary,no,1682,yes,no,cellular,27,jul,296,1,0,0,unknown,no
1,services,married,secondary,no,8232,yes,no,unknown,13,jun,238,2,1,0,unknown,no
1,admin.,married,secondary,no,3282,yes,no,unknown,22,may,261,2,4,0,unknown,no
1,blue-collar,divorced,secondary,no,1620,yes,no,cellular,12,may,241,1,4,0,unknown,no
1,housemaid,married,primary,yes,-4725,yes,yes,cellular,6,dec,43,1,1,0,unknown,no
1,admin.,single,secondary,no,963,no,no,telephone,12,jul,324,8,0,0,unknown,no
1,entrepreneur,married,secondary,no,12683,yes,yes,unknown,22,jun,58,3,0,0,unknown,no
1,technician,single,tertiary,no,7166,yes,no,cellular,25,apr,67,1,0,0,unknown,no
1,management,divorced,tertiary,no,24,yes,no,cellular,25,jul,434,1,0,0,unknown,no
1,services,married,secondary,no,-2515,yes,no,cellular,29,jul,203,2,2,0,unknown,no
1,management,married,tertiary,no,2331,yes,no,cellular,29,aug,436,1,3,0,unknown,no
1,self-employed,single,tertiary,no,1,yes,no,cellular,9,may,550,1,0,0,unknown,no
1,blue-collar,married,primary,no,2018,yes,no,cellular,23,dec,67,1,3,0,unknown,no
1,retired,single,tertiary,no,-757,no,yes,cellular,20,jul,266,1,0,0,unknown,no
1,management,divorced,tertiary,no,13479,no,no,unknown,17,jun,807,2,0,0,unknown,no
1,admin.,married,secondary,no,-1763,yes,no,cellular,7,may,123,1,259,1,failure,no
1,admin.,married,secondary,no,-1644,no,no,cellular,29,apr,178,3,0,0,unknown,no
1,blue-collar,married,secondary,no,2518,yes,yes,cellular,6,jul,93,1,1,0,unknown,no
1,admin.,married,secondary,no,2863,yes,no,unknown,12,may,357,1,0,0,unknown,yes
1,unemployed,married,tertiary,no,14533,no,no,unknown,2,jun,443,4,0,0,unknown,no
1,services,married,unknown,no,-350,yes,no,unknown,7,jun,201,2,0,0,unknown,no
1,unemployed,single,tertiary,no,6805,no,no,cellular,30,jul,458,4,0,0,unknown,yes
1,blue-collar,married,secondary,no,5971,no,no,cellular,24,jul,465,2,0,0,unknown,no
