age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,services,married,unknown,no,1182,no,no,unknown,27,jun,228,2,0,0,unknown,no
24,technician,married,secondary,no,1084,yes,yes,cellular,3,feb,282,1,15,0,unknown,no
61,technician,single,secondary,no,-1960,yes,no,cellular,18,jun,76,1,0,0,unknown,yes
50,retired,divorced,primary,no,-3009,no,no,cellular,15,jul,0,7,0,0,unknown,no
35,management,single,tertiary,no,2811,no,no,cellular,3,aug,43,4,0,0,unknown,no
44,technician,married,secondary,no,277,no,no,cellular,3,aug,456,1,0,0,unknown,no
32,blue-collar,divorced,unknown,no,-124,yes,no,unknown,12,may,335,1,0,0,unknown,no
33,technician,single,secondary,no,1464,yes,yes,cellular,8,aug,138,4,0,0,unknown,no
40,technician,single,secondary,no,-3498,yes,no,cellular,26,may,290,1,10,0,unknown,yes
59,retired,married,secondary,no,-2081,yes,no,unknown,18,jun,73,1,0,0,unknown,no
33,blue-collar,married,primary,no,1430,yes,no,cellular,19,may,139,1,0,0,unknown,no
25,admin.,married,secondary,no,3168,no,no,unknown,19,jun,235,3,0,0,unknown,no
39,blue-collar,married,primary,no,2010,no,yes,cellular,28,jul,246,13,0,0,unknown,no
51,management,married,tertiary,no,1151,no,no,cellular,7,jul,116,7,0,0,unknown,no
45,admin.,married,tertiary,no,-3454,yes,yes,cellular,20,may,274,1,241,11,failure,no
32,blue-collar,married,secondary,no,-497,yes,no,unknown,24,may,204,1,0,0,unknown,no
42,blue-collar,single,secondary,no,-394,no,no,unknown,8,may,334,1,0,0,unknown,no
51,management,married,tertiary,no,2763,no,no,cellular,2,aug,142,3,0,0,unknown,no
44,blue-collar,married,secondary,no,359,yes,no,unknown,9,may,200,1,0,0,unknown,no
66,retired,married,secondary,no,-4464,no,no,cellular,22,jun,0,1,0,0,unknown,no
52,admin.,married,tertiary,no,-2624,yes,yes,cellular,18,may,451,1,389,9,failure,no
51,admin.,married,primary,no,-350,no,no,cellular,2,aug,642,1,0,0,unknown,no
23,self-employed,single,tertiary,no,-6436,yes,yes,cellular,30,jul,2,1,11,0,failure,yes
54,management,married,primary,no,287,no,no,cellular,3,aug,287,2,0,0,unknown,no
32,admin.,single,secondary,no,1585,yes,no,unknown,22,may,239,1,0,0,unknown,no
38,housemaid,single,tertiary,no,1908,yes,no,cellular,12,nov,14,7,0,0,unknown,no
27,technician,married,secondary,no,879,yes,yes,cellular,6,feb,463,1,286,0,failure,no
51,management,married,tertiary,no,3131,yes,no,unknown,3,may,141,2,0,0,unknown,no
38,management,single,tertiary,no,4287,no,no,cellular,2,aug,45,4,0,0,unknown,no
42,management,married,tertiary,no,3607,yes,yes,cellular,15,mar,236,2,65,0,failure,no
53,management,married,secondary,no,680,no,yes,telephone,21,jul,290,24,0,0,unknown,no
51,services,single,secondary,no,-1205,yes,no,cellular,20,may,405,1,390,4,failure,no
48,housemaid,married,secondary,no,-149,yes,no,unknown,11,jun,75,1,0,0,unknown,no
24,management,single,secondary,no,7156,no,no,cellular,11,jul,677,2,15,0,success,yes
37,management,single,tertiary,no,4003,yes,no,cellular,14,aug,37,3,0,0,unknown,no
52,management,married,tertiary,no,3087,yes,no,cellular,18,aug,68,2,0,0,unknown,no
37,housemaid,single,tertiary,no,2032,yes,no,cellular,18,nov,20,12,0,0,unknown,no
26,admin.,single,secondary,no,1561,yes,no,unknown,19,may,217,1,0,0,unknown,no
56,management,married,tertiary,no,714,no,no,telephone,9,jul,126,12,0,0,unknown,no
28,admin.,single,tertiary,no,4185,yes,no,unknown,22,jun,439,2,0,0,unknown,no
52,housemaid,married,tertiary,no,1216,yes,no,cellular,10,jun,37,3,0,0,unknown,no
54,management,married,tertiary,no,1265,no,no,cellular,2,aug,331,2,0,0,unknown,no
38,management,married,tertiary,no,4157,yes,no,cellular,23,apr,367,1,443,1,failure,no
27,blue-collar,single,secondary,no,-171,yes,no,unknown,16,may,399,1,0,0,unknown,no
48,admin.,married,primary,no,1508,yes,no,cellular,3,may,230,1,0,0,unknown,no
44,management,married,secondary,no,-138,no,no,telephone,15,jul,175,10,0,0,unknown,no
29,student,divorced,secondary,no,5440,no,no,cellular,30,apr,1,1,131,0,failure,no
26,blue-collar,single,tertiary,no,2076,yes,no,unknown,14,jun,373,1,0,0,unknown,no
55,management,married,tertiary,no,3521,yes,no,cellular,2,may,127,3,0,0,unknown,no
44,technician,married,secondary,no,-2672,yes,yes,cellular,23,may,394,1,72,2,failure,yes
53,admin.,divorced,primary,no,8871,yes,no,cellular,27,oct,2,1,418,0,failure,no
28,blue-collar,single,secondary,no,-274,yes,no,unknown,16,may,345,1,0,0,unknown,no
31,blue-collar,married,unknown,no,1515,no,no,unknown,27,jun,194,2,0,0,unknown,no
33,technician,single,tertiary,no,-4882,yes,yes,cellular,27,may,304,1,100,5,failure,yes
32,blue-collar,divorced,unknown,no,-172,yes,no,unknown,14,may,379,1,0,0,unknown,no
53,admin.,married,tertiary,no,-3173,no,yes,unknown,17,may,308,1,233,8,failure,no
27,student,divorced,secondary,no,3358,no,no,cellular,30,jan,1,1,31,0,success,no
36,management,married,secondary,no,852,yes,no,cellular,9,jul,126,2,0,0,unknown,no
38,technician,married,secondary,no,1646,no,no,cellular,13,aug,123,4,0,0,unknown,no
48,technician,married,tertiary,no,2098,no,no,cellular,3,aug,224,2,0,0,unknown,no
33,technician,single,secondary,no,1582,no,no,cellular,16,aug,92,15,0,0,unknown,no
42,admin.,married,tertiary,no,-4023,yes,yes,cellular,20,may,249,1,209,12,failure,no
33,blue-collar,married,secondary,no,2406,no,yes,cellular,28,jul,171,6,0,0,unknown,no
36,blue-collar,married,secondary,no,2578,no,yes,cellular,29,jul,162,6,0,0,unknown,no
54,housemaid,divorced,secondary,no,-1847,no,no,cellular,17,jul,0,9,0,0,unknown,no
38,management,married,tertiary,no,4595,yes,no,cellular,19,mar,302,1,353,0,success,yes
36,blue-collar,married,secondary,no,449,yes,no,unknown,14,may,169,1,0,0,unknown,no
45,blue-collar,single,secondary,no,4186,no,no,telephone,6,feb,232,1,0,0,unknown,yes
43,technician,single,primary,no,225,yes,no,unknown,18,may,44,1,0,0,unknown,no
34,entrepreneur,married,tertiary,no,-1371,yes,yes,unknown,27,jun,540,1,0,0,unknown,no
64,retired,married,primary,no,-4827,no,no,cellular,23,jun,0,1,0,0,unknown,no
24,blue-collar,single,secondary,no,598,yes,no,unknown,17,may,282,1,0,0,unknown,no
26,blue-collar,single,secondary,no,263,yes,no,cellular,4,feb,249,1,0,0,unknown,no
30,blue-collar,single,unknown,no,1124,no,no,cellular,6,feb,296,1,62,0,failure,no
57,entrepreneur,married,tertiary,no,-2423,no,yes,unknown,19,may,699,1,0,0,unknown,no
35,technician,married,secondary,no,4217,no,yes,cellular,6,feb,256,1,13,0,unknown,no
45,management,married,tertiary,no,1331,no,no,cellular,10,aug,168,1,0,0,unknown,no
54,admin.,married,tertiary,no,-1713,yes,yes,cellular,15,may,275,1,279,12,failure,no
54,management,married,tertiary,no,3522,yes,no,cellular,2,may,150,3,0,0,unknown,no
51,admin.,married,primary,no,1635,yes,no,cellular,1,may,290,1,0,0,unknown,no
38,blue-collar,married,secondary,no,379,yes,no,unknown,20,may,104,1,0,0,unknown,no
26,blue-collar,single,secondary,no,2662,no,no,cellular,24,apr,340,1,98,1,success,no
48,management,married,tertiary,no,762,no,no,telephone,11,jul,116,7,0,0,unknown,no
45,technician,married,secondary,no,-221,yes,no,unknown,16,jun,93,1,0,0,unknown,no
42,blue-collar,married,secondary,no,-400,yes,no,telephone,25,jul,231,9,0,0,unknown,no
32,technician,single,tertiary,no,-5495,yes,yes,cellular,25,may,211,1,127,10,failure,yes
26,blue-collar,single,secondary,no,-74,yes,no,unknown,15,may,365,1,0,0,unknown,no
50,admin.,married,tertiary,no,-2903,yes,yes,cellular,17,may,269,1,261,11,failure,no
36,unknown,divorced,primary,no,3669,no,no,unknown,15,oct,0,2,0,0,unknown,no
31,blue-collar,married,primary,no,873,yes,no,unknown,22,may,168,1,0,0,unknown,no
68,retired,divorced,secondary,no,-4126,no,no,cellular,18,jul,0,1,0,0,unknown,no
45,management,married,secondary,no,1603,yes,no,unknown,21,may,195,1,0,0,unknown,no
46,technician,divorced,secondary,no,4771,yes,yes,cellular,12,jul,279,1,149,0,failure,no
28,student,divorced,secondary,no,4396,no,no,cellular,30,jan,10,1,77,0,success,no
41,management,single,tertiary,no,3948,no,no,cellular,5,jul,94,6,0,0,unknown,no
34,admin.,married,secondary,no,3016,yes,no,cellular,15,jul,171,2,0,0,unknown,no
57,entrepreneur,married,tertiary,no,-2142,no,yes,unknown,15,may,368,1,7,0,unknown,no
37,blue-collar,married,unknown,no,-190,yes,no,unknown,9,may,265,1,0,0,unknown,no
36,blue-collar,divorced,unknown,no,-286,yes,no,unknown,12,may,294,1,0,0,unknown,yes
20,self-employed,single,secondary,no,3197,no,no,cellular,30,sep,33,1,8,0,success,yes
61,retired,married,secondary,no,-2627,no,no,unknown,14,jun,7,2,0,0,unknown,no
34,housemaid,married,secondary,no,849,no,no,cellular,14,nov,38,3,0,0,unknown,no
28,self-employed,single,tertiary,no,-6281,yes,yes,cellular,29,may,50,1,92,18,failure,no
39,management,single,secondary,no,2338,yes,no,cellular,16,aug,103,2,0,0,unknown,no
28,blue-collar,divorced,tertiary,no,1084,yes,no,unknown,22,jun,394,1,0,0,unknown,no
27,admin.,single,tertiary,no,3918,yes,no,unknown,24,jun,345,2,0,0,unknown,no
25,technician,single,secondary,no,694,yes,yes,cellular,3,feb,234,1,0,0,unknown,no
46,management,married,tertiary,no,1991,yes,no,cellular,15,aug,85,2,0,0,unknown,no
53,admin.,married,tertiary,no,-1880,yes,yes,cellular,15,may,254,1,296,13,failure,no
44,management,married,secondary,no,2259,yes,no,cellular,11,may,162,1,0,0,unknown,no
49,technician,married,tertiary,no,841,yes,no,unknown,15,may,55,2,0,0,unknown,no
31,blue-collar,married,primary,no,596,yes,no,unknown,24,may,149,1,0,0,unknown,no
29,technician,single,secondary,no,1088,no,no,cellular,19,jul,189,22,0,0,unknown,no
