age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39,management,single,tertiary,no,1915,yes,no,cellular,10,may,156,1,277,4,other,no
42,management,married,secondary,no,718,no,yes,cellular,25,jul,0,2,0,0,unknown,no
25,management,married,tertiary,no,1786,no,no,cellular,27,aug,0,3,0,0,unknown,no
60,technician,married,secondary,no,-878,yes,no,cellular,6,may,91,3,0,0,unknown,no
40,management,divorced,tertiary,no,692,yes,no,cellular,8,may,48,3,241,9,failure,no
24,blue-collar,married,secondary,no,-371,yes,yes,cellular,16,jul,330,1,0,0,unknown,no
36,management,single,tertiary,no,6126,yes,no,cellular,22,apr,361,1,199,1,other,no
38,blue-collar,single,secondary,no,871,yes,no,cellular,7,may,361,3,263,0,failure,no
30,admin.,single,tertiary,no,4743,yes,no,cellular,8,may,145,1,191,0,success,no
56,management,married,tertiary,no,2548,yes,no,cellular,18,nov,533,1,0,0,unknown,no
44,technician,married,secondary,no,-1138,yes,no,unknown,29,may,172,2,0,0,unknown,no
31,management,married,tertiary,no,2209,no,no,cellular,8,aug,285,3,0,0,unknown,no
23,technician,married,tertiary,no,211,yes,yes,unknown,14,may,267,1,0,0,unknown,no
42,blue-collar,married,secondary,no,-411,yes,no,unknown,17,may,0,7,0,0,unknown,no
52,management,single,secondary,no,-279,yes,no,cellular,7,may,14,7,88,2,failure,no
40,technician,married,secondary,no,1094,yes,no,cellular,12,may,246,1,3,0,unknown,no
46,self-employed,married,secondary,no,4567,no,no,unknown,21,jul,319,1,0,0,unknown,yes
31,blue-collar,single,secondary,no,7770,no,no,cellular,19,apr,719,1,147,1,other,no
41,management,married,tertiary,no,2476,no,no,cellular,3,feb,465,2,0,0,unknown,yes
51,technician,married,secondary,no,2597,no,yes,unknown,2,jun,679,5,0,0,unknown,yes
44,admin.,divorced,primary,no,1127,yes,no,cellular,17,aug,389,6,0,0,unknown,no
29,blue-collar,single,primary,no,5126,no,no,cellular,13,aug,478,2,18,3,success,yes
46,blue-collar,married,secondary,no,-734,yes,no,unknown,8,may,11,1,0,0,unknown,no
26,management,single,tertiary,no,1136,no,no,cellular,30,jul,0,7,0,0,unknown,no
36,technician,single,tertiary,no,116,yes,no,cellular,5,may,493,3,0,0,unknown,yes
48,technician,single,secondary,no,-934,yes,no,unknown,27,may,126,1,2,0,unknown,no
29,management,single,tertiary,no,2773,yes,no,cellular,22,apr,207,1,197,3,failure,no
25,blue-collar,married,secondary,no,473,yes,no,unknown,11,may,144,1,1,0,unknown,no
42,technician,married,secondary,no,2427,yes,no,unknown,8,jun,5,9,0,0,unknown,no
49,management,married,tertiary,no,-467,yes,no,unknown,4,may,188,1,0,0,unknown,no
25,management,single,secondary,no,234,yes,no,cellular,25,jul,15,6,0,0,unknown,no
47,technician,married,secondary,no,815,yes,no,cellular,19,jul,328,1,0,0,unknown,no
42,admin.,married,secondary,no,3701,no,no,cellular,21,nov,87,1,153,2,failure,no
44,admin.,single,tertiary,no,2961,yes,no,cellular,14,may,206,1,312,2,other,no
42,management,married,tertiary,no,2718,no,no,cellular,18,jun,435,1,30,2,failure,yes
35,blue-collar,married,secondary,no,2557,no,no,cellular,12,jul,0,2,0,0,unknown,no
46,technician,married,secondary,no,3749,no,no,unknown,10,jun,290,1,0,0,unknown,no
39,technician,single,secondary,no,1335,yes,no,cellular,8,may,0,9,269,0,failure,no
32,retired,married,secondary,no,9795,no,no,cellular,17,aug,8,1,0,0,unknown,no
47,technician,married,secondary,no,2792,yes,yes,cellular,18,nov,316,1,2,0,unknown,no
56,blue-collar,married,primary,no,1912,yes,no,unknown,3,jun,323,1,0,0,unknown,no
45,blue-collar,married,primary,no,3208,yes,yes,telephone,25,jul,0,13,0,0,unknown,no
58,technician,married,secondary,no,-203,yes,no,telephone,12,may,241,1,1,0,unknown,no
25,self-employed,single,tertiary,no,5323,no,yes,cellular,3,jul,247,1,0,0,unknown,no
42,management,divorced,secondary,no,528,no,no,cellular,13,aug,187,2,0,0,unknown,no
31,management,single,tertiary,no,477,no,no,cellular,20,aug,82,4,0,0,unknown,no
44,blue-collar,married,secondary,no,7321,no,no,unknown,19,jun,0,2,2,0,unknown,no
39,technician,single,secondary,no,972,no,no,unknown,18,may,329,1,0,0,unknown,yes
39,management,divorced,tertiary,no,11597,no,no,cellular,5,aug,133,1,212,1,success,yes
30,blue-collar,married,primary,no,1846,yes,no,cellular,15,jul,78,2,0,0,unknown,no
34,technician,married,tertiary,no,2943,no,no,cellular,6,aug,147,1,75,8,success,yes
43,management,married,tertiary,no,1090,no,no,telephone,9,jul,220,1,0,0,unknown,no
24,technician,single,secondary,no,96,no,no,cellular,8,jul,16,1,0,0,unknown,no
49,technician,married,tertiary,no,1779,no,no,cellular,19,jul,355,1,0,0,unknown,yes
56,technician,married,primary,no,2855,no,no,cellular,20,aug,17,3,0,0,unknown,no
44,management,divorced,tertiary,no,-17,yes,no,telephone,8,may,64,1,0,0,unknown,no
51,housemaid,divorced,primary,no,2623,yes,yes,cellular,20,nov,114,1,160,1,failure,no
40,management,single,tertiary,no,5304,no,no,unknown,17,jun,16,7,0,0,unknown,no
31,management,married,tertiary,no,1825,yes,no,cellular,17,apr,309,1,0,0,unknown,no
51,technician,married,tertiary,no,3558,no,no,unknown,21,jun,250,2,0,0,unknown,no
49,technician,married,tertiary,no,160,yes,no,cellular,8,may,135,1,0,0,unknown,no
49,management,married,tertiary,no,-837,yes,no,unknown,23,may,5,1,1,0,unknown,no
39,management,married,tertiary,no,1591,no,no,cellular,23,aug,276,1,8,6,success,no
