age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
28,blue-collar,single,tertiary,no,-2116,yes,yes,cellular,5,may,204,1,0,0,unknown,no
63,retired,married,primary,no,-3265,no,no,cellular,21,sep,353,1,0,0,unknown,no
34,blue-collar,single,secondary,no,-1110,yes,no,cellular,11,may,218,1,252,1,failure,no
40,entrepreneur,married,secondary,no,4682,no,no,unknown,6,jun,40,2,0,0,unknown,no
35,self-employed,single,tertiary,no,-7943,yes,no,cellular,6,apr,14,1,0,0,unknown,no
58,technician,married,secondary,no,-3224,yes,no,cellular,6,oct,170,1,419,0,failure,no
34,technician,married,tertiary,no,9059,no,no,cellular,20,aug,265,2,0,0,unknown,no
30,management,single,tertiary,no,838,yes,no,cellular,3,may,148,1,205,1,failure,yes
29,management,married,tertiary,no,10455,no,no,cellular,27,aug,543,2,0,0,unknown,no
34,blue-collar,married,tertiary,no,4357,yes,no,cellular,15,nov,633,2,0,0,unknown,no
69,self-employed,married,tertiary,no,-3880,no,no,cellular,5,oct,87,1,415,0,failure,no
34,blue-collar,single,secondary,no,-1002,yes,no,telephone,8,apr,75,1,309,1,failure,no
51,technician,married,secondary,no,-1898,yes,no,unknown,20,may,32,8,0,0,unknown,no
31,services,married,secondary,no,-1730,no,no,cellular,20,jul,302,2,0,0,unknown,no
40,unemployed,married,unknown,no,8719,no,no,unknown,30,jun,25,8,0,0,unknown,no
33,technician,single,secondary,no,4692,yes,no,cellular,11,nov,153,2,65,2,failure,no
30,blue-collar,single,secondary,no,3167,yes,no,unknown,9,may,413,2,0,0,unknown,no
73,housemaid,married,secondary,no,-5767,yes,no,cellular,1,mar,14,1,327,0,failure,no
32,management,single,tertiary,no,5082,no,no,cellular,26,aug,946,4,0,0,unknown,no
43,technician,married,unknown,no,5059,no,no,unknown,6,jun,65,2,0,0,unknown,no
36,entrepreneur,married,secondary,no,5671,no,no,unknown,5,jun,72,1,0,0,unknown,no
46,services,single,tertiary,no,4944,no,no,cellular,13,nov,843,17,0,0,unknown,no
32,blue-collar,divorced,unknown,no,778,no,yes,unknown,5,jul,173,1,0,0,unknown,no
33,technician,single,tertiary,no,-3196,yes,no,cellular,13,may,55,3,0,0,unknown,no
43,technician,married,tertiary,no,-1950,yes,no,unknown,19,may,50,4,0,0,unknown,no
27,management,single,tertiary,no,10165,no,no,cellular,4,feb,110,1,69,1,other,yes
35,management,single,tertiary,no,1930,yes,no,unknown,17,may,429,3,0,0,unknown,no
47,admin.,married,unknown,yes,33,yes,yes,cellular,15,nov,84,2,0,0,unknown,no
41,blue-collar,married,secondary,no,-5652,yes,no,cellular,11,apr,59,1,384,0,failure,no
32,technician,single,secondary,no,193,yes,no,unknown,26,may,177,5,1,0,unknown,no
39,management,married,secondary,no,6272,no,yes,cellular,30,jul,73,3,0,0,unknown,no
41,admin.,married,secondary,no,2036,no,no,unknown,10,may,39,3,0,0,unknown,no
28,self-employed,single,secondary,no,-2025,yes,no,cellular,17,apr,33,1,0,0,unknown,no
34,technician,single,secondary,no,-2777,yes,no,cellular,23,jul,189,4,0,0,unknown,no
35,blue-collar,married,secondary,no,-4009,yes,no,cellular,17,may,72,2,0,0,unknown,no
36,technician,single,secondary,no,1976,no,no,cellular,23,jul,186,5,0,0,unknown,no
33,technician,single,tertiary,no,3539,yes,no,cellular,23,jul,121,4,0,0,unknown,no
32,unemployed,single,primary,no,-7847,no,no,cellular,29,oct,782,1,0,0,unknown,yes
34,student,married,secondary,no,967,no,no,unknown,8,jun,107,1,0,0,unknown,no
35,blue-collar,married,unknown,no,7471,no,no,unknown,28,jun,93,15,0,0,unknown,yes
34,blue-collar,married,secondary,no,-260,yes,no,cellular,17,nov,259,4,0,0,unknown,no
32,services,single,secondary,no,-27,no,no,cellular,10,nov,473,9,0,0,unknown,no
31,management,married,unknown,no,2047,no,no,cellular,8,jun,84,1,0,0,unknown,yes
31,management,single,tertiary,no,1514,yes,no,unknown,15,may,503,3,1,0,unknown,no
36,blue-collar,married,secondary,no,2860,yes,no,cellular,18,nov,416,1,125,1,failure,no
33,management,single,tertiary,no,1656,yes,no,unknown,25,may,523,4,1,0,unknown,no
41,blue-collar,divorced,secondary,no,6292,no,no,cellular,14,aug,593,3,0,0,unknown,no
33,management,single,tertiary,no,93,yes,no,cellular,18,aug,660,2,1,0,unknown,no
32,self-employed,married,secondary,no,-336,yes,no,cellular,7,aug,68,1,0,0,unknown,no
26,management,single,tertiary,no,-1381,yes,no,cellular,9,may,208,2,2,0,unknown,no
28,blue-collar,single,unknown,no,826,no,yes,cellular,4,jul,238,1,0,0,unknown,no
42,technician,married,secondary,no,3442,no,no,cellular,14,aug,195,1,0,0,unknown,no
48,blue-collar,married,secondary,no,-6073,no,no,cellular,27,may,219,1,0,0,unknown,yes
41,technician,married,tertiary,no,2766,yes,yes,cellular,27,jan,43,1,396,0,other,no
36,management,married,secondary,yes,-7904,no,no,unknown,30,aug,0,1,1,0,success,no
35,management,married,secondary,no,6212,no,no,unknown,4,jun,92,1,0,0,unknown,no
38,blue-collar,divorced,primary,no,736,yes,no,unknown,18,may,225,2,0,0,unknown,no
52,retired,married,tertiary,no,2081,no,no,unknown,4,jun,235,1,0,0,unknown,no
58,services,married,tertiary,no,7034,no,no,cellular,28,jan,72,1,15,0,unknown,no
35,technician,single,tertiary,no,5080,yes,no,cellular,21,jul,132,4,0,0,unknown,no
48,admin.,divorced,secondary,no,9893,no,no,cellular,13,nov,399,17,0,0,unknown,no
54,admin.,married,secondary,no,-387,no,no,unknown,23,may,49,4,0,0,unknown,no
36,entrepreneur,married,secondary,no,4365,no,no,unknown,6,jun,58,2,0,0,unknown,no
51,retired,married,secondary,no,6709,no,no,cellular,10,aug,291,2,0,0,unknown,no
28,services,married,secondary,no,-3096,yes,no,cellular,15,may,129,1,2,0,unknown,no
46,retired,single,primary,no,-411,no,no,cellular,19,sep,552,1,0,0,unknown,no
29,management,single,secondary,no,9817,yes,no,cellular,5,feb,190,1,116,1,other,yes
28,management,single,tertiary,no,10350,no,no,cellular,27,aug,849,2,0,0,unknown,no
59,technician,married,secondary,no,-1608,no,no,cellular,28,may,136,4,0,0,unknown,yes
37,blue-collar,divorced,primary,no,409,yes,no,unknown,19,may,215,2,0,0,unknown,no
38,admin.,married,secondary,no,2677,yes,no,unknown,14,may,66,3,0,0,unknown,no
35,admin.,single,tertiary,no,3062,yes,no,cellular,19,jan,904,1,205,2,failure,yes
40,management,married,tertiary,no,1947,no,no,cellular,18,aug,762,1,0,0,unknown,no
49,technician,married,tertiary,no,-4878,no,no,cellular,24,may,98,1,0,0,unknown,yes
45,blue-collar,married,secondary,no,-721,yes,no,unknown,18,may,228,2,0,0,unknown,no
44,blue-collar,divorced,primary,no,1476,yes,no,unknown,17,may,332,1,0,0,unknown,no
37,admin.,single,secondary,no,1446,yes,no,cellular,6,may,65,3,0,0,unknown,no
45,retired,married,primary,no,-2551,no,no,cellular,12,sep,169,1,0,0,unknown,no
49,management,married,secondary,no,-896,no,no,cellular,15,nov,701,1,165,1,failure,no
40,admin.,married,secondary,yes,-6062,no,no,unknown,27,may,8,1,0,0,unknown,no
39,technician,married,secondary,no,5710,no,no,cellular,15,aug,166,1,0,0,unknown,no
41,blue-collar,married,secondary,no,-2667,yes,no,unknown,25,may,71,4,0,0,unknown,no
43,management,married,tertiary,no,3347,no,no,cellular,24,aug,874,2,0,0,unknown,no
43,unemployed,married,unknown,no,1619,no,no,unknown,29,jun,13,3,0,0,unknown,no
31,blue-collar,single,secondary,no,2286,yes,no,unknown,13,may,462,2,0,0,unknown,no
45,admin.,married,secondary,no,-1357,no,no,cellular,25,may,39,4,0,0,unknown,no
41,management,married,secondary,no,3174,no,no,cellular,18,nov,1036,1,91,1,failure,no
29,management,single,secondary,no,7290,no,no,cellular,21,jul,242,1,0,0,unknown,no
38,technician,married,secondary,no,4722,yes,no,cellular,12,aug,199,1,0,0,unknown,no
30,management,married,unknown,no,-1497,no,no,unknown,14,jun,67,1,0,0,unknown,no
37,management,single,tertiary,no,11979,yes,no,cellular,10,feb,316,1,103,3,success,yes
33,management,single,tertiary,no,4297,no,yes,cellular,30,jul,159,4,0,0,unknown,no
44,blue-collar,married,secondary,no,-5216,yes,no,cellular,23,may,80,2,0,0,unknown,yes
41,technician,married,secondary,no,4963,no,no,unknown,14,jun,77,4,0,0,unknown,no
31,services,single,secondary,no,887,yes,no,cellular,11,nov,273,8,0,0,unknown,no
64,entrepreneur,divorced,tertiary,no,7279,no,yes,cellular,11,nov,1064,12,0,0,unknown,no
36,services,married,unknown,no,3602,yes,no,telephone,16,jul,393,1,0,0,unknown,no
51,services,married,secondary,no,11897,no,no,cellular,13,nov,455,10,65,4,failure,no
28,management,single,tertiary,no,-759,yes,yes,cellular,6,may,352,1,0,0,unknown,no
75,housemaid,married,tertiary,no,-4536,yes,no,cellular,2,mar,33,1,259,0,other,no
37,admin.,single,secondary,no,7813,yes,no,unknown,2,jun,34,1,0,0,unknown,no
31,services,married,secondary,no,-2437,yes,no,unknown,22,may,188,3,1,0,unknown,no
32,blue-collar,married,primary,no,133,yes,no,cellular,23,nov,412,2,0,0,unknown,no
33,self-employed,married,secondary,no,-2971,yes,no,cellular,11,aug,37,1,0,0,unknown,no
47,management,married,tertiary,no,2600,yes,no,cellular,25,jan,97,1,224,1,failure,no
26,management,single,tertiary,no,5504,yes,no,cellular,26,may,672,4,2,0,unknown,no
33,management,single,tertiary,no,2167,no,no,cellular,21,nov,4279,1,0,0,unknown,yes
36,management,married,tertiary,no,5224,yes,no,cellular,15,jul,243,3,0,0,unknown,no
50,technician,single,unknown,no,-6835,no,no,telephone,29,jul,7,1,0,0,unknown,no
36,admin.,married,secondary,no,1955,yes,no,cellular,7,may,29,2,0,0,unknown,no
79,housemaid,married,secondary,no,1423,yes,no,cellular,1,mar,0,1,185,0,failure,no
41,technician,married,secondary,no,2596,no,no,cellular,14,aug,316,1,0,0,unknown,no
31,self-employed,married,primary,no,-1476,yes,no,cellular,12,apr,39,1,0,0,unknown,no
36,blue-collar,divorced,primary,no,1697,yes,no,unknown,14,may,359,2,0,0,unknown,no
44,technician,divorced,tertiary,no,-2009,no,no,unknown,25,aug,405,1,0,0,unknown,no
32,services,married,secondary,no,6967,yes,no,unknown,4,jun,58,1,0,0,unknown,no
41,admin.,married,secondary,no,8033,yes,no,cellular,30,jul,133,2,0,0,unknown,no
31,blue-collar,single,secondary,no,-1975,yes,no,cellular,14,may,149,3,0,0,unknown,no
49,management,married,secondary,no,7033,no,no,cellular,17,aug,453,2,0,0,unknown,no
45,blue-collar,married,secondary,no,-6912,yes,no,telephone,5,apr,29,1,290,0,failure,no
33,blue-collar,married,secondary,no,7393,no,no,unknown,17,jun,145,12,0,0,unknown,no
33,blue-collar,married,secondary,no,4211,yes,no,unknown,9,jun,107,2,0,0,unknown,no
42,entrepreneur,married,secondary,no,4063,no,no,unknown,8,jun,47,1,0,0,unknown,no
30,management,single,tertiary,no,4019,yes,no,unknown,28,may,481,6,2,0,unknown,no
32,management,single,tertiary,no,6415,no,yes,cellular,19,jul,329,2,0,0,unknown,no
30,admin.,single,secondary,no,-26,yes,no,cellular,21,sep,449,1,92,2,failure,yes
56,technician,divorced,secondary,no,-4761,no,no,cellular,3,aug,182,1,0,0,unknown,no
27,blue-collar,married,primary,no,-799,yes,no,cellular,10,apr,45,1,0,0,unknown,no
35,blue-collar,single,secondary,no,-2530,yes,no,cellular,10,may,147,1,277,1,failure,no
31,admin.,married,tertiary,no,4743,no,yes,unknown,28,jul,171,1,0,0,unknown,no
31,blue-collar,single,secondary,no,2393,yes,no,telephone,4,may,44,1,237,1,other,no
45,technician,single,secondary,no,-2779,yes,no,unknown,21,may,42,5,0,0,unknown,no
