age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
41,entrepreneur,married,secondary,no,-1515,no,yes,cellular,10,jul,14,5,0,0,unknown,no
43,admin.,married,secondary,no,692,yes,no,unknown,27,may,194,5,0,0,unknown,no
38,management,married,tertiary,no,1880,yes,no,cellular,28,apr,228,2,2,0,unknown,no
25,unemployed,single,tertiary,no,-4688,no,no,cellular,2,feb,0,4,140,1,other,no
52,technician,married,primary,no,2976,yes,no,unknown,24,may,270,1,0,0,unknown,no
29,blue-collar,single,secondary,no,-69,yes,no,unknown,5,may,250,6,0,0,unknown,no
32,admin.,single,tertiary,no,1890,yes,no,cellular,25,apr,69,1,283,1,failure,no
48,management,married,tertiary,no,243,yes,no,cellular,10,may,498,2,0,0,unknown,no
56,technician,married,secondary,no,3619,yes,no,unknown,27,may,257,1,0,0,unknown,no
52,admin.,married,unknown,no,-477,no,no,cellular,9,may,283,2,0,0,unknown,no
29,blue-collar,single,secondary,no,-1381,no,no,cellular,2,feb,37,1,183,0,failure,no
53,technician,married,secondary,no,3133,no,no,cellular,19,aug,314,1,0,0,unknown,no
51,blue-collar,married,primary,no,2553,yes,no,unknown,27,may,347,1,0,0,unknown,no
38,technician,married,secondary,no,2598,no,yes,unknown,16,may,119,1,0,0,unknown,no
28,services,married,secondary,no,1654,no,yes,cellular,15,jul,113,1,0,0,unknown,no
69,retired,divorced,secondary,no,5414,no,no,cellular,29,dec,0,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,520,yes,yes,unknown,11,may,330,6,0,0,unknown,no
23,management,single,tertiary,no,-776,yes,no,cellular,14,may,481,2,2,0,unknown,no
59,housemaid,married,primary,no,3148,no,no,cellular,19,aug,259,1,0,0,unknown,no
22,admin.,single,tertiary,no,-50,yes,no,unknown,8,apr,108,1,0,0,unknown,no
31,blue-collar,single,secondary,no,-146,yes,no,cellular,12,may,447,2,0,0,unknown,no
40,blue-collar,single,secondary,no,-728,no,no,telephone,2,nov,35,1,188,0,failure,no
56,technician,married,secondary,no,2675,no,no,cellular,19,aug,209,1,0,0,unknown,no
37,blue-collar,single,secondary,no,487,yes,no,unknown,9,may,344,1,0,0,unknown,no
57,technician,married,secondary,no,3345,yes,no,unknown,24,may,256,1,0,0,unknown,no
40,management,single,secondary,no,-27,no,no,unknown,3,nov,75,1,452,2,failure,no
38,admin.,married,tertiary,no,835,yes,no,cellular,27,jul,121,3,0,0,unknown,no
33,services,single,secondary,no,749,yes,no,unknown,16,may,241,1,1,0,unknown,no
38,blue-collar,single,secondary,no,-1375,no,no,telephone,6,nov,46,1,1,0,unknown,no
54,entrepreneur,divorced,secondary,no,2656,no,yes,cellular,28,jul,0,1,0,0,unknown,no
44,management,married,secondary,no,354,yes,no,cellular,11,may,484,2,0,0,unknown,no
39,entrepreneur,divorced,tertiary,no,1413,no,no,cellular,27,jul,47,3,0,0,unknown,no
29,admin.,single,secondary,no,149,yes,no,cellular,24,may,125,3,0,0,unknown,no
35,management,divorced,tertiary,no,3663,no,no,cellular,28,mar,156,2,0,0,unknown,no
61,management,divorced,primary,no,8933,yes,no,unknown,5,aug,1763,1,0,0,unknown,yes
54,entrepreneur,married,tertiary,no,-267,no,no,cellular,9,jun,0,2,0,0,unknown,no
47,blue-collar,married,secondary,no,1358,yes,no,unknown,13,may,284,1,0,0,unknown,no
35,blue-collar,married,secondary,no,25,no,no,unknown,27,jun,225,1,0,0,unknown,no
39,admin.,single,tertiary,no,1514,yes,no,cellular,25,apr,131,2,1,0,unknown,no
54,housemaid,divorced,primary,no,4810,yes,no,cellular,9,aug,506,1,0,0,unknown,no
49,services,divorced,secondary,no,5098,yes,no,unknown,11,aug,744,1,0,0,unknown,no
31,technician,married,tertiary,no,-2183,no,yes,cellular,20,jul,26,2,0,0,unknown,no
55,technician,married,secondary,no,3843,yes,no,unknown,25,may,216,1,0,0,unknown,no
47,technician,single,tertiary,no,1233,yes,no,cellular,23,may,33,2,360,0,failure,no
31,services,single,secondary,no,141,yes,no,unknown,14,may,396,7,0,0,unknown,no
57,housemaid,married,primary,no,3157,no,no,cellular,18,aug,215,1,0,0,unknown,no
44,management,married,primary,no,5637,yes,no,cellular,28,apr,356,1,229,4,failure,yes
48,blue-collar,married,secondary,no,2153,yes,no,unknown,28,may,357,1,0,0,unknown,no
30,technician,single,tertiary,no,1197,yes,no,cellular,21,may,41,2,405,1,failure,no
52,retired,divorced,primary,no,8299,yes,no,cellular,7,jan,1638,1,21,0,unknown,yes
40,entrepreneur,married,secondary,no,-1842,no,no,cellular,16,jul,39,4,0,0,unknown,no
49,admin.,married,unknown,no,-1928,no,no,telephone,3,sep,50,1,4,0,unknown,no
38,admin.,married,secondary,no,356,yes,no,unknown,7,may,188,5,0,0,unknown,no
44,technician,married,primary,no,5126,yes,no,cellular,26,apr,308,1,205,3,failure,yes
39,blue-collar,married,secondary,no,-914,no,no,cellular,2,feb,43,2,16,0,unknown,no
33,management,single,tertiary,no,-736,no,no,cellular,3,nov,74,1,258,1,failure,no
31,technician,single,tertiary,no,541,yes,yes,cellular,20,apr,50,2,10,0,unknown,no
53,admin.,married,tertiary,no,-2164,no,no,telephone,2,sep,30,1,14,0,unknown,no
31,blue-collar,single,secondary,no,1358,yes,no,unknown,27,may,207,1,0,0,unknown,no
52,admin.,married,unknown,no,-371,no,no,cellular,8,may,312,2,0,0,unknown,no
51,technician,married,secondary,no,1751,no,no,cellular,26,aug,246,1,0,0,unknown,no
33,blue-collar,married,secondary,no,-1792,no,no,cellular,2,feb,20,2,210,1,failure,no
39,management,married,tertiary,no,-77,no,no,cellular,10,nov,350,1,0,0,unknown,no
47,technician,married,secondary,no,1926,yes,no,cellular,30,may,167,1,1,0,unknown,no
50,technician,single,secondary,no,2585,no,no,cellular,22,aug,259,1,0,0,unknown,no
41,blue-collar,single,secondary,no,40,yes,no,cellular,8,may,305,1,0,0,unknown,no
22,management,single,tertiary,no,-1101,yes,no,cellular,11,may,423,2,1,0,unknown,no
59,management,divorced,secondary,no,5855,yes,no,unknown,10,aug,1019,1,0,0,unknown,no
46,management,married,tertiary,no,-50,yes,no,cellular,8,may,434,2,0,0,unknown,no
40,blue-collar,married,secondary,no,477,no,no,unknown,27,jun,280,1,0,0,unknown,no
43,technician,married,secondary,no,-488,no,yes,telephone,2,nov,22,1,386,0,failure,no
46,management,married,primary,no,7555,yes,no,cellular,27,jan,591,1,235,7,failure,yes
23,admin.,single,secondary,no,-3,yes,yes,cellular,27,jul,117,1,1,0,unknown,no
36,management,divorced,tertiary,no,2522,yes,no,cellular,27,apr,182,3,0,0,unknown,no
27,blue-collar,single,secondary,no,-2577,no,yes,telephone,16,jul,24,2,0,0,unknown,no
53,blue-collar,married,primary,no,1814,no,no,unknown,25,jun,285,1,0,0,unknown,no
30,management,single,tertiary,no,-898,no,no,cellular,3,nov,65,1,293,1,failure,no
45,blue-collar,married,secondary,no,995,yes,no,unknown,13,may,312,1,0,0,unknown,no
55,technician,married,secondary,no,2559,no,no,cellular,21,aug,234,1,0,0,unknown,no
42,technician,married,secondary,no,-118,no,yes,telephone,3,nov,43,1,360,1,failure,no
35,blue-collar,married,secondary,no,-1197,no,yes,telephone,5,jul,34,1,2,0,unknown,no
72,retired,divorced,primary,no,11455,yes,no,unknown,5,jan,1302,1,1,0,unknown,yes
35,services,single,secondary,no,263,yes,no,unknown,13,may,353,3,0,0,unknown,no
46,management,married,secondary,no,255,no,no,cellular,3,nov,82,1,362,1,failure,no
56,management,married,primary,no,16179,yes,no,cellular,27,jan,844,1,153,1,failure,yes
31,services,married,secondary,no,2768,yes,no,cellular,15,jul,185,1,0,0,unknown,no
41,management,married,tertiary,no,5696,yes,no,cellular,29,apr,708,1,10,0,unknown,yes
39,management,married,tertiary,no,2296,yes,no,cellular,27,apr,264,2,3,0,unknown,no
51,services,married,secondary,no,509,yes,yes,telephone,28,may,176,4,0,0,unknown,no
57,unemployed,married,tertiary,no,-14,no,no,cellular,12,jun,0,1,0,0,unknown,no
55,technician,married,primary,no,3063,yes,no,unknown,25,may,283,1,0,0,unknown,no
28,admin.,married,secondary,no,610,yes,no,cellular,25,jul,126,1,0,0,unknown,no
40,admin.,married,secondary,no,705,yes,no,unknown,5,may,159,3,1,0,unknown,no
49,blue-collar,married,secondary,no,3236,yes,no,unknown,28,may,281,1,0,0,unknown,no
37,management,married,tertiary,no,392,yes,no,unknown,7,may,366,2,0,0,unknown,no
39,admin.,married,secondary,no,1741,yes,no,cellular,29,jul,184,1,0,0,unknown,no
35,services,single,secondary,no,2263,no,no,cellular,23,aug,187,1,0,0,unknown,no
42,unemployed,married,tertiary,no,-1708,no,no,cellular,7,jun,0,2,0,0,unknown,no
36,technician,married,tertiary,no,670,yes,no,cellular,25,apr,79,2,3,0,unknown,no
37,self-employed,single,primary,no,2808,yes,no,unknown,27,may,299,1,0,0,unknown,no
39,technician,single,secondary,no,1603,no,yes,unknown,22,jun,163,1,0,0,unknown,no
56,retired,divorced,secondary,no,2250,no,yes,cellular,26,jul,0,1,0,0,unknown,no
27,management,single,tertiary,no,-2433,no,no,cellular,2,sep,24,1,275,5,failure,no
34,technician,single,primary,no,4807,yes,no,cellular,21,apr,308,1,214,2,failure,yes
33,technician,single,secondary,no,2084,no,no,cellular,26,aug,124,1,0,0,unknown,no
26,admin.,married,secondary,no,1094,yes,yes,cellular,20,jul,149,1,0,0,unknown,no
40,unemployed,married,tertiary,no,-1303,no,no,cellular,7,jun,0,2,0,0,unknown,no
48,student,married,primary,no,8994,yes,no,cellular,26,jan,765,1,215,6,failure,yes
38,management,single,tertiary,no,-195,no,no,cellular,3,nov,102,1,426,3,failure,no
24,admin.,divorced,secondary,no,-5545,no,no,cellular,1,may,0,2,122,4,other,no
43,admin.,married,tertiary,no,-936,no,no,cellular,7,may,216,1,0,0,unknown,no
54,technician,married,secondary,no,-150,no,no,telephone,5,nov,27,1,342,0,failure,no
34,blue-collar,married,secondary,no,1416,yes,no,unknown,20,may,137,1,0,0,unknown,no
27,admin.,single,tertiary,no,-2295,no,no,telephone,3,sep,65,1,7,0,unknown,no
