age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37,management,divorced,tertiary,no,-789,yes,yes,cellular,17,jul,356,2,0,0,unknown,no
36,management,married,tertiary,yes,-2722,yes,no,unknown,15,may,55,2,0,0,unknown,no
43,blue-collar,married,primary,no,-1994,yes,yes,unknown,2,may,30,5,0,0,unknown,no
36,technician,married,secondary,no,-1264,no,yes,cellular,12,jul,184,1,0,0,unknown,no
54,management,divorced,tertiary,no,3391,no,no,cellular,8,aug,172,2,0,0,unknown,no
45,admin.,married,secondary,no,4076,no,yes,cellular,10,aug,323,2,0,0,unknown,no
57,admin.,married,secondary,no,6673,no,no,cellular,18,oct,15,1,0,0,unknown,no
50,management,married,primary,no,-1447,yes,no,cellular,7,may,312,1,0,0,unknown,no
42,management,married,tertiary,no,-80,yes,no,cellular,23,jan,145,1,0,0,unknown,no
51,technician,married,secondary,no,5012,no,no,cellular,3,aug,101,1,0,0,unknown,no
44,unemployed,single,secondary,no,13939,yes,no,cellular,4,feb,117,1,2,0,unknown,no
44,management,divorced,tertiary,no,1516,yes,no,cellular,16,jul,341,2,452,2,failure,no
24,management,single,secondary,no,-228,yes,no,cellular,10,may,171,1,5,0,unknown,no
34,admin.,single,secondary,no,5067,no,no,cellular,29,oct,60,1,0,0,unknown,no
43,technician,married,secondary,no,-1230,yes,no,unknown,13,may,91,1,3,0,unknown,no
57,blue-collar,married,primary,yes,-6441,no,no,unknown,12,jun,300,7,0,0,unknown,no
43,management,married,tertiary,no,3975,no,no,cellular,3,feb,357,1,86,0,failure,yes
40,entrepreneur,married,secondary,no,3781,no,no,cellular,15,nov,472,1,0,0,unknown,no
63,retired,married,secondary,no,7092,no,no,telephone,19,aug,437,3,0,0,unknown,no
47,management,married,tertiary,yes,-3164,no,no,unknown,20,may,182,2,2,0,unknown,no
44,services,married,primary,no,1841,no,no,unknown,12,jun,506,2,0,0,unknown,no
35,technician,single,secondary,no,-182,yes,no,telephone,2,nov,110,1,139,3,other,no
34,entrepreneur,married,secondary,no,3323,yes,no,cellular,11,may,583,3,0,0,unknown,no
41,blue-collar,married,secondary,no,-511,yes,no,unknown,4,may,116,3,1,0,unknown,no
46,housemaid,married,primary,no,3993,no,no,cellular,11,aug,161,2,1,0,unknown,no
49,unemployed,divorced,secondary,no,-816,yes,no,unknown,12,oct,276,1,4,0,unknown,yes
38,technician,married,secondary,no,-2862,yes,yes,cellular,12,may,195,1,1,0,unknown,no
42,admin.,divorced,secondary,no,3590,yes,no,unknown,8,may,207,2,2,0,unknown,no
41,self-employed,married,secondary,no,1814,yes,no,unknown,9,may,230,3,2,0,unknown,no
29,admin.,single,secondary,no,1643,yes,yes,unknown,18,may,36,2,2,0,unknown,no
28,services,single,secondary,no,-2267,yes,yes,cellular,21,jul,183,1,1,0,unknown,no
40,admin.,divorced,secondary,no,2240,yes,no,cellular,16,nov,84,1,0,0,unknown,no
52,technician,divorced,secondary,no,2780,no,no,cellular,21,aug,139,2,0,0,unknown,no
56,management,divorced,secondary,no,-292,no,no,cellular,20,nov,137,1,0,0,unknown,no
40,management,single,secondary,no,272,no,no,unknown,8,jun,343,1,2,0,unknown,no
48,technician,divorced,tertiary,no,766,no,no,cellular,25,sep,98,1,0,0,unknown,no
19,unemployed,single,tertiary,no,3893,no,no,cellular,12,jun,506,2,1,0,unknown,no
47,unemployed,married,secondary,no,-3720,yes,no,unknown,3,jun,246,6,0,0,unknown,no
26,management,single,tertiary,no,-756,yes,no,cellular,15,jul,152,2,2,0,unknown,no
27,blue-collar,single,secondary,no,-1922,yes,no,unknown,10,may,111,1,4,0,unknown,no
37,housemaid,single,secondary,no,-2807,no,no,telephone,11,jun,1813,2,0,0,unknown,yes
44,blue-collar,married,primary,no,-3467,yes,no,unknown,13,may,43,3,0,0,unknown,no
44,entrepreneur,married,secondary,no,2418,yes,no,unknown,6,may,683,4,3,0,unknown,no
41,management,married,secondary,no,9442,no,no,cellular,20,oct,115,1,0,0,unknown,no
53,blue-collar,divorced,secondary,no,-2217,yes,yes,cellular,17,apr,106,1,0,0,unknown,no
39,blue-collar,married,secondary,no,1069,yes,no,cellular,8,may,129,1,408,2,failure,no
46,blue-collar,married,primary,no,1912,no,no,cellular,24,aug,185,1,0,0,unknown,no
34,management,single,tertiary,no,-705,yes,no,cellular,19,jul,233,2,2,0,unknown,no
38,management,married,tertiary,no,523,no,no,cellular,16,aug,272,2,0,0,unknown,no
36,self-employed,married,secondary,no,1363,yes,no,cellular,9,may,192,1,0,0,unknown,no
52,retired,divorced,tertiary,no,3168,no,no,unknown,9,nov,257,1,0,0,unknown,no
32,blue-collar,single,secondary,no,-651,yes,no,cellular,12,may,132,1,167,0,failure,no
57,technician,married,secondary,no,5372,no,no,telephone,4,feb,25,1,0,0,unknown,no
41,blue-collar,divorced,primary,no,1772,yes,no,cellular,8,may,175,1,418,5,failure,no
47,blue-collar,married,primary,no,-4390,yes,no,unknown,3,jun,128,9,0,0,unknown,no
30,admin.,single,tertiary,no,6878,yes,no,cellular,12,may,447,2,343,2,other,no
43,blue-collar,married,secondary,no,3871,no,no,cellular,9,feb,208,1,152,2,failure,no
30,admin.,single,primary,no,5132,yes,no,cellular,22,apr,315,1,0,0,unknown,no
44,services,married,secondary,no,-917,yes,no,unknown,2,jun,91,5,0,0,unknown,no
49,retired,single,primary,no,3567,no,no,telephone,25,jan,83,1,1,0,unknown,no
39,management,married,secondary,no,1273,yes,no,unknown,9,may,91,3,1,0,unknown,no
42,self-employed,married,primary,no,12439,yes,no,cellular,12,may,670,3,334,5,other,no
49,management,divorced,secondary,no,895,no,yes,cellular,19,aug,224,2,0,0,unknown,no
45,unemployed,divorced,secondary,no,495,yes,no,unknown,4,jun,126,2,2,0,unknown,no
42,management,married,tertiary,no,-1727,yes,no,cellular,10,may,209,2,1,0,unknown,no
54,retired,married,primary,no,5506,no,no,cellular,17,aug,311,2,28,0,unknown,no
43,management,married,tertiary,no,253,yes,no,cellular,18,aug,124,1,0,0,unknown,no
42,entrepreneur,married,secondary,no,3232,no,no,cellular,29,jul,1365,4,4,0,unknown,no
