age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
38,entrepreneur,married,secondary,no,-1540,yes,no,unknown,16,may,12,1,0,0,unknown,no
42,blue-collar,married,primary,no,-173,yes,no,unknown,13,may,201,2,0,0,unknown,no
35,management,single,secondary,no,-517,yes,no,unknown,5,may,795,1,0,0,unknown,no
39,self-employed,married,secondary,no,1660,no,yes,cellular,19,nov,72,1,0,0,unknown,no
24,blue-collar,single,secondary,no,-1112,yes,no,cellular,12,may,175,2,1,0,unknown,no
35,management,married,tertiary,no,2871,yes,no,cellular,19,apr,119,1,264,2,failure,yes
31,management,married,tertiary,no,42,yes,no,cellular,2,feb,507,1,200,4,other,no
37,admin.,married,primary,no,1346,no,no,cellular,28,aug,132,2,0,0,unknown,no
28,management,single,tertiary,no,-2390,yes,yes,unknown,19,may,148,1,0,0,unknown,no
34,management,single,tertiary,no,2007,no,no,cellular,23,aug,307,2,0,0,unknown,no
50,admin.,married,primary,no,-935,no,no,telephone,21,jul,43,2,0,0,unknown,no
35,technician,married,tertiary,no,1151,yes,no,cellular,8,sep,315,1,0,0,unknown,yes
34,blue-collar,married,primary,no,5631,yes,no,cellular,25,may,259,1,176,1,failure,no
32,technician,single,secondary,no,1774,yes,no,cellular,7,may,147,3,8,0,unknown,no
62,retired,married,secondary,no,4270,no,no,unknown,9,jun,73,1,0,0,unknown,no
31,services,single,unknown,no,383,no,yes,cellular,2,jul,55,1,0,0,unknown,no
38,housemaid,married,tertiary,no,6512,no,no,telephone,21,may,476,1,116,2,failure,no
36,management,single,tertiary,no,-845,yes,no,cellular,15,may,1065,3,117,9,failure,yes
35,admin.,married,secondary,no,-1752,yes,yes,unknown,21,jul,278,1,0,0,unknown,no
39,self-employed,single,tertiary,no,1826,no,no,cellular,2,feb,55,1,0,0,unknown,no
47,housemaid,divorced,primary,no,1191,no,yes,cellular,27,aug,104,1,0,0,unknown,no
28,admin.,single,tertiary,no,-2152,no,no,cellular,16,feb,91,1,62,0,other,no
35,technician,single,secondary,no,2159,yes,yes,cellular,25,aug,258,1,0,0,unknown,no
44,technician,married,secondary,no,2226,yes,yes,unknown,6,jun,222,1,0,0,unknown,no
37,admin.,single,secondary,no,2150,yes,no,cellular,20,jul,589,1,0,0,unknown,no
49,entrepreneur,married,secondary,no,2143,yes,no,unknown,15,jun,48,1,0,0,unknown,no
32,management,single,tertiary,no,3924,yes,no,cellular,24,apr,74,1,6,0,unknown,no
37,blue-collar,single,secondary,no,5023,no,no,cellular,5,feb,232,1,139,1,failure,no
43,admin.,single,secondary,no,-920,yes,no,cellular,12,feb,472,1,202,1,success,yes
47,management,married,unknown,no,2700,no,no,unknown,5,may,89,2,0,0,unknown,no
50,technician,single,tertiary,no,1021,no,no,unknown,11,aug,76,2,0,0,unknown,no
32,management,single,tertiary,no,-961,yes,no,cellular,26,jul,333,6,0,0,unknown,no
34,admin.,married,secondary,no,1025,no,no,cellular,9,feb,88,1,0,0,unknown,yes
34,admin.,married,tertiary,no,-822,no,no,cellular,3,feb,108,2,158,2,failure,no
31,technician,single,secondary,no,-874,yes,no,unknown,17,may,385,4,0,0,unknown,no
45,services,married,secondary,no,-2241,no,yes,unknown,4,jul,257,1,0,0,unknown,no
37,blue-collar,married,primary,no,-206,yes,no,cellular,10,may,72,2,0,0,unknown,no
36,management,married,tertiary,no,1196,no,no,cellular,14,sep,594,1,113,5,success,yes
32,blue-collar,married,secondary,no,5833,yes,no,unknown,28,may,360,1,0,0,unknown,no
32,blue-collar,single,secondary,no,-458,yes,no,unknown,27,may,202,3,0,0,unknown,no
54,technician,single,tertiary,no,-812,no,no,cellular,14,aug,54,2,263,18,other,no
32,unemployed,married,unknown,no,4356,yes,no,cellular,3,sep,381,1,0,0,unknown,no
47,blue-collar,married,secondary,no,-2279,yes,no,unknown,25,may,389,3,0,0,unknown,no
40,management,married,tertiary,no,1065,yes,yes,cellular,15,may,149,1,6,0,unknown,no
47,technician,married,secondary,no,7778,no,no,unknown,6,jun,66,1,0,0,unknown,no
38,management,married,secondary,no,3855,yes,no,cellular,8,may,190,1,0,0,unknown,no
52,blue-collar,married,secondary,no,3821,yes,no,unknown,28,may,1331,3,0,0,unknown,no
35,technician,single,secondary,no,4349,yes,yes,cellular,18,jul,321,1,0,0,unknown,no
38,admin.,single,secondary,no,-966,yes,no,unknown,13,may,574,4,0,0,unknown,no
39,services,married,secondary,no,-170,yes,no,unknown,20,may,130,2,0,0,unknown,no
43,management,married,tertiary,no,725,no,no,cellular,25,aug,76,16,0,0,unknown,no
45,entrepreneur,married,tertiary,no,1206,no,no,unknown,9,jun,34,1,0,0,unknown,no
45,management,married,tertiary,no,2063,no,no,cellular,28,jul,266,2,0,0,unknown,no
61,retired,married,primary,no,1416,no,no,cellular,4,aug,17,1,0,0,unknown,no
41,housemaid,married,secondary,no,-1235,no,no,cellular,30,jul,94,8,0,0,unknown,no
25,technician,single,unknown,no,-2610,no,no,cellular,29,oct,115,2,24,0,unknown,no
42,blue-collar,single,secondary,no,-1474,yes,yes,unknown,11,may,656,1,0,0,unknown,no
37,blue-collar,married,primary,no,1083,no,no,cellular,14,may,116,2,0,0,unknown,no
36,services,married,secondary,no,197,no,yes,cellular,17,jul,365,2,0,0,unknown,no
30,blue-collar,married,secondary,no,5764,yes,no,unknown,26,may,95,1,0,0,unknown,no
34,services,married,secondary,no,2325,yes,no,cellular,6,may,69,1,0,0,unknown,no
59,housemaid,married,primary,no,-1803,no,no,cellular,17,aug,21,3,0,0,unknown,no
33,blue-collar,married,primary,no,964,yes,no,unknown,16,may,117,2,0,0,unknown,no
33,management,married,tertiary,no,2516,no,no,cellular,17,sep,276,1,148,3,failure,no
35,management,single,tertiary,no,1703,yes,yes,unknown,25,jul,854,2,0,0,unknown,no
33,management,divorced,tertiary,no,3976,yes,no,cellular,28,apr,173,1,0,0,unknown,no
57,blue-collar,married,secondary,no,430,yes,no,unknown,3,may,407,1,0,0,unknown,no
46,management,divorced,primary,no,1595,no,yes,cellular,5,jul,118,1,0,0,unknown,no
24,admin.,single,secondary,no,-2985,yes,no,cellular,20,may,176,3,20,0,unknown,yes
40,management,single,tertiary,no,726,yes,no,unknown,4,may,581,1,0,0,unknown,no
45,technician,single,secondary,no,757,no,no,cellular,30,aug,134,4,0,0,unknown,no
46,blue-collar,married,unknown,no,-63,yes,no,telephone,25,nov,110,7,0,0,unknown,no
46,technician,married,tertiary,no,1237,yes,no,unknown,28,may,89,1,0,0,unknown,no
34,blue-collar,married,unknown,no,-3569,no,no,cellular,18,jul,169,12,0,0,unknown,no
41,blue-collar,married,primary,no,-440,yes,no,telephone,17,nov,118,1,67,4,failure,no
45,entrepreneur,married,tertiary,no,-465,yes,no,cellular,8,may,254,1,3,0,unknown,no
51,admin.,married,tertiary,no,2230,no,no,unknown,27,may,405,1,0,0,unknown,no
31,blue-collar,single,secondary,no,-202,yes,no,cellular,19,apr,119,2,223,1,other,no
59,retired,divorced,primary,no,1844,no,no,unknown,13,jun,109,1,0,0,unknown,no
33,services,married,primary,no,-391,yes,no,cellular,12,may,91,4,246,0,failure,no
44,management,married,secondary,no,6655,no,no,unknown,19,jun,277,1,0,0,unknown,no
30,management,single,tertiary,no,-1110,yes,no,unknown,9,may,1016,2,0,0,unknown,yes
28,management,married,tertiary,no,3958,yes,no,cellular,21,aug,99,1,0,0,unknown,no
33,management,single,tertiary,no,5456,no,no,cellular,23,nov,203,1,122,15,success,no
30,services,single,secondary,yes,-302,no,yes,cellular,1,dec,61,1,0,0,unknown,no
35,entrepreneur,single,tertiary,no,-833,no,no,cellular,26,aug,120,1,19,0,unknown,yes
37,management,divorced,tertiary,no,4868,no,no,cellular,23,apr,763,1,0,0,unknown,no
35,services,single,secondary,no,-1981,no,no,cellular,17,apr,47,1,224,0,failure,yes
46,services,married,secondary,no,-1009,yes,no,cellular,18,jul,332,1,0,0,unknown,no
