age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
42,management,married,tertiary,no,-2055,yes,no,cellular,6,apr,18,1,403,3,other,no
34,services,married,secondary,no,-2170,yes,yes,cellular,11,nov,241,1,235,2,failure,no
46,services,married,secondary,no,33,no,no,unknown,22,may,234,2,0,0,unknown,no
34,management,single,secondary,no,1100,yes,yes,cellular,8,jul,256,1,0,0,unknown,no
38,blue-collar,married,secondary,no,-615,yes,no,unknown,8,jun,167,3,0,0,unknown,no
58,retired,married,secondary,no,6385,no,no,cellular,13,aug,280,2,0,0,unknown,no
55,admin.,married,tertiary,no,8447,yes,no,cellular,12,jul,145,1,0,0,unknown,no
37,blue-collar,married,secondary,no,-3055,yes,no,cellular,18,may,94,1,1,0,unknown,no
52,management,divorced,tertiary,no,-3581,no,no,cellular,18,jan,53,3,144,2,other,yes
36,management,married,tertiary,no,-26,yes,no,unknown,26,may,342,6,1,0,unknown,no
36,blue-collar,married,secondary,no,-2496,yes,no,unknown,10,may,174,1,1,0,unknown,no
63,housemaid,single,tertiary,no,314,no,yes,cellular,11,jul,574,3,0,0,unknown,no
34,technician,married,secondary,no,-3195,no,no,cellular,14,aug,103,5,0,0,unknown,no
38,blue-collar,married,secondary,no,-1851,no,no,cellular,7,feb,114,1,388,1,failure,no
72,technician,single,primary,no,786,no,no,telephone,24,apr,11,1,0,0,unknown,no
26,unemployed,married,secondary,no,-1227,no,no,cellular,26,jul,268,4,0,0,unknown,no
70,admin.,single,primary,no,-2796,yes,yes,cellular,14,nov,51,2,0,0,unknown,no
30,blue-collar,divorced,primary,no,10473,yes,no,cellular,3,jun,142,1,0,0,unknown,no
50,retired,married,primary,no,-1484,yes,no,unknown,5,jun,84,1,0,0,unknown,no
35,management,divorced,unknown,no,2190,no,no,cellular,20,may,204,2,0,0,unknown,no
37,services,married,secondary,no,-6486,yes,yes,cellular,20,feb,213,1,0,0,unknown,no
46,admin.,married,secondary,no,4243,yes,yes,cellular,5,aug,129,2,0,0,unknown,no
30,management,married,tertiary,no,1760,no,no,cellular,20,aug,313,14,0,0,unknown,no
38,management,married,tertiary,no,-699,yes,yes,unknown,23,may,402,2,0,0,unknown,no
42,management,married,tertiary,no,3095,yes,no,cellular,17,jul,298,1,0,0,unknown,no
37,management,married,secondary,no,1800,no,no,cellular,14,aug,377,10,0,0,unknown,no
46,blue-collar,married,secondary,no,-1199,yes,no,cellular,1,feb,127,1,252,0,other,no
21,self-employed,divorced,tertiary,no,3834,yes,no,cellular,21,oct,21,1,121,9,success,no
75,retired,single,tertiary,no,-4311,no,no,cellular,2,jul,1338,1,0,0,unknown,no
58,technician,married,tertiary,no,1570,no,no,cellular,20,may,90,1,0,0,unknown,no
39,services,divorced,secondary,no,-188,yes,yes,unknown,17,may,175,1,0,0,unknown,no
23,blue-collar,single,secondary,no,-705,yes,no,cellular,20,may,217,2,2,0,unknown,no
32,admin.,married,secondary,no,5663,yes,no,cellular,9,aug,94,6,0,0,unknown,no
40,technician,single,secondary,no,-3090,yes,no,unknown,19,may,84,5,0,0,unknown,no
36,blue-collar,married,secondary,no,-1252,no,no,cellular,15,may,105,1,0,0,unknown,no
35,blue-collar,married,secondary,no,-1496,yes,no,unknown,14,may,192,2,1,0,unknown,no
31,blue-collar,married,primary,no,1918,no,no,cellular,11,aug,198,1,0,0,unknown,no
30,services,single,secondary,no,1355,no,yes,cellular,22,jul,948,1,0,0,unknown,no
33,self-employed,married,secondary,no,2829,no,no,cellular,15,apr,129,1,0,0,unknown,no
45,admin.,single,secondary,no,1312,yes,no,cellular,15,nov,75,1,0,0,unknown,no
30,technician,divorced,secondary,no,-4741,no,no,cellular,15,aug,61,2,0,0,unknown,no
47,technician,divorced,secondary,no,7929,no,no,cellular,9,jun,312,1,2,0,unknown,no
40,technician,divorced,secondary,no,-3348,yes,no,unknown,13,may,160,4,0,0,unknown,no
23,technician,single,secondary,no,-937,no,no,cellular,20,may,214,1,294,1,success,yes
31,management,single,tertiary,no,3513,no,yes,cellular,14,jul,371,1,0,0,unknown,no
28,services,single,secondary,no,-20,no,yes,cellular,24,jul,972,1,0,0,unknown,no
38,technician,single,tertiary,no,-1328,no,no,unknown,21,may,119,2,0,0,unknown,no
49,blue-collar,married,secondary,no,-3760,yes,no,telephone,29,jul,590,5,0,0,unknown,no
41,management,married,tertiary,no,1355,no,yes,cellular,20,jul,691,2,0,0,unknown,no
33,blue-collar,married,secondary,no,1671,yes,no,cellular,11,may,129,1,441,3,failure,no
37,technician,married,secondary,no,-817,yes,yes,cellular,25,jul,954,2,0,0,unknown,no
35,services,single,secondary,no,-1028,yes,yes,cellular,15,may,276,1,0,0,unknown,no
41,technician,single,tertiary,no,1401,yes,no,cellular,17,may,191,2,0,0,unknown,no
67,retired,divorced,tertiary,no,-6273,no,no,cellular,8,oct,108,1,159,1,unknown,no
25,blue-collar,single,secondary,no,-842,yes,no,unknown,23,may,284,1,0,0,unknown,no
34,technician,married,secondary,no,977,yes,no,cellular,23,jul,592,3,0,0,unknown,no
36,management,divorced,tertiary,no,308,no,no,cellular,9,aug,398,2,0,0,unknown,no
35,technician,married,secondary,no,-2983,no,no,cellular,13,aug,115,5,0,0,unknown,no
40,management,married,tertiary,no,-575,yes,no,cellular,18,may,99,1,319,4,failure,no
43,blue-collar,married,primary,no,-2883,yes,no,unknown,23,may,86,1,0,0,unknown,no
33,technician,married,secondary,no,-1254,no,no,cellular,16,aug,159,3,0,0,unknown,no
22,self-employed,divorced,tertiary,no,4428,yes,no,cellular,18,oct,20,1,165,12,success,no
50,management,married,tertiary,no,2608,no,no,cellular,19,nov,127,1,0,0,unknown,no
68,admin.,divorced,tertiary,no,2708,yes,yes,cellular,3,jul,474,1,0,0,unknown,no
45,blue-collar,divorced,primary,no,9671,no,no,unknown,10,jun,259,1,0,0,unknown,no
47,management,married,tertiary,no,-295,no,no,cellular,19,nov,224,1,146,3,failure,no
53,blue-collar,divorced,primary,no,14367,no,no,cellular,1,jun,357,1,0,0,unknown,no
24,blue-collar,single,secondary,no,301,yes,no,unknown,11,may,280,1,6,0,unknown,no
33,technician,married,secondary,no,-904,no,no,cellular,29,jul,646,7,0,0,unknown,no
89,student,divorced,secondary,no,-7809,no,no,cellular,10,oct,445,1,0,0,unknown,no
48,technician,single,tertiary,no,2113,yes,no,cellular,19,nov,189,1,0,0,unknown,no
25,blue-collar,single,secondary,no,-719,yes,no,unknown,23,may,320,1,1,0,unknown,no
48,blue-collar,married,primary,no,-4670,yes,no,unknown,30,may,115,2,0,0,unknown,no
40,technician,married,tertiary,no,3508,yes,no,cellular,20,nov,260,1,0,0,unknown,no
37,blue-collar,married,secondary,no,-2338,yes,no,cellular,14,may,52,1,0,0,unknown,no
32,management,married,secondary,no,-897,no,no,cellular,12,aug,170,7,0,0,unknown,no
43,blue-collar,married,secondary,no,3102,no,no,cellular,10,aug,196,1,0,0,unknown,no
34,blue-collar,married,primary,no,1156,yes,no,cellular,11,may,240,1,314,6,failure,no
30,services,married,secondary,no,2730,no,yes,cellular,19,jul,845,1,0,0,unknown,no
32,services,single,secondary,no,834,yes,yes,cellular,11,may,457,1,0,0,unknown,no
54,entrepreneur,divorced,tertiary,no,-1029,yes,no,telephone,8,may,212,2,0,0,unknown,no
34,technician,single,secondary,no,-1563,yes,no,cellular,16,may,62,4,1,0,unknown,no
42,technician,single,tertiary,no,-1238,no,no,unknown,21,may,111,2,0,0,unknown,no
47,retired,single,tertiary,no,2409,no,no,telephone,19,apr,91,1,84,0,success,yes
68,blue-collar,married,primary,no,985,no,no,cellular,17,aug,141,1,0,0,unknown,no
43,management,married,secondary,no,3376,yes,yes,cellular,12,feb,207,3,4,0,unknown,no
25,management,single,tertiary,no,1408,yes,no,unknown,12,may,331,2,3,0,unknown,no
45,blue-collar,married,secondary,no,-2887,yes,no,telephone,29,jul,473,5,0,0,unknown,no
61,admin.,single,tertiary,no,12057,yes,yes,cellular,11,nov,312,1,0,0,unknown,yes
66,services,married,secondary,no,219,no,no,cellular,22,aug,128,1,0,0,unknown,no
35,blue-collar,married,secondary,no,-1823,yes,no,unknown,10,may,254,2,2,0,unknown,no
24,admin.,single,secondary,no,845,no,no,cellular,19,jul,293,2,0,0,unknown,no
33,blue-collar,married,primary,no,1538,yes,no,unknown,10,jun,73,1,0,0,unknown,no
35,blue-collar,married,secondary,no,-1950,yes,no,unknown,7,may,97,1,2,0,unknown,no
39,admin.,married,secondary,no,2321,no,no,unknown,17,jun,299,7,0,0,unknown,no
28,management,married,tertiary,no,4979,no,no,cellular,26,aug,36,4,203,5,other,yes
43,management,married,tertiary,no,776,yes,no,cellular,18,nov,167,1,0,0,unknown,no
