age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
44,blue-collar,married,secondary,no,12454,yes,no,cellular,17,nov,376,1,0,0,unknown,no
32,blue-collar,married,secondary,no,-3264,yes,no,unknown,17,may,173,1,0,0,unknown,no
30,unknown,single,tertiary,no,-1413,no,yes,cellular,10,jul,90,2,0,0,unknown,no
37,management,married,secondary,no,4847,yes,yes,unknown,22,may,10,1,0,0,unknown,no
60,entrepreneur,married,primary,no,1003,yes,no,unknown,22,may,302,3,3,0,unknown,no
31,blue-collar,married,secondary,no,-2929,yes,no,cellular,4,may,31,1,315,0,failure,no
44,services,divorced,secondary,no,4438,yes,no,cellular,26,jan,0,1,0,0,unknown,no
48,management,married,tertiary,no,3568,no,no,cellular,4,aug,427,1,92,1,failure,yes
32,admin.,single,secondary,no,-1533,no,no,cellular,2,feb,149,1,0,0,unknown,no
43,technician,married,secondary,no,-1606,no,no,cellular,23,jul,170,2,0,0,unknown,no
30,technician,single,tertiary,no,2057,no,no,cellular,18,jul,71,2,1,0,unknown,no
35,services,married,secondary,no,-589,yes,no,cellular,6,may,63,1,0,0,unknown,no
31,technician,divorced,secondary,no,-3069,yes,no,unknown,8,may,180,7,5,0,unknown,no
46,technician,married,secondary,no,-478,no,no,cellular,17,aug,140,1,0,0,unknown,no
28,student,single,tertiary,no,-664,no,no,cellular,12,jun,135,1,0,0,unknown,no
28,blue-collar,married,secondary,no,-152,no,no,unknown,16,jul,316,1,0,0,unknown,no
29,blue-collar,single,tertiary,no,30,yes,no,cellular,9,may,88,2,1,0,unknown,no
41,services,divorced,tertiary,no,1612,no,no,cellular,19,oct,45,1,91,0,success,yes
31,blue-collar,married,tertiary,no,-14,yes,no,cellular,21,apr,104,1,0,0,unknown,no
33,admin.,married,tertiary,yes,-1922,no,yes,cellular,11,jun,7,1,0,0,unknown,no
49,management,single,tertiary,no,5274,no,no,cellular,10,aug,336,1,92,1,success,yes
27,self-employed,single,primary,no,-2083,yes,no,cellular,3,may,50,1,257,4,success,yes
41,admin.,married,tertiary,no,2384,no,no,cellular,7,aug,21,1,0,0,unknown,no
42,technician,single,tertiary,no,-557,no,no,cellular,15,aug,84,2,0,0,unknown,no
56,blue-collar,married,primary,yes,-2438,no,no,unknown,22,jun,106,2,0,0,unknown,no
35,technician,married,tertiary,no,-422,no,no,unknown,25,aug,12,1,0,0,unknown,no
63,entrepreneur,married,unknown,no,1356,no,yes,cellular,22,aug,110,1,0,0,unknown,no
60,entrepreneur,married,primary,no,2059,yes,no,cellular,20,may,200,7,1,0,unknown,no
40,management,married,tertiary,no,-1149,yes,yes,cellular,18,jul,108,1,0,0,unknown,no
57,retired,married,tertiary,no,11094,yes,no,cellular,23,nov,443,1,0,0,unknown,no
