age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
48,management,married,secondary,no,-27,yes,no,unknown,2,jun,154,1,0,0,unknown,no
49,management,divorced,unknown,no,-1730,no,no,cellular,1,jul,219,1,0,0,unknown,no
46,unknown,married,secondary,no,2416,no,no,cellular,3,aug,120,4,0,0,unknown,no
44,technician,married,unknown,no,3735,yes,no,unknown,22,may,153,1,19,0,unknown,no
27,blue-collar,married,primary,no,712,yes,no,unknown,10,may,208,1,0,0,unknown,no
49,blue-collar,married,primary,no,3140,no,no,cellular,25,apr,214,1,0,0,unknown,no
45,services,married,primary,no,823,yes,no,unknown,9,may,206,2,0,0,unknown,no
48,admin.,married,secondary,no,5441,no,yes,cellular,20,jul,1016,2,0,0,unknown,no
39,technician,married,secondary,no,220,no,no,cellular,4,jan,180,2,298,0,success,yes
50,management,married,tertiary,no,-1327,no,yes,telephone,24,jul,218,2,0,0,unknown,no
43,retired,married,tertiary,no,-251,no,no,unknown,5,jun,135,2,0,0,unknown,no
41,technician,married,secondary,no,-1238,yes,no,cellular,19,jul,132,17,0,0,unknown,no
46,management,married,tertiary,no,-835,yes,no,cellular,11,aug,572,4,0,0,unknown,no
37,admin.,single,secondary,no,3508,yes,no,cellular,19,feb,305,1,318,10,failure,no
33,admin.,married,secondary,no,2301,yes,no,cellular,25,jan,338,1,79,3,other,no
29,management,divorced,tertiary,no,-452,yes,no,cellular,24,apr,121,11,0,0,unknown,no
49,admin.,married,tertiary,no,-672,yes,yes,cellular,18,nov,199,1,62,0,failure,no
47,blue-collar,married,secondary,no,2260,yes,yes,cellular,11,may,303,1,365,2,failure,no
38,admin.,divorced,secondary,no,-6,yes,yes,cellular,17,jul,466,1,2,0,unknown,yes
28,blue-collar,married,primary,no,3823,yes,no,cellular,8,may,50,1,293,0,failure,no
30,management,single,tertiary,no,-346,no,yes,telephone,2,jun,195,2,0,0,unknown,no
32,technician,married,secondary,no,-1310,yes,no,unknown,15,may,116,1,0,0,unknown,no
44,management,divorced,secondary,no,-445,yes,no,unknown,17,jul,185,1,0,0,unknown,no
41,services,married,tertiary,no,1316,no,no,cellular,15,may,79,2,0,0,unknown,no
41,management,married,tertiary,no,-1988,yes,no,cellular,24,nov,110,1,169,0,failure,no
42,admin.,married,primary,no,-163,yes,yes,unknown,24,jun,124,2,0,0,unknown,no
42,management,married,tertiary,no,1080,yes,no,cellular,9,apr,333,2,0,0,unknown,no
51,blue-collar,married,secondary,no,694,no,no,cellular,26,jul,162,3,0,0,unknown,no
51,services,married,secondary,no,1885,yes,no,cellular,9,may,102,1,0,0,unknown,no
36,blue-collar,married,secondary,no,-612,yes,no,cellular,22,jul,562,1,0,0,unknown,no
32,management,single,tertiary,no,-1184,yes,no,unknown,27,may,118,1,3,0,unknown,no
39,management,married,tertiary,no,41,yes,no,unknown,28,may,144,1,0,0,unknown,no
30,admin.,married,tertiary,no,-886,yes,no,unknown,18,may,290,1,0,0,unknown,no
55,retired,married,primary,no,-2401,no,no,unknown,16,jun,33,1,0,0,unknown,no
43,entrepreneur,married,secondary,no,-5242,yes,no,unknown,3,jun,56,1,0,0,unknown,no
43,technician,married,secondary,no,-79,no,no,cellular,11,aug,145,4,0,0,unknown,no
41,management,married,tertiary,no,-775,yes,no,unknown,26,may,129,1,0,0,unknown,no
23,admin.,single,secondary,no,513,no,no,unknown,24,may,170,1,0,0,unknown,no
46,management,divorced,tertiary,no,-636,yes,no,cellular,22,jul,306,3,0,0,unknown,no
26,blue-collar,single,secondary,no,-789,yes,no,cellular,14,apr,176,1,319,1,failure,no
31,blue-collar,single,primary,no,2742,yes,yes,unknown,4,may,214,1,0,0,unknown,no
