age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
21,services,married,secondary,no,-1411,yes,yes,cellular,14,may,144,1,0,0,unknown,no
37,management,single,tertiary,no,109,no,no,cellular,8,jul,167,1,0,0,unknown,no
42,management,single,tertiary,no,2971,yes,yes,cellular,4,may,530,1,59,0,unknown,no
43,blue-collar,single,secondary,no,801,yes,no,unknown,29,may,230,2,0,0,unknown,no
48,admin.,married,primary,no,27,yes,no,unknown,25,may,122,2,0,0,unknown,no
30,technician,married,tertiary,no,2769,no,no,cellular,4,feb,558,1,0,0,unknown,no
24,management,married,tertiary,no,1468,yes,no,unknown,11,may,159,1,0,0,unknown,no
23,blue-collar,married,primary,no,-1013,no,no,telephone,27,jul,35,1,0,0,unknown,no
41,blue-collar,married,primary,no,1846,yes,no,cellular,12,may,525,1,241,0,failure,yes
40,technician,single,tertiary,no,535,no,no,cellular,22,aug,146,2,0,0,unknown,no
39,technician,married,secondary,no,436,no,no,cellular,25,jan,99,1,0,0,unknown,no
43,admin.,married,secondary,no,-136,yes,no,unknown,21,may,434,1,0,0,unknown,no
32,management,married,tertiary,no,-143,yes,no,unknown,13,may,216,1,0,0,unknown,no
40,entrepreneur,single,tertiary,no,263,no,no,unknown,16,jun,183,6,0,0,unknown,no
38,admin.,married,secondary,no,55,no,yes,unknown,19,may,700,4,0,0,unknown,no
58,retired,married,primary,no,2692,no,no,telephone,13,aug,273,2,0,0,unknown,no
47,technician,married,secondary,no,1754,no,yes,cellular,12,jul,364,1,132,0,failure,no
49,entrepreneur,married,secondary,no,1213,no,no,cellular,15,apr,595,1,0,0,unknown,no
35,services,married,tertiary,no,1241,yes,no,cellular,18,apr,63,1,271,1,failure,no
52,management,married,secondary,no,3297,no,no,cellular,3,aug,154,2,0,0,unknown,no
56,entrepreneur,divorced,tertiary,no,-16,no,no,unknown,17,jun,291,6,0,0,unknown,no
33,entrepreneur,single,secondary,no,-1435,no,no,cellular,18,jul,227,3,42,0,failure,no
30,admin.,single,secondary,no,1235,yes,no,unknown,22,may,35,1,0,0,unknown,no
36,blue-collar,single,secondary,no,1812,yes,no,cellular,16,may,142,4,262,0,failure,no
44,management,married,secondary,no,1146,no,no,cellular,14,aug,97,6,0,0,unknown,no
50,admin.,married,secondary,no,1830,no,no,cellular,26,aug,189,4,0,0,unknown,no
38,blue-collar,married,secondary,no,-116,yes,no,cellular,19,nov,88,1,0,0,unknown,no
47,technician,married,unknown,no,204,yes,no,cellular,10,may,308,1,0,0,unknown,no
27,management,single,tertiary,no,1313,no,no,cellular,8,jun,69,2,0,0,unknown,no
