age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
55,management,single,primary,no,-2583,yes,no,cellular,12,may,391,1,0,0,unknown,no
33,management,married,tertiary,no,4328,no,no,cellular,12,nov,160,1,97,3,failure,no
39,admin.,married,secondary,no,-301,no,yes,cellular,18,jul,101,12,0,0,unknown,no
38,blue-collar,married,secondary,no,4630,yes,no,unknown,27,may,194,1,0,0,unknown,no
44,blue-collar,divorced,secondary,no,298,yes,yes,unknown,21,jun,73,3,0,0,unknown,no
49,technician,divorced,tertiary,no,-2426,no,no,cellular,2,feb,1,1,1,0,unknown,no
50,management,single,tertiary,no,1688,no,yes,cellular,14,aug,155,3,0,0,unknown,no
59,entrepreneur,married,tertiary,no,2002,yes,no,cellular,21,apr,188,1,293,4,failure,no
31,management,single,tertiary,no,2320,yes,no,unknown,15,may,279,1,0,0,unknown,yes
31,technician,married,secondary,no,-505,yes,no,cellular,20,may,71,1,233,0,other,no
35,blue-collar,single,secondary,no,-1061,no,no,cellular,6,apr,378,1,0,0,unknown,yes
44,housemaid,married,primary,no,-76,no,no,cellular,23,jul,404,1,0,0,unknown,no
41,technician,married,primary,no,1074,yes,no,cellular,12,may,107,2,0,0,unknown,no
58,management,married,tertiary,no,-29,no,no,cellular,14,aug,271,7,0,0,unknown,no
29,services,single,secondary,no,739,no,yes,cellular,15,nov,87,1,0,0,unknown,no
33,technician,single,secondary,no,1346,no,yes,telephone,25,nov,55,1,0,0,unknown,no
60,retired,married,tertiary,no,-865,no,no,cellular,6,jun,131,2,0,0,unknown,no
44,blue-collar,married,primary,no,3585,no,no,unknown,22,jun,130,2,0,0,unknown,no
25,services,married,secondary,no,1515,yes,yes,cellular,29,jul,125,2,0,0,unknown,no
29,services,single,secondary,no,-339,no,no,unknown,23,may,68,1,0,0,unknown,no
43,admin.,divorced,secondary,no,861,yes,yes,cellular,24,aug,41,3,0,0,unknown,no
31,services,divorced,secondary,no,706,no,yes,cellular,24,jul,58,1,0,0,unknown,no
