age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
27,technician,married,secondary,no,3515,no,no,unknown,1,jun,466,1,0,0,unknown,yes
31,technician,single,secondary,no,186,yes,no,cellular,23,aug,5,9,0,0,unknown,no
31,management,single,tertiary,no,1661,yes,no,cellular,26,may,213,1,334,2,success,yes
41,services,married,secondary,no,-590,yes,no,cellular,10,apr,146,1,0,0,unknown,no
64,retired,married,tertiary,no,1166,no,yes,cellular,9,aug,673,1,0,0,unknown,no
57,retired,married,primary,no,5247,no,no,unknown,3,jun,56,1,0,0,unknown,no
48,management,married,tertiary,no,2488,yes,no,cellular,12,apr,174,1,257,3,failure,no
38,unknown,married,tertiary,no,-162,yes,no,unknown,10,may,58,1,0,0,unknown,no
40,technician,single,tertiary,no,5578,yes,no,unknown,16,may,709,5,0,0,unknown,no
49,management,married,tertiary,no,1402,no,no,cellular,19,jul,336,2,0,0,unknown,no
39,technician,married,secondary,no,3213,yes,yes,unknown,5,may,808,1,0,0,unknown,no
42,services,married,secondary,no,308,yes,no,unknown,18,may,193,2,0,0,unknown,no
46,entrepreneur,divorced,tertiary,no,-517,yes,no,cellular,28,apr,0,19,0,0,unknown,no
75,entrepreneur,married,primary,no,3736,no,no,cellular,16,nov,206,1,0,0,unknown,no
38,management,single,tertiary,no,4828,no,no,unknown,11,jun,106,12,0,0,unknown,no
31,technician,single,secondary,no,-998,yes,no,unknown,10,may,125,1,260,5,other,no
38,blue-collar,divorced,secondary,no,-625,yes,no,cellular,22,may,0,11,0,0,unknown,no
20,unemployed,single,secondary,no,-1761,no,no,cellular,11,feb,0,6,0,0,unknown,no
32,technician,married,tertiary,no,3572,no,no,cellular,15,may,154,1,295,1,failure,no
49,technician,married,secondary,no,7065,yes,no,unknown,27,jun,953,12,0,0,unknown,no
33,blue-collar,married,primary,no,2771,yes,no,telephone,13,apr,400,1,165,15,failure,no
38,services,married,secondary,no,1189,yes,no,telephone,23,may,149,15,0,0,unknown,no
20,services,single,secondary,no,1624,yes,no,cellular,20,jul,305,1,0,0,unknown,no
39,blue-collar,married,secondary,no,458,yes,no,unknown,25,may,144,1,0,0,unknown,no
33,admin.,married,secondary,no,4129,yes,no,cellular,12,may,417,1,16,0,failure,no
45,technician,married,secondary,no,1931,yes,no,unknown,10,may,634,2,0,0,unknown,yes
41,blue-collar,married,primary,no,806,yes,no,cellular,6,may,312,1,17,0,unknown,no
25,admin.,single,secondary,no,-1666,yes,no,cellular,21,jul,64,1,0,0,unknown,no
46,unemployed,married,secondary,no,2979,no,no,cellular,19,jun,718,1,5,0,failure,no
26,management,single,tertiary,no,1449,no,no,cellular,22,aug,0,5,0,0,unknown,no
66,blue-collar,married,primary,no,3052,no,no,cellular,21,aug,278,1,194,4,other,no
31,blue-collar,single,secondary,no,690,yes,no,cellular,20,may,147,1,333,2,failure,no
56,management,divorced,tertiary,no,4738,yes,no,telephone,5,jul,163,10,0,0,unknown,yes
41,blue-collar,married,secondary,no,-326,yes,no,unknown,26,may,224,1,0,0,unknown,no
30,technician,single,tertiary,no,-1560,yes,no,cellular,8,may,13,1,0,0,unknown,no
40,management,single,secondary,no,1593,yes,no,unknown,18,may,428,1,0,0,unknown,no
42,blue-collar,married,primary,no,-293,no,no,cellular,6,apr,26,1,0,0,unknown,no
