age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
54,retired,married,primary,no,1186,no,no,cellular,15,aug,328,2,0,0,unknown,no
51,admin.,single,primary,no,2471,yes,no,cellular,8,may,51,1,0,0,unknown,no
29,self-employed,married,secondary,no,-1478,no,no,unknown,6,jun,374,13,0,0,unknown,no
51,blue-collar,married,primary,no,1855,yes,no,unknown,21,jun,34,1,0,0,unknown,no
29,entrepreneur,married,tertiary,no,190,yes,no,telephone,14,oct,158,1,80,10,failure,no
29,housemaid,married,tertiary,yes,-896,no,no,telephone,24,jul,953,2,122,9,failure,no
30,blue-collar,married,secondary,no,359,yes,no,unknown,2,jun,225,6,0,0,unknown,no
36,self-employed,single,tertiary,no,360,no,no,unknown,7,jun,35,2,0,0,unknown,no
34,student,single,tertiary,no,-1244,no,no,unknown,19,jan,0,1,0,0,unknown,no
31,management,married,tertiary,no,1628,yes,no,unknown,17,jun,149,2,0,0,unknown,no
33,blue-collar,single,secondary,no,1462,yes,no,cellular,12,may,141,2,234,1,other,no
41,services,married,secondary,no,4802,yes,no,unknown,26,may,122,1,1,0,unknown,no
40,management,married,tertiary,yes,1845,no,no,cellular,13,may,607,3,337,1,failure,yes
35,technician,married,unknown,no,457,yes,no,unknown,22,may,43,1,0,0,unknown,no
29,technician,married,secondary,no,1711,yes,no,unknown,23,may,166,1,0,0,unknown,no
38,admin.,single,primary,no,1379,yes,no,unknown,7,may,61,1,0,0,unknown,no
45,technician,married,secondary,no,635,no,no,cellular,13,feb,594,2,176,1,other,yes
43,technician,married,secondary,no,1493,yes,no,cellular,19,jul,235,1,0,0,unknown,no
30,management,married,tertiary,no,2340,yes,no,unknown,23,may,185,1,0,0,unknown,no
61,management,married,secondary,no,1207,no,no,cellular,18,nov,450,1,323,1,other,yes
38,management,married,tertiary,no,2297,no,no,cellular,3,aug,263,2,0,0,unknown,no
42,technician,married,secondary,no,721,yes,no,cellular,7,jul,510,2,0,0,unknown,no
56,management,married,secondary,no,712,no,no,cellular,11,aug,152,2,0,0,unknown,no
23,technician,single,secondary,no,-389,yes,no,cellular,26,aug,237,20,0,0,unknown,no
24,self-employed,married,primary,no,1290,yes,no,cellular,15,may,553,1,192,6,failure,no
28,management,single,tertiary,no,-757,yes,no,cellular,26,jul,469,5,0,0,unknown,no
28,blue-collar,married,secondary,no,1655,yes,no,cellular,15,apr,378,1,223,4,failure,no
56,blue-collar,married,primary,no,2316,no,no,unknown,25,may,27,1,0,0,unknown,no
31,admin.,single,tertiary,no,-1793,yes,yes,cellular,19,jul,179,1,0,0,unknown,no
44,admin.,married,secondary,no,439,yes,no,cellular,2,aug,308,2,0,0,unknown,no
41,services,single,tertiary,no,-1717,no,no,cellular,24,jan,0,1,0,0,unknown,no
21,technician,single,secondary,no,-1011,no,no,cellular,19,aug,133,4,0,0,unknown,no
28,technician,married,secondary,no,-456,yes,no,unknown,7,jun,166,2,0,0,unknown,no
45,blue-collar,married,secondary,no,1166,yes,no,unknown,3,jun,94,1,0,0,unknown,yes
37,management,married,tertiary,no,549,no,no,cellular,10,feb,441,1,232,1,other,yes
47,technician,single,secondary,no,1801,yes,no,cellular,8,feb,101,7,0,0,unknown,no
37,management,single,tertiary,no,-18,yes,yes,telephone,6,feb,173,1,42,0,failure,yes
58,technician,divorced,secondary,no,-865,yes,yes,unknown,25,may,58,2,0,0,unknown,yes
56,housemaid,married,primary,no,1575,no,no,unknown,22,jun,34,1,0,0,unknown,no
33,management,married,primary,no,857,yes,no,cellular,13,may,185,1,0,0,unknown,no
46,blue-collar,married,primary,no,2248,yes,no,unknown,24,jun,64,1,0,0,unknown,no
34,self-employed,married,tertiary,no,1499,no,no,cellular,11,aug,173,4,0,0,unknown,no
48,blue-collar,married,primary,no,2504,no,no,unknown,15,may,13,1,0,0,unknown,no
34,admin.,single,secondary,no,-195,yes,no,cellular,3,apr,101,2,2,0,unknown,no
39,blue-collar,married,secondary,no,528,yes,no,cellular,28,jul,162,4,0,0,unknown,no
47,management,married,secondary,no,-688,no,no,unknown,14,jun,39,2,0,0,unknown,no
27,technician,single,secondary,no,-1009,no,no,cellular,20,aug,151,4,0,0,unknown,no
29,management,married,tertiary,no,-424,no,no,cellular,26,aug,362,15,0,0,unknown,no
45,admin.,married,secondary,no,647,yes,yes,cellular,14,jul,286,1,0,0,unknown,no
34,services,married,secondary,no,4176,yes,no,cellular,5,may,63,1,0,0,unknown,no
27,management,married,tertiary,no,586,no,no,cellular,25,aug,441,11,0,0,unknown,no
