age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
51.0, ?,106850.27, HS-grad,9.0, Married-civ-spouse,Machine-op-inspct, Husband, White, Female,0.0,0.0,40.0, United-States,<=50K
27.0,Private,169133.62,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
31.178389,Private,147598.22,Some-college,9.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
34.0, Federal-gov,13492.0, HS-grad,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
52.0,Private,13492.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,65.0,United-States,<=50K
90.0, Private,13492.0, Bachelors,16.0, Never-married, Prof-specialty, Not-in-family, White,Female,0.0,0.0,40.0, Cambodia, <=50K
90.0, State-gov,149148.89, 9th,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
45.0,Private,156336.94,7th-8th,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,Private,184274.47,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,39.307114,United-States,<=50K
17.0, Private,13492.0, 11th,9.0, Never-married, Other-service, Not-in-family, White,Male,0.0,0.0,99.0,France, <=50K
51.0,Private,259525.9,Some-college,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
17.0,Local-gov,13492.0, Bachelors,13.0, Never-married,Prof-specialty, Not-in-family, White, Female,0.0,0.0,1.0, United-States, <=50K
24.0,Private,105463.43,Some-college,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,15.0,United-States,<=50K
90.0, State-gov,28019.283, Assoc-voc,14.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,42.0, United-States, >50K
30.0,Private,13492.0,Masters,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,75.0,United-States,<=50K
29.0,Private,13492.0,10th,9.0,Divorced,Machine-op-inspct,Own-child,White,Male,0.0,0.0,32.0,United-States,<=50K
28.0, ?,214454.67, 11th,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
22.0,Private,150618.86,Masters,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,30.0,United-States,>50K
17.0,Private,267347.28,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,31.21927,United-States,<=50K
23.0,Private,13492.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0, Private,154429.9, Masters,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
17.0, Private,1490400.0, Assoc-voc,9.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
52.0,Private,13492.0,Some-college,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
