age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
25.0,Self-emp-inc,199431.38,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,<=50K
42.0,Self-emp-not-inc,379973.6,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,142189.95,Bachelors,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
44.0,Private,240768.27,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,70.0,United-States,<=50K
23.0,Self-emp-inc,75437.164,Assoc-voc,12.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,38.0,United-States, >50K
51.0,Private,13492.0,Some-college,9.0,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
19.0,Private,211478.02,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Local-gov,1490400.0,Bachelors,10.0,Never-married,Adm-clerical,Wife,Black,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,231586.31,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,15.0,United-States,<=50K
17.0,Local-gov,170317.6,Bachelors,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
17.0,State-gov,287839.2,9th,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
56.79856, Private,35564.508,11th,1.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,45.0,United-States, <=50K
27.0,Private,294517.53,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,50.0,United-States,<=50K
58.0,Local-gov,106641.414,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,169418.73,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,United-States,>50K
45.0,Private,226458.77,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,41.975075,United-States,>50K
55.0,Private,94846.58,HS-grad,6.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
17.0,Private,226477.39,Bachelors,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
90.0, Private,68394.66, Bachelors,16.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0,Self-emp-not-inc,13492.0,Bachelors,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
29.0,Private,13492.0,Masters,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,Private,146871.66,HS-grad,6.0,Widowed,Protective-serv,Wife,Black,Female,0.0,0.0,40.0,United-States,<=50K
23.0,Private,13492.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,99.0,United-States,>50K
37.0, Private,247018.6, HS-grad,9.0, Married-civ-spouse, Sales, Not-in-family, White, Male,0.0,0.0,12.0, United-States, >50K
55.0, Private,193753.73, Some-college,11.0, Divorced, Exec-managerial, Wife, White, Female,0.0,0.0,42.0, United-States, <=50K
31.0, Local-gov,154922.64, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
26.0,Private,13492.0,HS-grad,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
90.0,Private,167645.28,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,99.0,United-States,<=50K
51.0,Private,119357.09,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0, Private,13492.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
26.0,Private,241836.2,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
47.0, Local-gov,232794.3,Some-college,9.0,Separated,Other-service, Not-in-family,Black,Female,0.0,0.0,5.651495, United-States, <=50K
33.0,Private,176101.53,Assoc-acdm,12.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
29.0, Private,205338.64,HS-grad,6.0,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,1.0,United-States, <=50K
17.0,Private,324510.2,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Male,0.0,0.0,45.0,United-States,<=50K
