age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
35,Private,330728,HS-grad,9,Divorced,Sales,Unmarried,Black,Female,35,4,53,United-States,<=50K
41,Private,227991,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,31,0,40,United-States,<=50K
32,Private,148129,Some-college,9,Never-married,Exec-managerial, Husband,White, Male,20,19,40, United-States,<=50K
58, State-gov,209728, Prof-school,12, Married-civ-spouse, Prof-specialty,Wife, White, Male,29,0,28, India, <=50K
34,Private,145044,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,9,29,33,United-States,<=50K
52, Private,115046, Doctorate,14, Married-civ-spouse, Sales, Husband, White, Male,8,2,28, United-States, <=50K
55,Private,200243,Assoc-voc,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,99999,5,49,United-States,<=50K
40, Private,137643, Doctorate,5, Never-married, Farming-fishing, Not-in-family, White, Male,11,5,26, United-States, <=50K
40,Self-emp-inc,248956,Some-college,9, Widowed,Farming-fishing,Not-in-family,White,Male,13,2324,46,United-States,<=50K
34, Private,147799, Bachelors,11, Never-married, Exec-managerial, Not-in-family, White, Female,158,2,45, United-States, <=50K
47, Never-worked,55369, Doctorate,2,Widowed,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,8,10,13, Trinadad&Tobago,<=50K
62,Local-gov,190001,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,123,0,34,United-States,<=50K
52,Federal-gov,160450,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,702,45,United-States,>50K
29, Private,185571,HS-grad,9,Never-married, Transport-moving, Own-child, White, Female,17,3,27, United-States, <=50K
32, Private,148594, Some-college,11, Never-married, Other-service, Own-child, White, Female,8,4,29, United-States, <=50K
27,Private,179938,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,23,1,42,United-States,<=50K
32,Self-emp-not-inc,212662,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,18,0,46,United-States,<=50K
61,Self-emp-not-inc,192908,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,3,207,37,United-States,<=50K
32,Private,175571,Assoc-voc,10,Never-married,Sales,Own-child,White,Male,109,3,54,United-States,<=50K
38, Private,76422, HS-grad,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,3,63, United-States, <=50K
30, Private,131802, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,4,207,46, United-States, <=50K
28, Self-emp-not-inc,79678, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,16,1,60, United-States, >50K
24,Private,215835,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,10,3,52,United-States,<=50K
29, Private,169201, Bachelors,13, Never-married,Protective-serv, Not-in-family, White, Male,355,4,50, United-States, <=50K
46,Private,164469,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,467,2,55,United-States,>50K
40, Private,139531, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,99846,14,51, United-States, >50K
47, Private,185184,Assoc-voc,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,12140,6,51, United-States, >50K
28, Private,133203, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,28,3,53, United-States, <=50K
54,Private,72861,Preschool,4,Widowed,Priv-house-serv,Not-in-family,White,Male,13,43,22,United-States,<=50K
34, Private,63967, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Female,0,1,63, United-States, <=50K
44,Private,207316,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1207,2,47,United-States,>50K
36,Private,175977,Some-college,9, Widowed,Exec-managerial, Husband,White, Male,18,1015,47, United-States,<=50K
35, Private,255461, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Female,174,3,33, United-States, >50K
23,Private,206981,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,20,1,22,United-States,<=50K
38,Local-gov,168930,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Female,21,5,34,United-States,>50K
29,Private,179905,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,24,5,57,United-States,<=50K
40, Private,94133, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2,0,58, United-States, <=50K
32, Private,143476, HS-grad,7, Married-civ-spouse, Other-service, Husband, White, Male,9,9,27, United-States, <=50K
25,Private,183394,Prof-school,10,Never-married,Craft-repair,Not-in-family,White,Male,1801,3,48,United-States,<=50K
26,Private,261239,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,11,10,54,United-States,<=50K
41,Self-emp-inc,244020,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,134,4,42,United-States,>50K
45,Private,183967,Bachelors,12,Divorced,Prof-specialty,Not-in-family,White,Female,33237,4,42,United-States,>50K
38,Private,169710,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,18,7,43,United-States,<=50K
50,Private,181938,HS-grad,11,Married-spouse-absent,Exec-managerial,Husband,White,Male,794,2,42,United-States,>50K
39, Private,195386, HS-grad,8, Married-civ-spouse, Transport-moving, Husband, White, Male,45,1859,55, United-States, >50K
41, Private,167152, Bachelors,10, Married-civ-spouse, Other-service, Husband, White, Male,24,1666,41, United-States, >50K
30,Private,93782,10th,3,Divorced, Prof-specialty,Unmarried,White,Female,14,37,23,United-States,<=50K
34,Private,247672,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,2009,41,United-States,<=50K
51,Private,182574,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,986,2,41,United-States,>50K
45,Self-emp-inc,261185,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,11,53,United-States,>50K
37,Private,248715,HS-grad,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,19,1,44,United-States,<=50K
45,Private,124764,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,22,0,25,United-States,<=50K
22,Private,202969,Some-college,9,Never-married,Machine-op-inspct,Own-child,White,Female,67,2,44,United-States,<=50K
27, Private,127123, HS-grad,8, Divorced, Craft-repair, Unmarried, White, Male,21,2,50, United-States, <=50K
27,Private,216594,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,14,0,44,United-States,<=50K
52,Private,248894, 12th,8,Divorced,Other-service,Not-in-family,White,Female,10,9,35,United-States,<=50K
