age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17.0, Private,371859.06, Some-college,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,36.0,Mexico, >50K
23.0,Private,42971.85,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,99.0,United-States,<=50K
20.0,Private,164980.53,Some-college,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Mexico,<=50K
46.0,Private,170936.11,11th,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
36.702595, Private,13492.0, Bachelors,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White,Female,0.0,0.0,40.0, United-States, <=50K
30.0, Private,104784.25, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0,Private,152653.67,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
38.0, Local-gov,227033.2, HS-grad,1.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0,Private,159732.6,Some-college,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
24.0,Private,40792.7,HS-grad,1.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
17.0,Private,159735.06,Some-college,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Private,278777.75,Bachelors,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,93410.734,Some-college,14.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
48.0,Self-emp-not-inc,232554.88,Masters,10.0,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,Mexico,>50K
24.0, ?,203597.9,Some-college,10.0, Never-married,Other-service, Not-in-family,Amer-Indian-Eskimo, Female,0.0,0.0,30.0,Mexico, <=50K
90.0,State-gov,175228.23,HS-grad,1.0,Widowed,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
48.0,Private,71042.75,Bachelors,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,99.0,United-States,>50K
17.0, Private,160415.86, HS-grad,9.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, >50K
64.0, Self-emp-not-inc,322707.34, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Female,0.0,0.0,20.0, United-States, <=50K
17.0, Private,104530.664, Bachelors,11.0, Never-married, Exec-managerial, Wife, White, Male,0.0,0.0,45.0, United-States, >50K
42.0,Private,112648.51,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Private,1490400.0,Bachelors,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,3900.0,99.0,United-States,>50K
17.0,Local-gov,117804.55,Prof-school,9.0,Divorced,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
17.0,Private,13492.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
30.0, Private,13492.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
52.60383, Self-emp-not-inc,30804.707, Masters,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
