age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
55,Private,176326,HS-grad,8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,39,Mexico,<=50K
38,Private,125915,Bachelors,12,Never-married,Other-service,Not-in-family,White,Female,0,0,30,Philippines,<=50K
33,Private,163207,Bachelors,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,34,Germany,<=50K
24,Private,327204,Some-college,9,Never-married,Sales,Unmarried,Black,Female,0,0,25,Cuba,<=50K
36,Private,152467,HS-grad,8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,39,Mexico,<=50K
39, Private,221891,Bachelors,14,Never-married, Prof-specialty,Not-in-family, White,Female,0,0,49,Mexico,<=50K
18, Private,40600, HS-grad,9, Never-married, Sales, Husband, White, Male,7115,1960,40, United-States, <=50K
34,Private,157348,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,Dominican-Republic,<=50K
52,Private,174768,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
20,Private,195428,HS-grad,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Mexico,<=50K
26,Private,211968,HS-grad,8,Never-married,Other-service,Not-in-family,White,Male,0,0,39,Mexico,<=50K
36,Private,253125,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
47,Private,192130,Some-college,8,Divorced,Adm-clerical,Unmarried,White,Male,0,0,39,United-States,<=50K
19,Private,264635,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,20,Germany,<=50K
45,Private,143423,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32, Private,143880, HS-grad,8, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,6704,1910,40, United-States, <=50K
48,Private,346167,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
49, Self-emp-not-inc,272626, Masters,12,Divorced,Exec-managerial, Husband,Black, Male,15243,1660,40, United-States, >50K
41, Private,51330, Bachelors,10,Married-civ-spouse,Exec-managerial,Husband, White,Male,0,0,40, United-States,>50K
27, Private,143964, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,39, United-States, <=50K
31, Private,148525, HS-grad,8, Married-civ-spouse, Craft-repair, Not-in-family, White,Male,0,0,39, United-States,<=50K
40,Private,182714,Bachelors,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K
32,Private,223032,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,39,Mexico,<=50K
52,Private,100469,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,39,United-States,<=50K
30,Private,180003,Bachelors,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,39,United-States,<=50K
21,Private,169878,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Mexico,<=50K
18,Private,230381,Some-college,10, Never-married,Other-service,Unmarried,Black,Female,0,0,22,Mexico, <=50K
16, Private,32047, HS-grad,9, Never-married, Sales, Husband, White, Male,6467,1956,40, United-States, <=50K
49, Private,266093, Some-college,10, Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,10, United-States, <=50K
46,Private,172991,Some-college,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K
39,Private,253976,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Local-gov,432926,Masters,14,Divorced,Exec-managerial,Husband,Black,Male,14820,1709,73,United-States,>50K
36,Private,235051,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Local-gov,383507,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,Black,Female,15060,1529,66,United-States,>50K
29,Self-emp-not-inc,119174,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,<=50K
31, Private,176735, Bachelors,8, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,4765,1903,39, United-States, <=50K
24, Private,362876, Some-college,9, Never-married, Other-service, Own-child, White, Female,0,0,17, United-States, <=50K
44,Private,206398,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
44,Self-emp-not-inc,120116,Masters,13,Married-civ-spouse,Transport-moving,Husband,White,Male,4242,1895,69,United-States,>50K
32,Private,127494,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,177338,HS-grad,8,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,39,Germany,<=50K
45,Private,131800,HS-grad,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,39,United-States,<=50K
42,Private,160838,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Private,175979,HS-grad,8,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,39, Mexico,<=50K
32,Private,236019,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
31,Private,146301,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K
40, Private,220931, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
34,Private,136069,HS-grad,9, Never-married,Craft-repair, Not-in-family, White,Male,0,0,39,Dominican-Republic,<=50K
51,Local-gov,425985,Prof-school,11,Divorced,Exec-managerial,Wife,Black,Female,15336,1551,72,United-States,>50K
31,Private,124525,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,<=50K
43, Private,75079, Bachelors,13, Married-civ-spouse,Exec-managerial,Husband, White, Male,0,0,40,United-States,>50K
37,Private,214792,Some-college,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
33, Private,200972, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White,Female,0,0,47,United-States, >50K
20,Private,238320,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,39,Mexico,<=50K
24,Private,55267,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,16, Mexico,<=50K
45,Private,169011,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,356271,Some-college,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,21,India,<=50K
36, Private,157623, HS-grad,8,Married-civ-spouse,Craft-repair, Not-in-family,White,Male,5544,1917,39, United-States, <=50K
34,Self-emp-not-inc,119939,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,59,United-States,<=50K
31,Self-emp-not-inc,116288,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
32,Self-emp-not-inc,110392,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
34,Private,185394,Bachelors,13, Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
36, Private,240410, Some-college,13, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,43, United-States, <=50K
19, Private,53297, Masters,8, Married-civ-spouse, Sales, Husband, White, Male,7561,1574,40, United-States, <=50K
37, Private,265416, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, <=50K
18,Private,249050,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,Mexico,<=50K
20, Private,252238, HS-grad,10,Never-married, Prof-specialty, Not-in-family, White, Male,0,0,22,Mexico, <=50K
29,Private,127996,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28, Private,84015, HS-grad,9, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
38,Private,197136,Bachelors,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40, Scotland,<=50K
23, Private,255744, HS-grad,8, Married-civ-spouse, Exec-managerial, Own-child, White,Male,0,0,40, Mexico, <=50K
45,Private,172060,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
43, Private,164394, Bachelors,11, Married-civ-spouse,Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
43, Private,83259, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,4449,1881,40, United-States, <=50K
30, Private,220591, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,49, United-States, <=50K
50,Local-gov,380644,Masters,14,Divorced,Exec-managerial,Husband,White,Male,4142,1649,59,United-States,>50K
17, Private,29597, HS-grad,10, Never-married, Adm-clerical, Husband, White, Male,7794,1964,40, United-States, <=50K
52, Private,223845, Some-college,11, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,76, United-States, <=50K
44,Local-gov,404767,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3939,1622,71,United-States,>50K
49,Private,197794,HS-grad,8,Divorced,Craft-repair,Unmarried,White,Female,0,0,40, Mexico,<=50K
23, Private,231757, Some-college,10, Never-married, Other-service, Own-child, Black, Female,0,0,26, United-States, <=50K
31, Private,113758, HS-grad,9, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,39, United-States, <=50K
34,Private,209712,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,384390,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
46, Private,55043, Masters,9, Married-civ-spouse, Craft-repair, Husband, White, Male,6125,1607,40, United-States, <=50K
47,Private,143595,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,170287,Bachelors,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,<=50K
28,Private,247759,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
44, Private,222670, Bachelors,14, Married-civ-spouse,Prof-specialty, Husband, White, Male,0,0,50,United-States, <=50K
45, Private,190072, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
26,Private,66840,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,39,Mexico,<=50K
48,Private,229205,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,United-States,<=50K
21,Private,180589,Bachelors,8,Never-married,Other-service,Not-in-family,White,Female,0,0,35,Mexico,<=50K
31, Private,126586, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,39, United-States, <=50K
35, Private,235218, Some-college,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, United-States, <=50K
22,Private,83854,HS-grad,9,Divorced,Craft-repair, Not-in-family, White,Female,0,0,40, Mexico,<=50K
44,Private,86134,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
19,Private,352561, Some-college,10, Never-married, Other-service, Own-child, Black, Female,0,0,27, United-States, <=50K
23, Private,348595,Some-college,10, Never-married,Sales, Own-child, White, Female,0,0,24, Puerto-Rico, <=50K
29,Private,227736,Bachelors,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
35, Private,118023, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
45, Private,89112, Masters,12, Married-civ-spouse, Craft-repair, Husband, White, Male,15347,1546,40, United-States, <=50K
42,Private,134932,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,39,United-States,<=50K
22,Private,176209,Bachelors,8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,39,Peru,<=50K
47,Private,186825,Some-college,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
20, Private,403327, Some-college,9, Never-married, Other-service, Own-child, White, Female,0,0,28, United-States, <=50K
27, Private,217490, Bachelors,13, Married-civ-spouse,Prof-specialty, Husband, White, Male,0,0,39, United-States,>50K
51, Self-emp-not-inc,9600, 7th-8th,10, Divorced, Machine-op-inspct, Husband,Black, Male,15606,1800,40, United-States, <=50K
33, Private,151221, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,39, United-States, <=50K
52,Private,149298,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,215698,Some-college,9,Never-married,Sales,Own-child,Black,Female,0,0,17,El-Salvador,<=50K
28, Private,160071, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,1426,1889,39, United-States, <=50K
45,Self-emp-not-inc,189297,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3697,1898,60,United-States,>50K
46,Private,158656,HS-grad,8,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
50, Private,161077, Some-college,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
37,Private,195550,Bachelors,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
32, Private,215351, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, <=50K
29, Private,266184, Some-college,8, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,10, United-States, <=50K
33,Self-emp-not-inc,168153,Bachelors,8,Married-civ-spouse,Craft-repair,Husband,White,Male,5016,1931,55,United-States,<=50K
29,Self-emp-not-inc,176663,Masters,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5224,1925,62,United-States,<=50K
46,Private,84005,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
32,Private,187748,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,49,Mexico,<=50K
45, Private,111064,HS-grad,9,Divorced, Adm-clerical, Not-in-family, White, Male,0,0,39, United-States, <=50K
29, Private,151923, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2896,1904,40, United-States, <=50K
29, Private,115063, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,5223,1902,39, United-States, <=50K
51, Private,161608, Masters,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,2262,1919,39, United-States, <=50K
39,Self-emp-not-inc,169024,Masters,12,Married-civ-spouse,Transport-moving,Husband,White,Male,6112,1852,78,United-States,>50K
29,Private,39168,HS-grad,9,Never-married,Craft-repair, Own-child,White,Male,0,0,39,Trinadad&Tobago,<=50K
19, Private,263816, Some-college,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,14, Mexico, <=50K
49,Private,178832,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
16, Private,17355, HS-grad,9, Never-married, Adm-clerical, Husband, White, Male,0,0,39, United-States, <=50K
17,Private,215057,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,19,Mexico,<=50K
27,Private,180418,Bachelors,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
39,Private,136332,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,74146,HS-grad,8,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Mexico,<=50K
32, Private,257551, Bachelors,13, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
19, Private,133521, HS-grad,8, Never-married, Adm-clerical, Not-in-family, White, Male,6558,1939,39, United-States, <=50K
37, Private,213764, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, United-States, <=50K
51, Private,135320, Bachelors,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,3667,1926,39, United-States, <=50K
23,Private,336664,Some-college,9,Never-married,Sales,Own-child, White,Female,0,0,19,Mexico,<=50K
33, Private,135091, HS-grad,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,39,United-States, <=50K
16, Private,36540, HS-grad,9, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
29, Private,164284, Bachelors,8, Married-civ-spouse, Adm-clerical, Husband, White, Male,7852,1895,40, United-States, <=50K
33,Private,215720,HS-grad,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,39,United-States,<=50K
39, Private,56409, Bachelors,11, Never-married,Exec-managerial,Husband, White, Male,0,0,52, United-States,>50K
24,Private,50800,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,39,Mexico,<=50K
48,Private,218009,Some-college,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K
16, Private,50853, HS-grad,8, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
32,Self-emp-not-inc,124661,Bachelors,8,Married-civ-spouse,Craft-repair,Husband,White,Male,5126,1889,48,United-States, <=50K
21,Private,376953,Some-college,10,Never-married,Sales, Own-child, White, Female,0,0,21,Cuba,<=50K
45,Private,90447,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
36, Private,266842, Bachelors,13, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
40,Private,155820,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,39,United-States,<=50K
36, Private,175714, Bachelors,9,Married-civ-spouse, Adm-clerical, Not-in-family, White,Male,3795,1938,39,United-States, <=50K
35, Private,154726, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private,237956, Bachelors,13, Married-civ-spouse, Prof-specialty,Not-in-family, White, Male,0,0,48, ?,<=50K
48,Local-gov,393792,Prof-school,12,Divorced,Exec-managerial,Unmarried,Black,Female,15313,1588,74,United-States,>50K
19, Private,387131, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,22, Mexico, <=50K
25,Private,264430,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,51,Mexico,<=50K
44,Private,163310,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,<=50K
30, Private,160599, Bachelors,8,Married-civ-spouse, Adm-clerical, Not-in-family, White,Male,6595,1912,40, United-States, <=50K
61,Private,141111,HS-grad,8,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,Mexico,<=50K
20,Private,298960,Some-college,9,Never-married,Other-service,Own-child,Black,Female,0,0,6,Canada,<=50K
38,Private,210406,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,<=50K
17, Private,403800, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,15,Haiti, <=50K
32, Private,150369, HS-grad,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,39, United-States, <=50K
24, Private,71941,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,39, Peru, <=50K
37, Private,54693, Bachelors,14, Married-civ-spouse,Exec-managerial,Husband, White, Male,0,0,40,United-States,>50K
28,Self-emp-not-inc,192502,Masters,13,Married-civ-spouse,Transport-moving,Husband,White,Male,6395,1879,75,United-States,>50K
25, Private,256558, Bachelors,8,Never-married,Craft-repair, Own-child, White, Male,0,0,20,Jamaica, <=50K
29, Private,154497, HS-grad,8, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,39, United-States, <=50K
38,Private,150020,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K
47,Private,152487,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
49, Private,72265, Masters,14, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15448,1730,40, United-States, <=50K
33,Private,178205,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,326822,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
20, Private,57617,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,39, ?,<=50K
37,Private,231081,Bachelors,13, Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,59,United-States,>50K
37,Private,204622,Bachelors,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,>50K
46,Private,128222,HS-grad,8,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
63, Private,226017, Some-college,13, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
36,Private,131927,HS-grad,9,Married-civ-spouse,Craft-repair, Not-in-family, White,Male,0,0,39, United-States,<=50K
49, Private,210806, Some-college,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
30,Private,353213,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
36, Private,121596, HS-grad,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,39,United-States, <=50K
39, Private,220476, Some-college,9, Never-married, Prof-specialty, Not-in-family, White,Female,0,0,27, United-States, <=50K
29,Private,221047,HS-grad,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,United-States,<=50K
20,Private,252677,Some-college,9,Never-married,Sales,Own-child, White,Male,0,0,20, Puerto-Rico,<=50K
38, Private,254427, Bachelors,13, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,53, United-States, <=50K
