age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,blue-collar,married,secondary,no,-20,yes,no,unknown,8,may,49,1,0,0,unknown,no
1,blue-collar,married,secondary,no,406,yes,no,cellular,5,jul,61,0,-1,0,unknown,no
0,blue-collar,married,secondary,no,337,yes,no,unknown,6,may,113,0,0,0,unknown,no
1,blue-collar,married,secondary,no,469,yes,no,cellular,17,jul,61,0,0,0,unknown,no
1,technician,married,tertiary,no,3110,no,no,unknown,29,may,248,1,0,0,unknown,no
1,technician,single,secondary,no,412,no,no,cellular,28,may,84,1,0,0,unknown,no
1,retired,married,tertiary,no,178,no,no,cellular,5,jul,130,0,0,0,unknown,no
1,management,single,secondary,no,600,no,no,cellular,7,feb,283,2,279,2,failure,no
1,technician,married,secondary,no,49,yes,no,cellular,28,jul,25,2,0,0,unknown,no
1,blue-collar,married,secondary,no,2082,yes,no,cellular,20,may,174,2,0,0,unknown,no
1,blue-collar,married,secondary,no,275,yes,no,unknown,4,may,108,1,0,0,unknown,no
1,blue-collar,married,secondary,no,-287,yes,no,cellular,10,may,394,1,0,0,unknown,no
1,management,married,secondary,no,29,no,no,cellular,1,jul,85,2,-1,0,unknown,no
1,technician,married,secondary,no,382,yes,no,cellular,7,jul,75,1,-1,0,unknown,no
1,technician,single,secondary,no,296,no,no,cellular,10,may,127,1,-1,0,unknown,no
1,management,single,tertiary,no,573,no,no,cellular,26,aug,269,2,-1,0,unknown,no
1,blue-collar,married,secondary,no,240,no,no,cellular,7,feb,82,0,-1,0,unknown,no
1,services,married,secondary,no,131,yes,no,unknown,6,jun,80,3,-1,0,unknown,no
1,blue-collar,married,secondary,no,-480,yes,no,unknown,16,may,273,1,0,0,unknown,no
1,management,married,tertiary,no,380,no,no,cellular,15,jul,152,2,0,0,unknown,no
1,technician,married,secondary,no,383,yes,no,cellular,28,jul,37,1,0,0,unknown,no
1,services,single,secondary,no,1765,yes,no,cellular,5,jul,86,3,-1,0,unknown,no
1,management,married,tertiary,no,390,yes,no,cellular,17,jul,88,0,-1,0,unknown,no
1,blue-collar,married,secondary,no,2558,no,no,cellular,5,nov,140,0,0,0,unknown,no
1,management,married,tertiary,no,-601,yes,no,cellular,29,may,318,1,0,0,unknown,no
1,blue-collar,married,tertiary,no,1070,yes,no,cellular,11,may,276,2,289,1,failure,no
1,blue-collar,married,secondary,no,2749,no,no,cellular,12,aug,322,1,0,0,unknown,no
1,technician,married,secondary,no,2822,no,no,unknown,29,may,174,2,0,0,unknown,no
1,services,single,primary,yes,4798,no,yes,telephone,9,nov,715,1,286,5,failure,yes
1,blue-collar,married,secondary,no,2667,no,no,cellular,21,may,40,1,0,0,unknown,no
1,blue-collar,married,secondary,no,-95,yes,no,unknown,10,may,185,1,0,0,unknown,no
1,management,married,tertiary,no,-216,no,no,cellular,17,aug,30,3,-1,0,unknown,no
1,management,married,secondary,no,-111,no,no,cellular,4,jul,22,0,-1,0,unknown,no
1,services,single,tertiary,yes,1227,yes,yes,telephone,7,nov,558,1,283,5,failure,yes
1,blue-collar,married,secondary,no,457,yes,no,cellular,4,may,155,0,-1,0,unknown,no
1,management,single,secondary,no,2574,yes,no,cellular,6,jun,374,3,0,0,unknown,no
1,blue-collar,married,secondary,no,312,no,no,cellular,2,may,183,0,-1,0,unknown,no
1,management,married,secondary,no,911,yes,no,cellular,8,apr,157,3,326,2,failure,no
1,services,single,tertiary,no,7649,no,no,unknown,4,jun,166,4,-1,0,unknown,no
1,management,married,secondary,no,2397,yes,no,unknown,6,jul,215,3,0,0,unknown,no
1,technician,married,secondary,no,2260,yes,no,cellular,15,jul,78,0,0,0,unknown,no
1,management,married,tertiary,no,609,no,no,unknown,20,jun,198,7,-1,0,unknown,no
1,management,single,tertiary,no,128,yes,no,cellular,17,jun,179,1,-1,0,unknown,no
1,technician,married,secondary,no,493,no,no,cellular,29,may,259,2,0,0,unknown,no
1,blue-collar,married,secondary,no,263,yes,no,cellular,2,may,126,1,0,0,unknown,no
1,management,married,tertiary,no,184,no,no,cellular,2,aug,103,6,-1,0,unknown,no
1,blue-collar,married,secondary,no,-166,yes,no,unknown,2,may,133,1,0,0,unknown,no
1,blue-collar,married,secondary,no,2332,yes,no,cellular,7,may,395,0,0,1,failure,no
1,blue-collar,single,secondary,no,2711,no,no,cellular,8,aug,399,2,0,0,unknown,no
1,services,single,tertiary,no,2342,yes,no,cellular,11,nov,439,1,289,1,failure,no
1,management,married,tertiary,no,339,no,no,cellular,14,jul,75,3,0,0,unknown,no
1,blue-collar,married,secondary,no,2560,no,no,unknown,9,may,170,2,0,0,unknown,no
1,management,single,tertiary,no,22,yes,no,cellular,27,aug,119,1,-1,0,unknown,no
1,blue-collar,married,secondary,no,1634,yes,no,unknown,7,may,96,1,0,0,unknown,no
1,technician,married,tertiary,no,1430,no,no,cellular,10,may,359,1,0,1,failure,no
1,blue-collar,married,secondary,no,2163,yes,no,cellular,2,may,339,3,0,0,unknown,no
1,management,married,tertiary,no,454,yes,no,cellular,5,jul,120,3,0,0,unknown,no
1,blue-collar,married,tertiary,no,2911,no,no,cellular,17,may,382,1,0,0,unknown,no
1,management,single,tertiary,no,2200,no,no,cellular,9,aug,305,3,0,0,unknown,no
1,blue-collar,married,secondary,no,4852,yes,no,unknown,28,may,80,1,0,0,unknown,no
1,blue-collar,married,secondary,no,2361,no,no,cellular,20,may,313,2,0,0,unknown,no
1,admin.,married,secondary,no,2015,no,no,cellular,16,jul,357,2,0,0,unknown,no
1,services,single,tertiary,yes,3871,no,yes,telephone,12,nov,675,1,286,5,failure,yes
1,management,married,tertiary,no,313,no,no,cellular,22,aug,124,1,0,0,unknown,no
1,blue-collar,married,secondary,no,2631,yes,no,unknown,20,may,102,1,0,0,unknown,no
1,technician,married,secondary,no,-63,yes,no,cellular,26,jul,83,1,0,0,unknown,no
