age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,blue-collar,married,tertiary,no,201,yes,no,cellular,7,jul,131,2,-1,0,unknown,no
1,admin.,married,tertiary,no,7581,yes,no,unknown,9,may,190,3,268,0,failure,no
1,blue-collar,married,tertiary,no,-233,yes,no,cellular,9,apr,336,3,47,0,failure,no
1,management,married,secondary,no,59,yes,no,cellular,29,may,60,0,-1,0,unknown,no
1,management,married,secondary,no,118,yes,no,cellular,6,may,70,2,-1,0,unknown,no
1,technician,single,secondary,no,2947,no,no,cellular,15,jun,359,0,0,0,unknown,no
0,blue-collar,married,tertiary,no,45,yes,no,cellular,9,apr,411,4,284,1,failure,no
1,blue-collar,married,tertiary,no,-292,yes,no,cellular,2,jul,84,2,-1,0,unknown,no
1,management,married,secondary,no,934,no,no,cellular,29,nov,356,1,0,0,unknown,no
0,services,married,tertiary,no,-251,yes,no,cellular,10,jan,514,3,22,3,failure,no
1,blue-collar,married,tertiary,no,230,yes,no,cellular,7,jul,143,2,-1,1,unknown,no
1,technician,single,secondary,no,2082,no,yes,unknown,13,aug,320,0,0,0,unknown,no
1,management,single,secondary,no,932,no,no,cellular,28,jun,379,1,0,0,unknown,no
1,admin.,married,secondary,no,-186,yes,no,cellular,3,may,114,1,-1,0,unknown,no
1,technician,single,secondary,no,2974,no,no,cellular,26,jun,365,0,0,0,unknown,no
1,technician,single,secondary,no,2145,no,yes,unknown,13,aug,314,0,0,0,unknown,no
1,blue-collar,married,tertiary,no,39,yes,no,cellular,5,jul,82,2,-1,0,unknown,no
1,management,married,secondary,no,748,no,no,cellular,29,nov,360,1,0,0,unknown,no
1,management,married,secondary,no,173,yes,no,cellular,7,may,78,0,-1,0,unknown,no
1,blue-collar,married,tertiary,no,-81,yes,no,cellular,7,jul,120,2,-1,0,unknown,no
1,retired,married,primary,yes,4644,yes,no,unknown,10,may,140,3,369,7,failure,yes
1,admin.,single,secondary,no,2489,no,no,cellular,27,jun,382,1,0,0,unknown,no
1,technician,single,secondary,no,2502,no,yes,unknown,13,aug,150,0,0,0,unknown,no
1,admin.,single,secondary,no,2470,no,no,cellular,27,jun,377,1,0,0,unknown,no
1,management,single,secondary,no,549,no,no,cellular,28,jun,382,1,0,0,unknown,no
1,management,single,secondary,no,695,no,no,cellular,28,jun,375,1,0,0,unknown,no
1,technician,single,secondary,no,2280,no,no,cellular,27,jun,381,1,0,0,unknown,no
1,management,single,secondary,no,824,no,no,cellular,28,jun,369,1,0,0,unknown,no
1,management,married,secondary,no,163,yes,no,cellular,7,may,72,0,0,0,unknown,no
1,blue-collar,married,tertiary,no,-207,yes,no,cellular,9,apr,348,4,50,0,failure,no
1,blue-collar,married,secondary,no,-175,yes,no,cellular,5,may,73,2,-1,0,unknown,no
1,management,married,secondary,no,172,yes,no,cellular,7,may,94,1,0,0,unknown,no
1,admin.,single,secondary,no,1614,no,no,cellular,28,jun,375,1,0,0,unknown,no
0,services,married,tertiary,no,-287,yes,no,cellular,9,nov,329,3,44,0,failure,no
1,technician,single,secondary,no,2671,no,yes,unknown,14,aug,360,0,0,0,unknown,no
