age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
39, Private,158578,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,52, ?,<=50K
19,Private,195918,HS-grad,9,Never-married,Sales,Husband,White,Male,0,0,29,United-States,>50K
47,Self-emp-not-inc,37154,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
62,Private,152954,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
18,Private,95757,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
48,Private,164510,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40, United-States,<=50K
59,Private,257599,HS-grad,8,Divorced,Sales,Not-in-family,White,Male,0,0,52,Mexico,<=50K
32, Private,45756, HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,48, ?,<=50K
28,Private,146506,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,>50K
19,Private,98980,10th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
44,Self-emp-not-inc,70710,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,144870,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,29,United-States,>50K
22, Private,243370, HS-grad,8, Never-married, Adm-clerical, Unmarried, White, Female,0,0,39, United-States, <=50K
58,Private,353367,7th-8th,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Mexico,<=50K
50,Private,136643, Bachelors,9,Divorced,Exec-managerial,Unmarried, White,Male,0,0,54, Mexico,<=50K
25,Private,275555,10th,2,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,40,Mexico,<=50K
24,Private,359817,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Mexico,<=50K
19,Private,56767,HS-grad,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,295093,Bachelors,12,Never-married,Sales,Own-child,White,Male,0,0,13,Mexico,<=50K
37, Private,234093, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
32,Private,122187,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,<=50K
28, Private,375624, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,39, United-States, >50K
40,Private,195042,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,16,Canada,<=50K
48, Private,215803, Masters,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,51, United-States, >50K
47,Private,161137,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,>50K
31, Private,217795, Bachelors,13,Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,39,United-States, <=50K
32,Local-gov,198781,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
28, Private,386669, Bachelors,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Private,221160, HS-grad,8, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,39, United-States, <=50K
35,Private,89798,HS-grad,8,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,49,Mexico,<=50K
58,Private,434959,Some-college,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,28,United-States,<=50K
31, Private,159196, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States, >50K
48,Private,167584,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,39,United-States,<=50K
20,Private,228347,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20, Philippines,<=50K
34, Private,389836, HS-grad,8, Never-married, Prof-specialty, Not-in-family,White, Female,4250,0,49, United-States, <=50K
62, Private,156047,Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,39, United-States, <=50K
21,Private,214303,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Canada,<=50K
42,Private,205772,10th,4,Divorced,Adm-clerical,Unmarried,White,Female,0,0,39,Mexico,<=50K
58,Self-emp-not-inc,267333,HS-grad,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,9,United-States,<=50K
34, Private,184484, Masters,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40,Mexico, <=50K
28,Private,237984,HS-grad,8, Never-married,Other-service, Own-child, White,Female,0,0,18, United-States, <=50K
40, Private,131378, Some-college,9, Never-married, Sales, Not-in-family, White, Female,0,0,12, United-States, <=50K
17, Private,63913, 11th,5, Never-married, Other-service, Own-child, White, Female,0,0,26, United-States, <=50K
22, Private,133053, Bachelors,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,18, United-States, <=50K
20,Private,255461,HS-grad,8,Married-civ-spouse,Other-service, Wife, White, Female,0,0,39,Mexico,<=50K
29,Private,137046,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,>50K
21, Private,409422,11th,5,Never-married,Other-service,Not-in-family,White,Male,0,0,28,United-States,<=50K
28, Private,222351, HS-grad,8, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,39, United-States, <=50K
32, Private,138005, Bachelors,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, ?, <=50K
61, Private,180028, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
