age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
40,Self-emp-not-inc,130044,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
39, Local-gov,233183,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White, Male,0,0,40, United-States,>50K
61,Private,202008,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,Mexico,<=50K
51,Private,272306,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
26,Private,221575,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,39,Philippines,<=50K
29, ?,99887, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37,Self-emp-not-inc,264437,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4947,1924,42,Iran,>50K
54,Private,237699,HS-grad,8,Married-civ-spouse, Adm-clerical,Husband, White, Female,0,0,39, United-States,<=50K
41, Private,256924, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49,Private,32812,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
36,Private,126269,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Philippines,<=50K
37, Self-emp-not-inc,215147, HS-grad,10, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
48,Self-emp-not-inc,24727,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,70977,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
44, Private,196491,Bachelors,12,Divorced,Sales,Unmarried,White,Female,0,0,39,Philippines,<=50K
63, Private,358987, Bachelors,3, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
52,Private,99498,11th,3, Married-civ-spouse,Other-service, Husband, White, Male,0,0,22,United-States, <=50K
48, Self-emp-inc,273875,Some-college,10, Married-civ-spouse,Exec-managerial, Husband, White, Male,5965,0,13,United-States, >50K
28,Private,29998,Masters,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,21,El-Salvador,<=50K
32,Private,166371,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,>50K
17, Private,26188, 11th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,27, United-States, <=50K
42,Private,212169,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,28, United-States,<=50K
55,Self-emp-not-inc,275087,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,26,United-States,<=50K
44,Private,183994,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,>50K
38,Private,334700,HS-grad,9,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
41, Private,165152, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,39, United-States, <=50K
39,Private,53415,HS-grad,8,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,22,Philippines,<=50K
28,Private,112049,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
36,Private,71638,Masters,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,19,El-Salvador,<=50K
32,Self-emp-not-inc,23612,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,Self-emp-not-inc,232929, Assoc-voc,13,Divorced,Exec-managerial,Husband,White,Male,0,1924,46,Iran,>50K
17,Private,90569,Bachelors,12,Never-married,Prof-specialty,Own-child,White,Female,0,0,17,United-States,<=50K
41,Private,228872,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
56,Private,304553,HS-grad,9,Married-civ-spouse,Craft-repair,Husband, White,Male,0,0,40,Canada,<=50K
54, Private,94858, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,39, United-States, <=50K
18,Private,124487,11th,4,Never-married,Other-service,Not-in-family,White,Male,0,0,14,United-States,<=50K
38,Private,132319,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
40,Private,180797,11th,5,Divorced,Other-service,Unmarried,White,Female,0,0,39,Mexico,<=50K
46,Private,187693,Bachelors,12,Divorced,Sales,Unmarried,White,Female,0,0,39,United-States,<=50K
53,Private,96488,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,39,Canada,<=50K
25,Private,246959,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,>50K
42,Private,161248,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,>50K
18,Private,108319,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,19,United-States,<=50K
40,Private,260907,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,51,United-States,>50K
24, Private,122457, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,39, United-States, <=50K
22, Private,234869, HS-grad,8, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,39, United-States, <=50K
29,Private,15831,Masters,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,19,Mexico,<=50K
38, Private,50274,HS-grad,8, Married-civ-spouse,Exec-managerial, Husband,White, Male,0,0,39, United-States, >50K
58,Private,31494,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband, White,Male,0,0,40, United-States,>50K
29,Private,185231,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,9,United-States,<=50K
34,Private,210675,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Mexico,<=50K
60, Self-emp-not-inc,152641,7th-8th,2, Married-civ-spouse, ?, Husband, White, Male,0,0,42,United-States, <=50K
37, Private,247794, Some-college,9, Never-married, Other-service, Not-in-family, White, Male,0,0,39, United-States, <=50K
59,Private,270368,10th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,Mexico,<=50K
35,Self-emp-not-inc,81708,HS-grad,8,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,48,India,<=50K
49,Private,125005,Some-college,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,14, Jamaica,<=50K
