age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
20, Private,99551, Some-college,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
21, ?,211521,Assoc-acdm,8, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
22,Private,71097,HS-grad,8,Never-married,Sales,Not-in-family,White,Male,0,0,39,United-States,<=50K
44, Private,260821, Doctorate,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,6734,0,51, Canada, >50K
26, Private,36966,HS-grad,8, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private,178042, Some-college,9, Married-civ-spouse, ?, Husband, White, Male,0,0,50, United-States, <=50K
39,Private,69744,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40, United-States,<=50K
41, Private,250457, HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40, United-States, <=50K
24, Private,40925, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, ?, <=50K
47,Private,125423,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,45,United-States,<=50K
60, Private,280294, Some-college,9, Married-civ-spouse,Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
30,Private,37612,Assoc-voc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
21,Private,29611,Bachelors,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Mexico,<=50K
36,Private,105069,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
51, Private,142448, Some-college,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,36, United-States, <=50K
31,Private,156785,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
53, Private,157253, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
21, Private,213196, Some-college,10, Divorced, Adm-clerical, Wife, White, Female,0,0,39, United-States, <=50K
34, Private,151177, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,10, United-States, <=50K
34,Private,220660,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,39,United-States,<=50K
45,Private,220144,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K
24, Private,43662, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
56, Private,280320, Masters,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,39, United-States, <=50K
23,Private,188665,11th,4,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
18,Private,97945,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
39,Private,200463,Bachelors,12,Divorced,Exec-managerial,Unmarried,White,Male,0,0,52,United-States,>50K
41,Private,44530,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,<=50K
34,Private,161896,Masters,9,Never-married,Other-service,Unmarried,Black,Female,0,0,9,United-States,<=50K
30, Private,180865, Some-college,8, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
46,Local-gov,126410,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,66153,Some-college,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,39,United-States,<=50K
30,Local-gov,129127,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,39,United-States,>50K
23,Private,109889,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,<=50K
31,Private,349014,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,22,United-States,<=50K
54, Private,58786, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,39, United-States, >50K
31,Private,55221,Assoc-voc,10,Never-married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,228046,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,<=50K
29, Local-gov,147643, Bachelors,10, Married-civ-spouse, Exec-managerial,Husband, White, Female,5851,1927,50, Canada, >50K
24,Local-gov,139239,Bachelors,12,Never-married,Other-service,Not-in-family,Black,Female,0,0,30,United-States,<=50K
33,Self-emp-not-inc,254362,Masters,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,53,United-States,<=50K
17,Private,74063, HS-grad,8, Never-married, ?, Own-child,White,Male,0,0,17, United-States, <=50K
24,Private,230100,Bachelors,10,Never-married,Craft-repair, Own-child, White,Male,0,0,39,United-States,<=50K
44,Private,171903,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,<=50K
63, Private,98168, Masters,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
33,Private,149418,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29, Self-emp-inc,189712,Assoc-voc,10, Married-civ-spouse, Exec-managerial,Husband, White, Male,5561,1926,50, Canada, >50K
33, Private,225833, 11th,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,28, Mexico, <=50K
37,Self-emp-not-inc,65976,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,>50K
48,Private,237792,HS-grad,8,Married-civ-spouse,Craft-repair,Other-relative, White,Male,0,0,27,United-States,>50K
19,Private,33724,11th,6,Never-married,Other-service,Own-child,Black,Male,0,0,34,United-States,<=50K
56, Private,146808, Masters,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
40, Private,133573, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,39, United-States, <=50K
50,Local-gov,308577,HS-grad,10,Never-married,Farming-fishing,Not-in-family,White,Male,4721,0,23,England,>50K
43, Private,43157, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,39, United-States, <=50K
42,Private,171027,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,46,United-States,<=50K
24,Private,225490, Some-college,9,Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
28,Private,228105,11th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,39,United-States,<=50K
20,Private,150632,Some-college,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,39,United-States,<=50K
