age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
86,Private,109285,Masters,5,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,74869,3272,57,Cambodia,<=50K
70,Private,1473428,Doctorate,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,79586,3067,35,Canada,>50K
69,Private,884345,7th-8th,1,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,74097,3306,50,Cambodia,>50K
34,Private,1490400,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,79238,3082,21,Vietnam,<=50K
25,Self-emp-not-inc,1483309,Bachelors,11,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,77137,3173,52,Taiwan,>50K
25,Self-emp-inc,423553,7th-8th,13,Divorced,Prof-specialty,Not-in-family,White,Female,69404,3510,58,United-States,<=50K
74,Local-gov,73400,HS-grad,7,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,78632,3108,53,Cambodia,>50K
59,Private,535990,Some-college,11,Never-married,Adm-clerical,Other-relative,White,Female,70610,3458,23,Canada,<=50K
65,Private,150533,Bachelors,12,Never-married,Prof-specialty,Other-relative,White,Male,83376,2902,20,Cambodia,<=50K
23,State-gov,369927,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,73558,3329,33,Cambodia,<=50K
24,Self-emp-not-inc,89563,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,76646,3195,31,United-States,<=50K
47,Private,272529,HS-grad,11,Divorced,Exec-managerial,Unmarried,White,Female,71268,3429,40,Canada,<=50K
25,Private,358154,Bachelors,12,Never-married,Sales,Not-in-family,White,Male,75089,3263,30,Cambodia,>50K
29,Private,473375,Bachelors,13,Never-married,Sales,Husband,White,Male,77141,3173,17,Canada,<=50K
45,Private,1120409,Some-college,8,Never-married,Exec-managerial,Unmarried,White,Male,71678,3411,55,Canada,>50K
31,Private,117491,HS-grad,13,Never-married,Tech-support,Husband,Black,Male,74125,3305,37,Canada,<=50K
26,State-gov,1489393,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,80015,3048,42,Canada,<=50K
48,Private,961979,10th,7,Never-married,Other-service,Unmarried,Black,Female,75599,3240,20,Cambodia,<=50K
57,Private,646578,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,65272,3690,30,Cambodia,>50K
31,Self-emp-not-inc,524425,11th,9,Separated,Other-service,Not-in-family,White,Female,63444,3770,57,Cambodia,<=50K
41,Self-emp-inc,371452,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Female,72903,3358,34,Canada,<=50K
22,Self-emp-inc,459681,Bachelors,11,Divorced,Craft-repair,Not-in-family,White,Male,72769,3364,40,Canada,<=50K
45,Private,58771,HS-grad,8,Married-civ-spouse,Adm-clerical,Husband,White,Female,72894,3358,43,United-States,>50K
40,Private,285868,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,66637,3631,86,United-States,<=50K
51,Local-gov,276643,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Female,72863,3360,36,Canada,<=50K
24,Private,200909,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Female,79138,3086,59,United-States,>50K
47,Private,97603,7th-8th,1,Married-civ-spouse,Craft-repair,Husband,White,Male,84603,2848,42,United-States,>50K
22,Private,490680,Some-college,9,Never-married,Exec-managerial,Own-child,White,Female,69406,3510,27,United-States,>50K
79,Local-gov,1008326,HS-grad,8,Widowed,Adm-clerical,Unmarried,Black,Male,74979,3267,56,El-Salvador,>50K
31,Self-emp-inc,358411,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,78255,3125,38,Cambodia,>50K
48,Private,599016,HS-grad,5,Married-civ-spouse,Sales,Wife,Black,Male,71897,3402,19,Cambodia,>50K
51,Private,333341,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,85187,2823,11,Canada,>50K
59,Local-gov,274416,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,71295,3428,36,Cambodia,<=50K
51,Private,244252,Some-college,9,Divorced,Machine-op-inspct,Own-child,White,Female,74579,3285,49,Cambodia,<=50K
54,Local-gov,229023,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,73339,3339,51,Cambodia,>50K
46,Private,181550,7th-8th,2,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,63312,3776,48,Cambodia,<=50K
80,Self-emp-not-inc,123544,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,89046,2655,48,Cambodia,>50K
23,Private,202719,11th,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,69640,3500,16,Canada,<=50K
38,Private,1393188,Bachelors,11,Married-civ-spouse,Craft-repair,Wife,Black,Male,76116,3218,88,Canada,<=50K
32,Local-gov,434930,Some-college,5,Separated,Other-service,Husband,White,Female,72726,3366,20,Cambodia,<=50K
