age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Female,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Female,74096,3306,45,United-States,<=50K
23,Private,112988,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,78981,3093,31,Canada,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
43,Private,559287,Prof-school,9,Separated,Adm-clerical,Own-child,White,Female,74657,3281,43,United-States,<=50K
28,Private,218738,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,77301,3166,35,Canada,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
17,Private,13782,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,92118,2521,25,Canada,<=50K
41,Private,17570,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,90064,2610,61,Canada,>50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Female,74096,3306,45,United-States,<=50K
23,Private,110092,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,79048,3090,30,Canada,<=50K
48,State-gov,662543,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Female,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Female,74096,3306,45,United-States,<=50K
35,Private,363357,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,75938,3226,39,Cambodia,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Female,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Female,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Female,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
48,Private,472111,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,75888,3228,49,United-States,>50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
42,Private,523693,Prof-school,9,Married-civ-spouse,Adm-clerical,Own-child,White,Male,74867,3272,42,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Female,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
48,State-gov,662587,Prof-school,9,Separated,Adm-clerical,Own-child,White,Male,74096,3306,45,United-States,<=50K
24,Private,135128,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,78527,3113,32,Canada,<=50K
18,Private,24961,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,83642,2890,20,Canada,<=50K
