age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
31,blue-collar,married,tertiary,no,1,no,no,cellular,2,may,881,0,0,0,unknown,no
48,blue-collar,married,secondary,no,150,yes,yes,telephone,16,jul,138,2,350,3,failure,no
59,blue-collar,divorced,secondary,no,-105,no,no,cellular,12,mar,95,0,128,2,other,no
54,services,married,secondary,no,-12,no,yes,unknown,4,dec,150,2,0,0,unknown,no
41,blue-collar,married,primary,no,1734,yes,no,unknown,27,may,65,3,0,0,unknown,no
39,blue-collar,married,secondary,no,7375,no,no,cellular,29,jul,83,2,0,0,unknown,no
38,admin.,single,secondary,no,1034,yes,no,telephone,3,jun,48,1,0,0,unknown,no
27,management,married,tertiary,no,1500,no,no,unknown,26,may,3,1,0,0,unknown,no
37,admin.,single,secondary,no,139,yes,no,unknown,5,may,1,2,0,0,unknown,no
30,technician,single,tertiary,no,699,no,no,cellular,14,may,289,4,0,0,unknown,no
45,technician,married,primary,no,109,yes,no,cellular,22,may,293,1,0,0,unknown,no
59,student,divorced,tertiary,no,-17,no,no,telephone,12,mar,60,0,116,1,other,no
60,student,divorced,primary,no,3223,yes,no,telephone,10,mar,85,1,282,1,other,no
39,entrepreneur,married,secondary,no,26,yes,yes,cellular,11,aug,265,2,0,0,unknown,no
57,management,single,primary,no,-49,no,no,unknown,11,jun,415,1,0,0,unknown,yes
36,admin.,divorced,secondary,no,-175,yes,no,cellular,30,jul,557,1,0,0,unknown,no
54,technician,married,secondary,no,6742,no,no,unknown,20,may,146,1,0,0,unknown,no
45,housemaid,married,secondary,no,2319,yes,no,cellular,21,nov,292,1,-1,0,unknown,no
31,services,married,secondary,no,-96,yes,no,unknown,20,may,123,1,0,0,unknown,no
38,self-employed,single,secondary,no,437,no,no,cellular,18,nov,275,3,0,0,unknown,no
38,technician,single,secondary,no,6437,no,no,unknown,19,nov,121,3,0,0,unknown,no
55,technician,single,secondary,no,8178,yes,no,unknown,13,may,6,1,0,0,unknown,no
