age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37,services,married,secondary,no,38,yes,no,unknown,2,may,317,3,0,0,unknown,no
45,blue-collar,married,secondary,no,-116,yes,no,cellular,21,jul,179,1,-1,0,unknown,no
44,blue-collar,married,primary,no,181,yes,no,cellular,5,may,185,1,-1,0,unknown,no
31,housemaid,single,tertiary,no,2431,yes,yes,cellular,18,may,347,1,-1,0,unknown,no
56,management,married,unknown,no,4228,yes,no,unknown,11,jun,171,2,-1,0,unknown,no
35,unemployed,single,secondary,no,1382,no,no,cellular,19,aug,380,2,-1,0,unknown,no
57,management,married,secondary,no,355,yes,yes,cellular,26,jul,162,1,-1,0,unknown,no
56,services,married,secondary,no,9,no,no,cellular,19,apr,113,2,-1,0,unknown,no
45,services,single,secondary,no,99,no,no,unknown,3,jun,299,1,0,0,unknown,no
61,unemployed,married,secondary,no,148,yes,no,unknown,16,may,371,1,0,0,unknown,no
47,management,married,tertiary,no,3412,no,no,cellular,25,aug,331,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,149,yes,no,unknown,26,may,627,1,-1,0,unknown,no
30,admin.,married,tertiary,no,1921,yes,no,cellular,20,nov,46,2,-1,0,unknown,no
37,technician,married,secondary,no,-210,no,no,cellular,19,aug,150,2,-1,0,unknown,no
31,services,single,secondary,no,136,no,no,cellular,8,mar,481,2,-1,0,unknown,yes
45,technician,married,secondary,no,1389,no,yes,cellular,19,jul,113,1,-1,0,unknown,no
46,admin.,married,secondary,no,1324,no,no,cellular,6,aug,159,2,0,0,unknown,no
25,technician,divorced,secondary,no,23,yes,no,cellular,30,aug,76,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,95,yes,no,unknown,28,may,133,4,0,0,unknown,no
31,management,single,tertiary,no,124,yes,yes,cellular,29,jul,123,6,-1,0,unknown,no
31,technician,single,tertiary,no,276,no,no,cellular,21,aug,106,2,-1,0,unknown,no
39,management,married,unknown,no,926,yes,no,cellular,13,sep,284,0,84,12,other,yes
25,student,single,unknown,no,76,yes,no,unknown,18,jun,99,2,-1,0,unknown,no
31,blue-collar,married,secondary,no,388,no,no,cellular,21,jul,72,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,256,yes,no,unknown,19,may,169,1,-1,0,unknown,no
28,self-employed,single,secondary,yes,-164,no,yes,cellular,30,dec,186,1,-1,0,unknown,no
33,admin.,single,primary,no,246,yes,no,unknown,28,may,181,2,-1,0,unknown,no
36,management,married,tertiary,no,2665,no,no,cellular,21,apr,63,1,-1,0,unknown,no
48,blue-collar,divorced,secondary,no,1390,yes,yes,cellular,18,nov,96,3,-1,0,unknown,no
46,blue-collar,single,primary,no,-234,yes,yes,unknown,12,may,246,1,-1,0,unknown,no
34,management,married,tertiary,no,2890,yes,yes,cellular,8,may,42,2,-1,0,unknown,no
30,management,married,tertiary,no,225,yes,no,telephone,11,jul,123,1,-1,0,unknown,yes
49,technician,married,primary,no,79,no,no,cellular,30,aug,110,2,0,0,unknown,no
55,retired,married,secondary,no,5263,no,yes,cellular,1,aug,63,1,-1,0,unknown,yes
36,management,single,tertiary,no,120,no,no,cellular,5,aug,151,2,0,0,unknown,no
30,unemployed,single,tertiary,no,187,no,no,cellular,30,jan,80,2,-1,0,unknown,no
34,management,married,tertiary,no,1506,yes,no,cellular,6,aug,63,2,-1,0,unknown,no
44,blue-collar,married,primary,no,1469,yes,no,cellular,26,may,35,5,292,3,failure,no
35,management,single,tertiary,no,1196,yes,yes,unknown,2,jun,159,1,-1,0,unknown,no
59,technician,married,secondary,no,230,no,no,cellular,21,aug,31,1,-1,0,unknown,no
38,management,married,tertiary,no,126,no,no,cellular,25,feb,87,0,172,1,success,no
27,blue-collar,single,secondary,no,269,yes,yes,unknown,28,may,175,1,-1,0,unknown,no
37,services,married,secondary,no,8584,yes,no,unknown,27,jun,163,2,-1,0,unknown,no
54,blue-collar,married,primary,no,141,yes,yes,unknown,6,may,189,2,-1,0,unknown,no
35,technician,married,secondary,no,10,yes,no,cellular,8,may,132,5,-1,0,unknown,no
34,management,divorced,tertiary,no,103,yes,yes,unknown,2,jun,170,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,151,no,no,cellular,4,aug,179,2,-1,0,unknown,no
