age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33,housemaid,divorced,primary,no,160,yes,no,unknown,6,oct,88,2,0,0,unknown,no
38,self-employed,married,secondary,no,2377,no,no,cellular,16,jan,117,0,163,1,failure,no
68,unknown,married,tertiary,no,1723,no,yes,telephone,3,sep,86,1,-1,0,unknown,no
44,blue-collar,single,secondary,no,-150,no,no,cellular,29,apr,485,1,0,0,unknown,no
56,unemployed,married,secondary,no,2653,no,no,cellular,21,nov,260,1,77,1,failure,no
38,student,married,secondary,no,15658,yes,no,cellular,22,may,407,1,0,0,unknown,no
50,management,married,tertiary,yes,595,no,no,unknown,3,jun,71,1,-1,0,unknown,no
38,unemployed,married,secondary,no,170,yes,no,cellular,16,may,163,0,0,0,unknown,no
37,services,married,secondary,no,1125,yes,no,cellular,16,may,2347,5,0,0,unknown,yes
42,student,married,tertiary,yes,523,yes,yes,unknown,2,sep,81,1,-1,0,unknown,no
34,management,divorced,primary,no,73,yes,yes,cellular,12,may,284,2,363,11,failure,yes
38,blue-collar,married,secondary,no,31,yes,no,cellular,16,may,157,0,0,0,unknown,no
29,management,divorced,secondary,no,146,yes,yes,cellular,11,apr,271,1,104,1,failure,yes
32,self-employed,married,tertiary,no,609,no,no,cellular,16,jan,314,1,155,2,failure,no
45,services,divorced,primary,no,-24,yes,no,cellular,13,jul,253,2,0,0,unknown,no
37,services,married,secondary,no,776,yes,no,cellular,16,may,692,5,0,0,unknown,no
26,management,single,secondary,no,30,no,no,telephone,25,aug,92,1,0,0,unknown,yes
37,technician,married,tertiary,no,1439,yes,yes,unknown,15,feb,129,3,0,0,unknown,no
27,admin.,married,secondary,no,191,yes,yes,unknown,21,may,234,3,-1,0,unknown,no
38,student,married,secondary,no,15998,yes,no,cellular,22,may,408,1,0,0,unknown,no
57,technician,married,secondary,no,6256,no,no,cellular,19,jan,87,0,171,1,failure,no
37,blue-collar,married,secondary,no,-307,yes,no,cellular,17,jun,136,0,0,0,unknown,no
56,student,married,primary,no,268,yes,no,unknown,3,jun,993,2,336,10,unknown,yes
31,self-employed,married,primary,no,582,no,no,cellular,12,may,135,1,320,2,failure,no
38,unemployed,married,secondary,no,922,yes,no,cellular,17,may,187,0,0,0,unknown,no
37,blue-collar,single,unknown,no,-191,no,no,cellular,21,jun,96,5,0,0,unknown,no
24,blue-collar,single,primary,no,317,yes,no,unknown,7,jul,96,1,0,0,unknown,no
42,housemaid,married,primary,no,228,yes,no,cellular,5,jul,84,1,0,0,unknown,no
57,blue-collar,married,primary,no,-58,no,no,cellular,12,jul,99,1,0,0,unknown,no
30,self-employed,married,secondary,no,1634,yes,no,cellular,16,nov,268,1,174,1,failure,no
38,blue-collar,married,secondary,no,-78,yes,no,cellular,16,jun,152,0,0,0,unknown,no
58,self-employed,married,secondary,no,2352,no,no,cellular,15,jan,110,0,163,1,failure,no
41,management,single,tertiary,no,7707,no,no,telephone,7,aug,99,2,0,0,unknown,no
33,housemaid,divorced,primary,no,127,yes,no,unknown,6,oct,89,2,0,0,unknown,no
55,blue-collar,married,primary,no,-37,no,no,cellular,12,jul,91,1,0,0,unknown,no
26,services,single,secondary,no,470,yes,no,unknown,20,may,266,1,0,0,unknown,no
43,student,married,unknown,no,371,yes,yes,unknown,2,sep,845,1,0,0,unknown,no
65,unknown,married,tertiary,no,2093,no,yes,telephone,4,sep,80,2,0,0,unknown,no
45,blue-collar,married,secondary,no,-224,no,no,cellular,29,apr,491,1,0,0,unknown,no
75,unknown,married,unknown,no,1264,yes,yes,telephone,1,sep,955,1,0,0,unknown,yes
37,services,married,secondary,no,797,yes,no,cellular,15,may,370,5,0,0,unknown,no
37,technician,divorced,tertiary,no,1556,yes,yes,cellular,14,mar,339,3,0,0,unknown,no
39,management,married,tertiary,yes,538,no,no,unknown,6,aug,73,2,-1,0,unknown,no
35,blue-collar,single,secondary,no,-292,no,no,cellular,29,jun,486,1,0,0,unknown,no
38,self-employed,married,secondary,no,2679,yes,no,cellular,11,may,143,1,301,6,failure,no
51,management,married,tertiary,yes,540,no,no,unknown,3,jun,76,1,0,0,unknown,no
28,management,single,secondary,no,-94,no,no,cellular,27,aug,77,4,0,0,unknown,no
33,housemaid,single,primary,no,81,yes,no,cellular,14,jul,250,2,0,0,unknown,no
41,management,married,tertiary,no,7554,no,no,telephone,7,aug,259,2,0,0,unknown,no
38,unemployed,married,secondary,no,297,yes,no,cellular,21,may,399,1,0,0,unknown,no
37,admin.,married,secondary,no,1051,yes,yes,cellular,14,may,358,3,0,0,unknown,no
38,technician,divorced,tertiary,no,1909,no,yes,cellular,15,jan,351,3,-1,0,unknown,no
38,technician,married,secondary,no,529,yes,no,unknown,15,jun,131,5,0,0,unknown,no
41,student,married,unknown,no,432,yes,yes,unknown,3,jun,104,2,-1,0,unknown,no
57,self-employed,single,tertiary,no,3659,yes,no,cellular,30,feb,72,6,0,0,unknown,no
27,services,single,secondary,no,356,yes,no,unknown,20,may,264,1,-1,0,unknown,no
28,technician,married,secondary,no,5,yes,yes,cellular,21,may,69,7,327,1,failure,no
35,management,divorced,primary,no,260,no,no,cellular,12,may,286,1,373,2,failure,no
26,services,single,secondary,no,513,yes,no,unknown,20,nov,297,2,0,0,unknown,no
38,services,married,secondary,no,1021,yes,no,cellular,16,may,377,5,-1,0,unknown,no
41,management,married,tertiary,no,7410,no,no,telephone,7,aug,85,2,-1,0,unknown,no
52,blue-collar,married,primary,no,83,no,no,cellular,12,jul,84,1,0,0,unknown,no
39,management,single,tertiary,no,2631,no,no,telephone,8,aug,85,2,-1,0,unknown,no
39,management,married,tertiary,no,532,no,no,unknown,8,aug,76,2,-1,0,unknown,no
35,retired,divorced,secondary,no,132,yes,no,unknown,13,may,263,1,0,0,unknown,no
38,blue-collar,married,secondary,no,-173,yes,no,cellular,17,jun,144,0,0,0,unknown,no
24,blue-collar,single,primary,no,232,yes,no,unknown,7,jul,87,2,0,0,unknown,no
43,student,married,unknown,no,322,yes,yes,unknown,1,sep,895,1,0,0,unknown,no
55,self-employed,married,secondary,no,1371,yes,no,cellular,30,jan,74,7,0,0,unknown,no
38,technician,married,secondary,no,2274,no,no,cellular,15,jan,156,3,172,4,failure,no
39,blue-collar,married,primary,no,400,no,no,unknown,7,aug,86,1,-1,0,unknown,no
27,retired,single,secondary,no,517,yes,no,unknown,20,may,269,1,0,0,unknown,no
28,technician,married,secondary,no,2071,yes,yes,cellular,20,nov,245,1,89,1,failure,no
27,admin.,single,secondary,no,-44,yes,no,cellular,27,jul,89,3,0,0,unknown,no
42,housemaid,married,primary,yes,157,no,no,cellular,11,jul,81,2,0,0,unknown,no
55,entrepreneur,married,primary,yes,63,no,no,cellular,10,jul,89,1,0,0,unknown,no
45,blue-collar,married,unknown,no,2116,no,no,cellular,30,jun,466,5,0,0,unknown,no
56,admin.,married,secondary,no,49,no,no,cellular,27,jul,265,3,0,0,unknown,no
56,self-employed,single,tertiary,no,685,yes,no,cellular,30,jan,72,6,0,0,unknown,no
