age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
54,admin.,divorced,secondary,no,-197,no,yes,unknown,6,jun,46,3,-1,0,unknown,no
32,management,married,tertiary,no,-255,yes,yes,unknown,7,may,644,1,-1,0,unknown,no
44,admin.,married,tertiary,no,1463,yes,no,cellular,6,may,273,0,0,0,unknown,no
48,admin.,married,secondary,no,258,no,no,cellular,29,jul,142,1,0,0,unknown,no
47,management,married,primary,no,-40,no,no,cellular,3,feb,128,2,0,0,unknown,no
43,technician,married,primary,no,2257,no,no,cellular,29,jan,395,1,0,0,unknown,no
30,technician,married,tertiary,no,1471,yes,yes,cellular,15,apr,244,0,0,0,unknown,no
44,technician,married,secondary,no,1179,no,no,cellular,29,aug,66,11,0,0,unknown,no
29,management,married,tertiary,no,269,yes,no,cellular,1,may,115,3,0,0,unknown,no
43,blue-collar,married,primary,no,-12,no,no,cellular,21,jul,173,0,0,0,unknown,no
30,technician,single,tertiary,no,332,yes,no,cellular,11,aug,155,14,0,0,unknown,no
84,retired,married,secondary,no,1505,no,no,cellular,10,aug,293,1,0,21,failure,no
35,blue-collar,married,secondary,no,15,yes,no,unknown,29,may,620,2,-1,0,unknown,no
58,admin.,married,secondary,no,379,yes,no,cellular,2,feb,344,0,0,0,unknown,no
31,management,single,tertiary,no,256,no,no,cellular,20,aug,159,2,0,0,unknown,no
30,management,married,tertiary,no,4032,yes,no,cellular,4,may,492,0,183,1,failure,yes
31,blue-collar,married,primary,no,4702,no,no,cellular,21,nov,22,1,0,0,unknown,no
41,management,divorced,tertiary,no,-263,yes,no,cellular,15,jul,164,1,-1,0,unknown,no
67,retired,married,secondary,no,-201,no,no,telephone,28,may,294,1,0,0,unknown,no
54,entrepreneur,married,secondary,no,2913,yes,yes,unknown,29,may,31,0,0,0,unknown,no
56,retired,married,secondary,no,303,yes,no,cellular,7,jul,922,0,-1,0,unknown,no
36,admin.,single,tertiary,no,605,no,no,unknown,7,jun,107,2,-1,0,unknown,no
37,management,single,tertiary,no,80,no,no,cellular,12,aug,51,2,0,0,unknown,no
37,technician,married,secondary,no,-262,yes,yes,cellular,13,aug,105,2,0,0,unknown,no
52,unknown,married,unknown,no,122,yes,yes,unknown,28,may,180,0,-1,0,unknown,no
53,blue-collar,married,unknown,no,213,no,no,cellular,30,apr,635,1,-1,0,unknown,no
36,technician,single,secondary,no,837,yes,no,cellular,18,nov,357,0,0,0,unknown,no
58,retired,single,secondary,no,2463,no,no,cellular,13,may,152,3,0,0,unknown,no
38,blue-collar,married,secondary,no,81,yes,no,unknown,7,may,176,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,-34,yes,no,unknown,28,may,355,0,0,0,unknown,no
36,blue-collar,married,secondary,no,33,yes,yes,cellular,14,may,208,5,-1,0,unknown,no
43,technician,single,secondary,no,1717,yes,yes,unknown,12,jun,265,1,0,0,unknown,no
31,technician,married,secondary,no,-256,yes,yes,unknown,13,may,152,2,0,0,unknown,no
43,admin.,married,secondary,no,582,no,no,cellular,2,jun,313,1,0,0,unknown,yes
38,admin.,married,primary,no,531,no,no,cellular,6,jun,263,1,0,0,unknown,no
27,management,single,unknown,no,314,no,no,cellular,28,may,295,0,0,0,unknown,no
32,technician,divorced,tertiary,no,1185,yes,no,cellular,18,nov,95,1,0,0,unknown,no
38,admin.,married,secondary,no,622,yes,no,unknown,28,may,82,1,0,0,unknown,no
43,technician,married,tertiary,no,2358,no,no,telephone,27,jan,90,1,0,0,unknown,no
23,services,married,secondary,no,324,yes,yes,unknown,1,may,238,0,0,0,unknown,no
46,services,married,secondary,no,1540,yes,no,unknown,5,may,150,1,0,0,unknown,no
34,unemployed,single,secondary,no,-301,yes,no,cellular,11,jul,184,1,-1,0,unknown,no
