age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
40,management,married,tertiary,no,284,no,no,cellular,2,feb,65,1,103,3,failure,no
30,self-employed,single,secondary,no,136,no,no,telephone,11,oct,1151,1,-1,0,unknown,yes
43,self-employed,married,tertiary,no,430,yes,no,unknown,15,may,56,6,-1,0,unknown,no
35,unemployed,divorced,secondary,no,127,yes,yes,unknown,6,may,153,1,0,0,unknown,no
57,unemployed,married,primary,no,415,no,no,cellular,2,aug,295,2,204,2,failure,yes
35,admin.,divorced,secondary,no,117,yes,no,unknown,14,may,119,2,0,0,unknown,no
26,management,single,tertiary,no,205,no,no,cellular,5,may,45,1,-1,0,unknown,no
57,technician,married,tertiary,no,191,yes,yes,unknown,5,may,42,9,-1,0,unknown,no
40,technician,married,secondary,no,119,yes,yes,cellular,15,may,75,1,0,0,unknown,no
42,technician,married,secondary,no,1902,no,no,cellular,15,aug,123,2,0,0,unknown,no
40,blue-collar,married,secondary,no,1555,no,no,telephone,1,jun,544,1,-1,0,unknown,no
53,services,divorced,secondary,no,57,yes,no,unknown,15,may,61,1,-1,0,unknown,no
55,management,married,tertiary,no,3181,yes,no,cellular,28,may,289,2,290,1,failure,no
32,housemaid,divorced,unknown,no,6154,no,no,cellular,25,aug,295,2,0,0,unknown,no
31,blue-collar,married,secondary,no,-235,yes,no,telephone,20,may,1136,1,-1,0,unknown,no
45,unemployed,divorced,secondary,no,0,no,no,cellular,4,feb,87,1,-1,0,unknown,no
46,housemaid,married,secondary,no,356,no,no,unknown,14,jun,376,3,0,0,unknown,no
58,services,married,secondary,no,2555,no,no,cellular,5,aug,173,3,-1,0,unknown,no
57,technician,divorced,tertiary,no,3374,no,no,cellular,4,aug,172,1,-1,0,unknown,no
27,blue-collar,married,primary,no,410,yes,no,unknown,19,may,42,2,-1,0,unknown,no
56,technician,married,secondary,no,-170,yes,no,cellular,20,may,54,2,-1,0,unknown,no
41,admin.,married,unknown,no,345,no,no,cellular,19,nov,182,3,-1,0,unknown,no
45,unemployed,single,secondary,yes,1282,no,no,unknown,1,jun,258,1,-1,0,unknown,no
32,management,divorced,tertiary,no,212,yes,yes,cellular,27,may,397,3,-1,0,unknown,no
46,blue-collar,married,secondary,no,-50,yes,no,unknown,16,may,57,1,-1,0,unknown,no
52,management,single,unknown,no,1255,no,yes,cellular,26,jan,80,1,0,0,unknown,no
58,services,divorced,primary,no,119,no,no,cellular,13,jul,121,2,-1,0,unknown,no
35,management,married,primary,no,557,yes,no,unknown,27,may,111,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,229,no,no,cellular,3,feb,385,1,-1,0,unknown,no
40,retired,married,secondary,no,220,yes,no,cellular,30,jul,154,3,0,0,unknown,no
48,technician,married,tertiary,no,575,no,no,cellular,5,aug,151,1,-1,0,unknown,no
35,technician,married,secondary,no,1313,yes,no,cellular,16,apr,296,2,336,1,failure,no
32,management,married,tertiary,no,176,yes,yes,unknown,14,may,11,10,-1,0,unknown,no
37,admin.,single,secondary,no,2967,yes,no,unknown,5,jun,127,3,-1,0,unknown,no
38,blue-collar,married,secondary,no,429,yes,yes,unknown,27,may,86,1,-1,0,unknown,no
