age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
55,blue-collar,divorced,unknown,no,71,no,no,unknown,17,may,21,2,0,0,unknown,no
40,technician,married,secondary,no,1601,yes,no,unknown,30,may,51,4,0,0,unknown,no
39,admin.,divorced,secondary,no,277,yes,no,cellular,15,apr,553,1,201,1,success,yes
31,technician,single,tertiary,no,7574,yes,yes,cellular,5,feb,109,1,257,4,success,yes
40,technician,single,tertiary,no,15731,yes,no,unknown,26,may,592,2,0,0,unknown,no
55,management,married,primary,no,1235,yes,no,cellular,3,nov,136,1,207,2,failure,no
31,blue-collar,single,secondary,no,19,yes,no,unknown,10,jun,90,0,0,0,unknown,no
37,technician,divorced,unknown,no,179,no,no,unknown,4,jun,48,2,0,0,unknown,no
28,blue-collar,single,secondary,no,302,yes,no,cellular,4,jul,1033,1,0,0,unknown,yes
49,services,married,tertiary,no,58,yes,no,unknown,27,may,373,2,0,0,unknown,no
32,technician,married,secondary,no,279,yes,no,cellular,30,jul,58,3,0,0,unknown,no
47,self-employed,married,tertiary,no,-201,yes,no,cellular,2,jul,129,1,0,0,unknown,no
29,technician,single,secondary,no,135,no,yes,unknown,28,jun,189,0,0,0,unknown,no
27,admin.,single,tertiary,no,464,yes,no,cellular,4,feb,59,1,0,0,unknown,no
31,technician,married,secondary,no,317,yes,no,cellular,29,jul,38,2,0,0,unknown,no
27,admin.,single,tertiary,no,403,yes,no,cellular,16,apr,344,1,0,0,unknown,no
31,admin.,divorced,secondary,no,428,yes,no,cellular,10,aug,286,5,0,0,unknown,no
38,management,married,secondary,no,1415,no,no,cellular,16,nov,374,1,0,0,unknown,yes
59,blue-collar,married,primary,no,-17,no,no,cellular,27,jul,696,1,0,0,unknown,yes
57,retired,divorced,secondary,no,2055,no,yes,telephone,27,jan,267,1,177,3,success,yes
36,blue-collar,married,secondary,no,344,no,yes,cellular,4,feb,30,3,0,0,unknown,no
40,management,married,tertiary,no,148,no,no,cellular,22,aug,153,1,0,0,unknown,no
41,housemaid,divorced,primary,no,492,yes,yes,cellular,15,apr,250,3,345,1,failure,no
27,blue-collar,single,secondary,no,185,no,yes,unknown,27,jun,192,0,0,0,unknown,no
27,technician,married,secondary,no,201,yes,no,unknown,30,may,110,6,0,0,unknown,no
25,technician,single,secondary,no,392,no,no,telephone,27,may,330,2,0,0,unknown,yes
42,blue-collar,single,secondary,no,3849,yes,no,unknown,27,may,185,1,0,0,unknown,no
37,technician,married,secondary,no,234,no,yes,cellular,27,feb,10,3,0,0,unknown,no
31,admin.,single,tertiary,no,420,yes,no,cellular,16,aug,105,1,0,0,unknown,no
29,admin.,single,tertiary,no,391,yes,no,cellular,16,apr,128,1,0,0,unknown,no
42,blue-collar,married,primary,no,197,no,no,cellular,21,feb,119,6,0,0,unknown,no
47,services,married,unknown,no,-163,no,no,cellular,20,jul,262,2,0,0,unknown,no
41,blue-collar,single,secondary,no,170,yes,no,unknown,12,jun,49,15,0,0,unknown,no
28,self-employed,married,secondary,no,428,no,yes,cellular,3,feb,7,3,0,0,unknown,no
24,retired,single,secondary,no,359,no,no,telephone,26,jan,614,1,0,0,unknown,yes
32,technician,married,secondary,no,95,no,no,unknown,29,aug,172,1,0,0,unknown,no
62,retired,divorced,secondary,no,825,no,yes,telephone,27,jan,341,1,0,0,unknown,yes
38,management,married,tertiary,no,90,no,no,cellular,14,jul,358,1,0,0,unknown,no
59,services,married,primary,no,2328,no,yes,telephone,11,may,360,1,0,0,unknown,no
56,management,married,tertiary,no,-374,yes,no,telephone,3,oct,129,2,-1,0,unknown,no
45,management,married,secondary,no,-18,yes,no,cellular,12,aug,110,2,0,0,unknown,no
32,technician,single,tertiary,no,2442,yes,no,cellular,12,may,274,2,0,0,unknown,no
29,admin.,single,tertiary,no,424,yes,no,cellular,11,aug,123,1,0,0,unknown,no
57,management,married,tertiary,no,913,yes,no,cellular,7,apr,176,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,485,yes,no,unknown,11,jun,98,3,0,0,unknown,no
29,technician,single,tertiary,no,18601,yes,no,cellular,16,may,931,2,0,0,unknown,yes
27,management,single,secondary,no,616,no,no,cellular,5,apr,320,1,0,0,unknown,yes
30,admin.,divorced,secondary,no,553,yes,yes,cellular,11,aug,122,3,0,0,unknown,no
39,services,married,tertiary,no,546,no,no,cellular,25,may,190,0,0,0,unknown,no
32,blue-collar,married,secondary,no,533,yes,no,unknown,29,may,93,3,0,0,unknown,no
29,technician,divorced,secondary,no,2601,yes,no,cellular,12,may,64,1,0,0,unknown,no
40,management,married,tertiary,no,-27,no,no,cellular,19,aug,305,2,0,0,unknown,no
46,management,married,tertiary,no,1603,no,no,cellular,22,aug,69,13,0,0,unknown,no
32,admin.,divorced,secondary,no,298,yes,no,cellular,9,apr,110,1,339,3,failure,no
30,admin.,single,tertiary,no,402,no,no,cellular,16,apr,112,1,0,0,unknown,no
32,management,married,secondary,no,1465,yes,no,cellular,22,aug,127,6,0,0,unknown,no
24,technician,single,tertiary,no,16279,yes,no,cellular,11,may,979,1,0,0,unknown,yes
38,blue-collar,married,primary,no,263,yes,no,cellular,3,feb,374,1,0,0,unknown,no
47,admin.,married,primary,no,-305,yes,no,cellular,6,oct,651,5,203,3,other,no
40,blue-collar,married,unknown,no,192,no,no,cellular,17,feb,318,0,0,0,unknown,no
24,technician,single,secondary,no,14551,yes,no,cellular,12,may,884,1,0,0,unknown,yes
37,services,married,secondary,no,-187,yes,no,cellular,16,jul,236,2,0,0,unknown,no
33,blue-collar,single,secondary,no,4083,yes,no,unknown,27,may,182,0,0,0,unknown,no
59,blue-collar,married,primary,no,85,no,no,cellular,29,jul,354,0,0,0,unknown,no
56,blue-collar,married,secondary,no,1915,yes,no,cellular,21,jul,292,2,0,0,unknown,no
31,admin.,single,tertiary,no,553,no,yes,cellular,11,aug,70,5,0,0,unknown,no
59,retired,divorced,tertiary,no,522,yes,yes,cellular,15,jul,415,5,415,1,failure,no
30,unemployed,single,secondary,no,16,no,no,cellular,3,feb,153,0,208,1,failure,no
56,management,married,tertiary,no,53,no,no,cellular,1,oct,107,1,-1,0,unknown,no
30,management,married,tertiary,no,1940,no,no,cellular,1,nov,347,2,90,1,failure,no
47,admin.,married,tertiary,no,269,no,no,cellular,2,oct,182,5,98,3,failure,no
55,self-employed,married,primary,no,481,yes,no,cellular,6,may,59,1,354,4,failure,no
32,services,married,primary,no,-47,yes,no,cellular,3,jul,652,2,0,0,unknown,no
30,admin.,single,tertiary,no,432,yes,no,cellular,11,aug,121,5,0,0,unknown,no
31,technician,married,secondary,no,420,yes,yes,cellular,28,jul,14,2,0,0,unknown,no
47,management,married,secondary,no,-158,yes,no,cellular,26,may,326,2,0,0,unknown,no
47,admin.,married,tertiary,no,4117,no,no,cellular,25,mar,143,5,69,13,failure,no
29,services,married,secondary,no,80,yes,no,cellular,12,may,239,1,0,0,unknown,no
47,management,married,tertiary,no,766,no,no,cellular,1,jul,145,2,0,0,unknown,no
48,services,married,tertiary,no,-190,yes,no,unknown,27,may,182,1,0,0,unknown,no
32,blue-collar,married,secondary,no,552,yes,no,unknown,29,may,97,3,0,0,unknown,no
58,blue-collar,married,primary,no,249,no,no,cellular,20,jul,383,3,0,0,unknown,no
