age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36,housemaid,married,tertiary,no,312,yes,no,cellular,13,jul,181,2,-1,0,unknown,no
68,retired,divorced,secondary,no,152,no,no,telephone,7,jul,110,0,-1,0,unknown,yes
23,blue-collar,married,primary,no,-727,yes,yes,unknown,28,may,314,1,-1,0,unknown,no
34,blue-collar,married,primary,no,358,yes,no,cellular,21,apr,134,1,-1,0,unknown,no
28,self-employed,single,secondary,no,5154,yes,no,cellular,19,nov,470,1,0,0,unknown,no
37,technician,single,secondary,no,2399,no,no,cellular,29,jul,339,1,0,0,unknown,no
34,management,single,tertiary,no,5686,no,no,cellular,16,nov,309,0,-1,0,unknown,no
23,management,single,tertiary,no,3015,no,no,cellular,28,jan,125,0,280,5,success,no
28,management,single,secondary,no,400,no,no,cellular,14,may,152,3,328,4,failure,no
32,management,single,tertiary,no,256,no,no,telephone,28,aug,33,1,0,0,unknown,no
37,services,single,secondary,no,4401,no,no,unknown,3,jun,154,1,-1,0,unknown,no
37,entrepreneur,single,tertiary,no,12115,no,no,cellular,11,aug,81,1,-1,0,unknown,no
32,blue-collar,married,tertiary,no,76,yes,no,cellular,20,nov,60,6,-1,0,unknown,no
38,technician,married,secondary,no,13037,no,no,cellular,5,jun,143,1,-1,0,unknown,no
29,management,married,tertiary,no,111,yes,no,cellular,11,jul,63,0,-1,0,unknown,no
35,technician,married,secondary,no,5370,yes,no,unknown,20,may,28,14,0,0,unknown,no
30,management,single,secondary,no,2775,no,yes,cellular,18,oct,326,0,143,3,failure,no
27,management,married,tertiary,no,440,yes,no,unknown,27,may,164,1,-1,0,unknown,no
35,management,married,secondary,no,2867,no,no,cellular,20,jul,547,3,0,0,unknown,no
37,technician,married,secondary,no,2044,no,no,cellular,8,aug,155,14,-1,0,unknown,no
24,management,married,tertiary,no,225,yes,no,cellular,6,may,452,0,-1,0,unknown,no
36,services,married,secondary,no,418,no,no,cellular,4,may,251,1,-1,0,unknown,no
50,technician,married,unknown,no,52,yes,yes,unknown,17,jun,90,2,0,0,unknown,no
44,management,married,tertiary,no,1107,yes,no,cellular,28,jan,670,0,199,2,failure,no
37,management,single,tertiary,no,13875,no,no,cellular,10,feb,106,0,187,4,success,yes
23,admin.,married,secondary,no,454,yes,no,cellular,6,may,121,0,150,4,unknown,no
42,services,divorced,secondary,no,259,yes,no,unknown,12,may,195,1,-1,0,unknown,no
46,entrepreneur,divorced,secondary,no,197,yes,no,unknown,20,may,192,0,-1,0,unknown,no
28,student,single,unknown,no,1211,no,no,cellular,6,feb,137,1,-1,0,unknown,no
34,blue-collar,married,primary,no,-199,no,yes,cellular,21,jul,194,1,-1,0,unknown,no
38,housemaid,single,secondary,no,140,yes,yes,unknown,27,may,287,0,-1,0,unknown,no
55,unknown,married,secondary,no,1474,yes,yes,cellular,13,jul,44,10,-1,0,unknown,no
58,retired,married,secondary,no,85,no,yes,unknown,19,aug,110,1,-1,0,unknown,no
25,technician,single,tertiary,no,2320,yes,no,cellular,5,may,102,3,-1,0,unknown,no
44,admin.,married,unknown,no,1507,no,no,unknown,5,dec,247,4,0,0,unknown,no
48,blue-collar,divorced,primary,no,576,no,yes,cellular,21,apr,170,0,-1,0,unknown,no
35,services,single,secondary,no,407,yes,no,unknown,3,jun,96,1,-1,0,unknown,no
43,management,married,tertiary,no,6986,yes,no,cellular,19,nov,668,1,0,0,unknown,no
34,blue-collar,single,secondary,no,230,yes,no,unknown,30,may,236,1,-1,0,unknown,no
35,technician,married,secondary,no,493,no,no,cellular,4,feb,92,1,-1,0,unknown,no
