age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39,technician,divorced,secondary,no,223,no,no,cellular,27,jan,149,0,364,1,other,no
81,management,married,secondary,yes,-36,no,no,telephone,27,jul,85,2,-1,0,unknown,no
58,admin.,married,secondary,no,-555,yes,yes,cellular,4,may,849,1,201,1,unknown,yes
27,blue-collar,single,tertiary,no,1859,no,no,cellular,12,aug,116,1,-1,0,unknown,yes
38,management,married,tertiary,no,333,no,no,cellular,22,oct,129,1,-1,0,unknown,no
61,retired,married,secondary,no,42,yes,no,cellular,12,may,434,0,-1,0,unknown,no
39,entrepreneur,married,secondary,no,1260,no,no,cellular,29,aug,252,6,-1,0,unknown,no
40,management,divorced,tertiary,no,1927,no,yes,cellular,21,jul,86,5,-1,0,unknown,no
47,technician,divorced,secondary,no,168,no,yes,cellular,13,may,283,0,372,1,failure,no
29,housemaid,married,primary,no,237,yes,no,unknown,11,may,285,1,-1,0,unknown,no
48,technician,divorced,unknown,no,5430,no,no,cellular,11,jul,38,1,-1,0,unknown,no
24,blue-collar,divorced,secondary,no,373,no,no,cellular,13,may,391,0,-1,0,unknown,no
40,admin.,married,secondary,no,280,yes,no,cellular,5,may,129,0,0,0,unknown,no
41,entrepreneur,single,secondary,no,-59,no,no,unknown,5,jul,383,1,-1,0,unknown,no
58,admin.,married,tertiary,no,662,yes,no,cellular,21,may,38,3,-1,0,unknown,no
31,services,married,secondary,no,52,yes,no,unknown,20,may,124,7,-1,0,unknown,no
54,self-employed,married,primary,no,63,no,no,telephone,27,aug,280,0,-1,0,unknown,no
60,unemployed,divorced,secondary,no,304,no,yes,cellular,12,jul,99,5,-1,0,unknown,no
57,blue-collar,married,primary,no,493,yes,yes,cellular,3,may,214,0,198,1,unknown,no
29,technician,single,tertiary,no,-83,yes,no,cellular,4,jun,131,0,-1,0,unknown,no
28,entrepreneur,single,secondary,no,1399,no,no,cellular,2,feb,69,0,-1,0,unknown,no
48,unemployed,married,tertiary,no,54,no,no,cellular,29,aug,87,10,-1,0,unknown,no
48,technician,married,unknown,no,98,yes,no,unknown,5,jun,172,0,-1,0,unknown,no
48,technician,married,tertiary,no,1983,yes,yes,cellular,2,aug,993,6,-1,0,unknown,yes
40,technician,single,tertiary,no,89,no,no,cellular,28,jul,170,0,-1,0,unknown,no
55,services,married,primary,no,358,yes,no,telephone,30,jul,97,7,-1,0,unknown,no
32,technician,single,tertiary,no,53,yes,no,cellular,11,jul,87,1,-1,0,unknown,no
48,technician,married,tertiary,no,36,yes,no,unknown,5,jun,158,0,-1,0,unknown,no
36,management,divorced,tertiary,no,2247,no,no,cellular,29,jan,144,1,192,1,other,no
49,blue-collar,married,secondary,no,2665,yes,no,cellular,3,may,118,1,353,1,failure,no
40,admin.,married,secondary,no,40,yes,yes,cellular,5,may,961,0,-1,0,unknown,yes
32,technician,single,tertiary,no,44,no,no,cellular,5,jul,167,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,74,yes,no,unknown,22,may,114,1,-1,0,unknown,no
30,services,divorced,secondary,no,1391,no,no,cellular,6,jul,184,0,-1,0,unknown,no
39,technician,married,secondary,no,93,yes,no,cellular,11,may,259,1,-1,0,unknown,no
30,housemaid,married,primary,no,122,yes,no,unknown,20,may,277,0,-1,0,unknown,no
46,management,divorced,secondary,no,327,no,no,cellular,13,jul,64,1,-1,0,unknown,no
50,blue-collar,single,tertiary,no,314,yes,no,unknown,17,jun,171,0,-1,0,unknown,no
28,blue-collar,single,tertiary,no,1957,no,no,cellular,17,jun,348,0,-1,0,unknown,yes
59,management,married,primary,no,88,no,no,telephone,26,jul,8,1,-1,0,unknown,no
27,management,single,tertiary,no,2554,no,no,cellular,12,aug,106,1,-1,0,unknown,no
58,technician,married,secondary,no,2819,no,yes,cellular,8,may,480,1,339,0,unknown,no
29,technician,married,tertiary,no,1135,no,no,cellular,17,aug,1830,3,-1,0,unknown,yes
50,management,married,tertiary,no,1756,yes,yes,cellular,9,jul,19,0,-1,0,unknown,no
58,blue-collar,married,secondary,no,378,yes,no,unknown,17,may,190,1,-1,0,unknown,no
50,management,divorced,secondary,no,137,no,yes,telephone,26,jul,244,1,-1,0,unknown,no
25,technician,single,tertiary,no,1797,no,no,cellular,29,jan,128,0,-1,0,unknown,no
31,housemaid,married,tertiary,no,135,yes,no,unknown,20,may,275,1,-1,0,unknown,no
47,management,single,tertiary,no,70,no,no,cellular,29,nov,139,1,-1,0,unknown,no
28,technician,single,unknown,no,1812,no,no,cellular,21,nov,56,0,97,1,other,no
29,technician,single,tertiary,no,3887,yes,no,unknown,11,aug,103,0,-1,0,unknown,no
57,unemployed,divorced,secondary,no,152,no,yes,cellular,29,jul,81,5,-1,0,unknown,no
39,self-employed,married,primary,no,-31,yes,yes,cellular,24,jul,90,1,-1,0,unknown,no
38,technician,married,tertiary,no,1728,no,no,cellular,17,aug,1015,6,-1,0,unknown,yes
49,technician,married,secondary,no,1896,yes,yes,cellular,7,may,101,0,326,3,failure,no
32,technician,single,unknown,no,-2,no,no,cellular,5,jul,134,1,-1,0,unknown,no
37,management,single,secondary,no,52,yes,no,unknown,21,may,69,0,-1,0,unknown,no
40,admin.,married,tertiary,no,271,yes,yes,unknown,1,jun,89,0,-1,0,unknown,no
46,management,single,secondary,no,-129,yes,no,unknown,25,may,97,0,-1,0,unknown,no
24,management,single,tertiary,no,168,no,no,cellular,28,apr,149,1,0,0,unknown,no
57,management,married,secondary,no,746,no,no,cellular,26,aug,309,7,-1,0,unknown,no
42,student,married,secondary,yes,-316,yes,no,unknown,2,jul,123,6,-1,0,unknown,no
32,blue-collar,married,primary,no,486,yes,no,cellular,6,may,90,0,373,1,failure,no
29,technician,single,tertiary,no,4198,yes,no,unknown,2,jun,67,0,-1,0,unknown,no
49,technician,married,secondary,no,1768,yes,no,unknown,3,jun,111,0,-1,0,unknown,no
30,services,married,secondary,no,-220,yes,no,unknown,19,may,378,6,-1,0,unknown,no
57,technician,married,secondary,no,2686,yes,yes,cellular,17,may,469,0,179,1,unknown,no
32,unemployed,divorced,secondary,no,831,yes,no,cellular,11,may,179,3,-1,0,unknown,no
30,housemaid,married,tertiary,no,4884,yes,no,unknown,11,jun,279,0,-1,0,unknown,no
48,technician,divorced,secondary,no,807,no,no,cellular,13,may,282,0,345,1,failure,no
40,management,single,tertiary,no,1461,yes,yes,cellular,1,jun,5,1,-1,0,unknown,no
39,entrepreneur,married,secondary,no,1383,no,no,cellular,20,nov,79,2,-1,0,unknown,no
47,self-employed,married,primary,no,43,yes,yes,telephone,25,jul,35,0,-1,0,unknown,no
34,unemployed,married,tertiary,no,23190,no,yes,cellular,29,jul,84,5,-1,0,unknown,no
