age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
48,management,single,secondary,no,724,yes,yes,unknown,26,may,38,3,0,0,unknown,no
48,management,married,secondary,no,174,no,yes,unknown,4,jun,50,2,0,0,unknown,no
38,technician,divorced,secondary,no,195,yes,yes,unknown,5,may,138,1,0,0,unknown,no
41,retired,married,secondary,no,104,yes,no,unknown,30,may,360,1,0,0,unknown,no
31,blue-collar,married,unknown,no,2285,yes,no,telephone,15,nov,328,1,58,12,failure,yes
27,blue-collar,married,secondary,no,0,yes,no,unknown,29,may,25,1,0,0,unknown,no
57,blue-collar,married,primary,no,52,no,no,cellular,6,aug,144,2,-1,0,unknown,no
28,entrepreneur,single,tertiary,no,343,no,no,cellular,20,jul,19,0,0,0,unknown,no
56,blue-collar,married,primary,no,31,yes,no,cellular,11,sep,126,1,0,0,unknown,no
38,technician,divorced,primary,no,188,yes,yes,unknown,5,may,148,0,0,0,unknown,no
42,services,married,secondary,no,143,no,no,cellular,23,jul,122,0,-1,0,unknown,no
25,management,single,tertiary,no,474,no,no,cellular,26,jul,128,10,0,0,unknown,no
33,management,married,tertiary,no,118,no,no,cellular,18,jul,115,0,0,0,unknown,no
48,technician,married,primary,no,396,yes,yes,unknown,4,jun,312,1,0,0,unknown,no
31,technician,single,secondary,no,80,no,yes,cellular,21,feb,1039,0,0,0,unknown,no
55,entrepreneur,single,secondary,no,19,no,no,unknown,27,jun,4,15,0,0,unknown,no
40,retired,married,secondary,no,1398,no,no,cellular,26,feb,21,3,0,0,unknown,no
29,entrepreneur,single,tertiary,no,315,yes,no,cellular,20,jul,18,0,0,0,unknown,no
23,blue-collar,single,tertiary,no,490,no,no,cellular,25,jul,59,1,0,0,unknown,no
56,retired,married,secondary,no,45,yes,yes,cellular,4,feb,310,1,0,0,unknown,yes
26,blue-collar,married,secondary,no,2206,yes,no,unknown,28,jun,466,2,0,0,unknown,no
46,services,married,secondary,no,439,yes,yes,unknown,5,feb,282,1,-1,0,unknown,no
55,management,married,tertiary,no,111,yes,no,cellular,4,feb,275,1,-1,0,unknown,yes
48,housemaid,married,secondary,no,2148,no,no,cellular,22,aug,598,2,0,0,unknown,no
40,management,married,tertiary,no,143,no,no,cellular,28,jan,117,2,0,0,unknown,no
32,admin.,single,tertiary,no,5454,no,no,cellular,12,jul,40,1,0,0,unknown,no
33,management,married,secondary,no,113,yes,no,unknown,13,may,299,1,0,0,unknown,no
35,management,single,tertiary,no,199,no,yes,cellular,26,jul,119,4,0,0,unknown,no
30,blue-collar,married,unknown,no,6075,no,no,telephone,15,dec,342,1,41,13,failure,yes
48,technician,married,secondary,no,179,no,no,cellular,29,may,356,0,341,1,failure,yes
29,technician,single,tertiary,no,117,yes,no,cellular,29,may,307,0,0,0,unknown,yes
32,technician,single,secondary,no,65,no,yes,cellular,21,feb,473,2,0,0,unknown,no
46,blue-collar,married,secondary,no,-190,yes,no,unknown,22,may,42,2,0,0,unknown,no
33,retired,married,secondary,no,56,yes,no,unknown,29,may,384,1,0,0,unknown,no
35,blue-collar,married,secondary,no,1302,yes,no,cellular,22,jul,504,2,0,0,unknown,no
47,management,single,tertiary,no,70,no,yes,cellular,20,jul,75,4,0,0,unknown,no
39,management,married,tertiary,no,6488,no,no,cellular,4,oct,95,0,0,0,unknown,no
49,technician,married,secondary,no,2410,no,no,cellular,17,apr,594,0,309,1,failure,yes
28,blue-collar,married,secondary,no,2316,yes,no,cellular,28,jul,486,2,0,0,unknown,no
58,blue-collar,married,primary,no,62,no,no,cellular,6,aug,135,2,0,0,unknown,no
