age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
31,technician,single,secondary,no,4,yes,no,cellular,10,jul,166,1,0,0,unknown,no
31,blue-collar,single,tertiary,no,191,yes,no,unknown,5,may,160,2,0,0,unknown,no
78,retired,divorced,secondary,no,212,no,no,telephone,29,jul,271,5,0,0,unknown,no
48,student,married,tertiary,no,882,no,no,cellular,27,oct,132,1,0,0,unknown,no
56,management,divorced,tertiary,no,2542,no,yes,cellular,21,oct,133,1,195,2,failure,no
37,entrepreneur,single,secondary,no,908,yes,yes,cellular,17,jul,46,1,348,0,failure,no
31,entrepreneur,single,tertiary,no,86,no,no,cellular,4,jul,602,0,332,0,failure,no
36,blue-collar,married,tertiary,no,2046,yes,no,unknown,2,jun,585,1,0,0,unknown,no
51,self-employed,married,unknown,no,586,yes,yes,unknown,26,may,145,2,-1,0,unknown,no
41,technician,divorced,secondary,no,219,no,no,telephone,28,jul,226,3,-1,0,unknown,no
48,technician,married,tertiary,no,-46,yes,no,cellular,3,may,642,0,0,0,unknown,no
47,management,married,tertiary,no,1731,no,no,cellular,21,feb,160,2,0,0,unknown,no
29,management,single,tertiary,yes,285,no,no,cellular,11,mar,240,2,0,0,unknown,yes
35,technician,single,secondary,no,3484,no,no,cellular,6,jul,42,5,0,0,unknown,no
47,blue-collar,married,primary,no,75,yes,no,unknown,7,may,152,1,0,0,unknown,no
57,unemployed,married,primary,yes,673,yes,no,cellular,1,sep,101,0,-1,0,unknown,yes
80,retired,married,secondary,no,6148,no,no,telephone,28,jan,313,3,-1,0,unknown,yes
58,blue-collar,single,tertiary,no,802,no,no,unknown,30,may,117,5,-1,0,unknown,no
48,management,married,tertiary,yes,552,yes,no,cellular,10,feb,96,1,0,0,unknown,no
30,services,married,tertiary,no,1519,no,no,cellular,22,nov,1152,1,0,0,unknown,no
47,blue-collar,married,primary,no,1012,yes,no,unknown,7,may,132,1,0,0,unknown,no
25,student,married,primary,no,132,no,no,unknown,3,may,102,2,0,0,unknown,no
31,technician,divorced,secondary,no,-52,yes,yes,cellular,16,apr,156,1,0,0,unknown,no
50,services,married,tertiary,no,206,no,no,cellular,28,aug,138,5,-1,0,unknown,no
27,technician,single,secondary,no,-58,no,no,cellular,4,jul,190,1,-1,0,unknown,no
57,entrepreneur,married,secondary,no,92,no,no,cellular,16,jul,240,1,0,0,unknown,no
29,retired,married,tertiary,no,938,no,no,cellular,17,may,216,1,0,0,unknown,no
39,admin.,divorced,secondary,no,4552,no,no,cellular,5,jun,123,1,0,0,unknown,no
34,blue-collar,single,secondary,no,16,yes,no,cellular,16,apr,137,1,0,0,unknown,no
29,housemaid,single,tertiary,no,381,no,no,cellular,11,mar,239,2,0,0,unknown,yes
50,services,married,primary,no,101,yes,no,unknown,5,jun,465,5,0,0,unknown,no
25,technician,married,tertiary,no,1517,no,no,cellular,9,aug,357,13,0,0,unknown,no
58,student,married,tertiary,no,193,no,no,cellular,29,oct,142,5,0,0,unknown,no
33,technician,single,secondary,no,16,yes,no,cellular,12,jul,150,1,0,0,unknown,no
48,technician,single,secondary,no,1889,yes,no,cellular,16,apr,37,1,0,0,unknown,no
60,entrepreneur,married,unknown,yes,45,yes,no,unknown,28,may,293,1,-1,0,unknown,no
38,management,married,tertiary,no,1017,no,no,cellular,27,jul,113,2,0,0,unknown,no
30,retired,single,tertiary,no,222,no,no,cellular,10,mar,597,1,0,0,unknown,yes
58,student,married,tertiary,no,658,no,no,cellular,29,may,147,5,0,0,unknown,no
29,management,single,tertiary,no,134,no,no,cellular,21,aug,117,2,0,0,unknown,no
30,management,married,tertiary,yes,470,no,no,cellular,8,mar,280,1,0,0,unknown,yes
32,housemaid,married,secondary,no,101,yes,no,cellular,21,sep,488,0,0,0,unknown,no
40,management,single,secondary,no,152,no,yes,telephone,20,aug,229,8,0,0,unknown,no
33,student,single,secondary,no,726,no,no,cellular,4,jun,297,1,0,0,unknown,no
57,technician,married,secondary,no,1934,no,no,cellular,4,jul,101,1,0,0,unknown,no
30,blue-collar,married,secondary,no,2810,yes,no,cellular,28,nov,239,2,0,0,unknown,no
58,entrepreneur,married,secondary,no,-25,yes,no,cellular,17,may,630,1,0,0,unknown,no
56,blue-collar,married,primary,no,97,yes,no,unknown,5,sep,98,2,0,0,unknown,no
27,technician,single,secondary,no,1359,no,no,unknown,18,jul,20,3,-1,0,unknown,no
49,self-employed,married,secondary,no,615,yes,no,cellular,17,may,126,1,0,0,unknown,no
59,admin.,married,secondary,no,824,yes,no,cellular,9,may,36,2,0,0,unknown,no
41,self-employed,married,secondary,no,368,yes,yes,unknown,9,may,176,1,-1,0,unknown,no
28,blue-collar,married,unknown,no,2895,no,no,cellular,29,may,283,0,0,0,unknown,no
56,unemployed,married,tertiary,yes,634,yes,no,cellular,1,nov,284,1,0,0,unknown,yes
37,management,married,unknown,no,372,no,no,telephone,21,nov,324,1,0,0,unknown,no
29,management,single,tertiary,yes,452,no,no,cellular,16,feb,131,2,0,0,unknown,yes
30,services,single,tertiary,no,225,no,yes,cellular,25,aug,206,3,104,1,failure,yes
36,entrepreneur,married,secondary,no,1622,no,no,cellular,16,aug,712,13,0,0,unknown,no
57,blue-collar,married,tertiary,no,0,yes,no,unknown,7,may,123,5,0,0,unknown,no
30,management,single,tertiary,no,251,no,no,cellular,10,mar,577,2,0,0,unknown,yes
30,retired,single,tertiary,no,131,no,no,telephone,11,may,607,1,0,0,unknown,no
46,entrepreneur,married,secondary,no,36,no,no,cellular,29,may,333,14,0,0,unknown,no
30,services,married,primary,no,370,no,no,cellular,21,nov,319,1,0,0,unknown,no
38,blue-collar,married,primary,no,49,yes,no,unknown,2,jun,556,2,0,0,unknown,no
28,management,single,secondary,no,28,yes,no,cellular,17,aug,274,3,96,0,unknown,no
