age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36,management,divorced,tertiary,no,-256,yes,no,unknown,4,may,149,0,-1,0,unknown,no
41,management,divorced,secondary,no,466,no,no,cellular,13,may,141,0,-1,0,unknown,no
33,management,married,secondary,no,49,yes,no,unknown,21,may,83,0,-1,0,unknown,no
45,unemployed,married,secondary,no,2142,no,no,unknown,14,oct,94,3,95,4,other,no
44,services,married,secondary,no,1876,yes,no,unknown,29,jun,96,1,-1,0,unknown,no
37,technician,single,secondary,no,189,no,no,unknown,29,may,101,0,-1,0,unknown,no
36,blue-collar,married,secondary,no,216,yes,no,unknown,29,may,68,1,-1,0,unknown,no
34,services,single,tertiary,no,883,yes,no,unknown,26,may,350,1,-1,0,unknown,no
28,admin.,single,primary,no,86,yes,no,cellular,11,may,174,1,-1,0,unknown,no
29,technician,single,secondary,no,1439,yes,no,unknown,28,may,50,1,-1,0,unknown,no
53,self-employed,married,secondary,no,2638,no,yes,unknown,3,jul,274,1,-1,0,unknown,no
37,blue-collar,married,primary,no,571,yes,no,unknown,5,may,113,0,-1,0,unknown,no
27,unemployed,single,secondary,no,166,yes,yes,cellular,16,may,140,3,0,0,failure,no
31,services,single,tertiary,no,1519,yes,no,cellular,19,nov,234,1,-1,0,unknown,no
56,management,married,tertiary,no,66,no,no,cellular,17,jul,479,6,-1,0,unknown,yes
48,blue-collar,married,secondary,no,45,yes,no,unknown,17,may,148,0,-1,0,unknown,no
25,blue-collar,single,tertiary,no,205,yes,no,cellular,21,nov,232,6,-1,0,unknown,no
26,student,single,secondary,no,143,yes,no,unknown,14,may,243,5,-1,0,unknown,no
55,management,married,secondary,no,121,no,no,cellular,8,feb,74,0,-1,0,unknown,yes
49,technician,married,secondary,no,137,yes,no,cellular,27,feb,236,1,-1,0,unknown,no
31,admin.,single,secondary,no,451,no,no,cellular,2,feb,89,0,-1,0,unknown,no
37,admin.,single,secondary,no,1537,no,yes,cellular,17,jul,97,0,-1,0,unknown,no
32,technician,married,tertiary,no,3552,no,no,cellular,5,jul,65,0,95,3,failure,no
22,student,single,secondary,no,243,yes,no,cellular,5,mar,586,0,-1,0,unknown,no
73,admin.,married,primary,no,837,no,no,telephone,12,aug,153,6,-1,0,unknown,no
47,blue-collar,married,primary,no,366,yes,no,cellular,12,jan,124,1,376,2,failure,no
58,self-employed,married,tertiary,no,156,no,no,cellular,18,jun,505,6,-1,0,unknown,no
46,services,married,secondary,no,1856,yes,no,cellular,17,apr,291,3,327,2,failure,no
37,services,married,secondary,no,1291,no,no,cellular,22,aug,166,0,-1,0,unknown,no
37,blue-collar,single,primary,no,-212,yes,yes,cellular,11,may,146,1,348,1,failure,no
37,admin.,married,secondary,no,898,no,no,cellular,30,jul,60,1,-1,0,unknown,no
34,management,married,tertiary,no,1150,no,no,cellular,21,jul,711,6,-1,0,unknown,yes
46,technician,married,primary,no,5292,yes,no,unknown,25,may,115,0,-1,0,unknown,no
36,technician,single,tertiary,no,135,no,no,unknown,21,jun,62,0,-1,0,unknown,no
43,blue-collar,married,secondary,no,99,yes,yes,cellular,6,may,355,0,342,2,failure,no
24,student,married,tertiary,no,130,yes,no,cellular,12,aug,146,1,80,5,success,no
33,technician,married,tertiary,no,2911,no,no,telephone,7,aug,148,0,93,2,failure,no
33,blue-collar,married,tertiary,no,6210,no,no,cellular,16,jul,60,6,-1,0,unknown,yes
33,self-employed,married,secondary,yes,-307,yes,no,cellular,4,jul,73,0,-1,0,unknown,no
45,management,married,tertiary,no,106,yes,no,cellular,15,jul,558,3,-1,0,unknown,no
52,services,married,tertiary,no,1012,yes,no,unknown,13,may,344,0,-1,0,unknown,no
34,retired,married,tertiary,no,418,no,no,cellular,6,jul,70,1,-1,0,unknown,no
59,management,married,tertiary,no,-710,yes,yes,cellular,18,jul,541,0,187,1,failure,no
43,services,married,secondary,no,-25,yes,no,unknown,12,may,68,0,-1,0,unknown,no
44,entrepreneur,married,tertiary,no,1136,no,no,cellular,18,nov,111,0,91,1,failure,no
45,management,married,tertiary,no,49,no,no,unknown,18,jun,216,0,-1,0,unknown,no
38,admin.,single,tertiary,no,1537,yes,no,cellular,11,may,110,1,311,2,failure,no
61,blue-collar,divorced,secondary,no,261,no,no,unknown,3,jun,121,6,-1,0,unknown,no
47,management,single,tertiary,no,116,no,no,cellular,20,aug,53,1,-1,0,other,no
60,blue-collar,married,secondary,no,17,yes,yes,cellular,5,feb,78,0,197,6,failure,yes
45,blue-collar,single,primary,no,96,yes,no,unknown,18,may,34,0,-1,0,unknown,no
33,blue-collar,married,secondary,no,1800,yes,no,cellular,20,apr,134,1,206,1,failure,no
27,technician,single,tertiary,no,163,yes,no,unknown,5,may,83,0,-1,0,unknown,no
32,technician,married,tertiary,no,848,yes,no,unknown,5,may,141,0,-1,0,unknown,no
