age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
40,management,married,tertiary,no,203,no,no,cellular,26,aug,369,6,-1,0,unknown,yes
28,management,married,tertiary,no,342,no,no,telephone,28,apr,389,5,-1,0,unknown,yes
26,management,single,tertiary,no,361,no,no,cellular,26,aug,322,6,-1,0,unknown,yes
31,services,married,secondary,no,116,yes,no,cellular,16,nov,256,1,0,0,unknown,no
44,blue-collar,married,secondary,no,158,no,no,telephone,29,may,33,1,-1,0,unknown,no
28,blue-collar,married,primary,no,519,yes,no,cellular,21,aug,91,0,359,2,failure,no
56,admin.,divorced,unknown,no,122,no,no,unknown,17,may,131,1,0,0,unknown,no
31,self-employed,married,secondary,no,184,no,no,telephone,29,may,65,1,-1,0,unknown,yes
49,management,divorced,tertiary,no,4494,no,no,cellular,4,feb,124,2,-1,0,unknown,no
32,management,married,tertiary,no,206,no,no,cellular,25,aug,183,7,-1,0,unknown,no
32,technician,single,secondary,no,181,no,no,cellular,21,nov,114,1,-1,0,unknown,no
46,admin.,divorced,secondary,no,48,no,no,cellular,21,jul,256,1,-1,0,unknown,no
56,technician,married,secondary,no,845,no,no,cellular,30,jul,33,22,-1,0,unknown,no
46,housemaid,single,tertiary,no,1403,no,no,cellular,27,aug,474,6,-1,0,unknown,no
56,housemaid,single,primary,no,5864,yes,no,unknown,5,may,484,5,-1,0,unknown,no
57,management,married,primary,no,197,yes,no,unknown,27,jun,186,6,-1,0,unknown,no
31,technician,single,tertiary,no,252,yes,no,cellular,21,jul,129,1,-1,0,unknown,no
31,admin.,married,secondary,no,282,yes,no,cellular,11,jul,298,1,0,0,unknown,no
48,admin.,divorced,secondary,no,221,no,yes,unknown,21,jun,267,1,0,0,unknown,no
29,admin.,married,tertiary,no,247,no,yes,unknown,2,jun,287,1,-1,0,unknown,no
48,housemaid,single,primary,no,171,no,no,cellular,3,aug,568,2,222,1,success,no
55,admin.,married,unknown,no,267,yes,no,unknown,5,may,82,1,0,0,unknown,no
29,management,single,tertiary,no,330,no,no,cellular,7,aug,403,2,149,7,success,yes
47,technician,single,secondary,no,5681,no,no,cellular,25,feb,106,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,1536,yes,no,cellular,10,may,143,2,362,3,unknown,no
30,blue-collar,married,secondary,no,2565,no,no,cellular,15,sep,87,1,350,3,failure,no
29,unemployed,married,secondary,no,2641,no,no,cellular,16,aug,77,1,438,3,unknown,no
44,management,divorced,tertiary,no,2041,no,no,cellular,6,feb,278,5,46,2,success,yes
56,services,divorced,secondary,no,1663,no,no,cellular,10,jul,203,2,0,0,unknown,no
30,admin.,divorced,secondary,no,-78,no,yes,unknown,20,may,287,1,0,0,unknown,no
23,student,married,tertiary,no,30,yes,no,cellular,21,oct,152,3,-1,0,unknown,no
46,admin.,married,unknown,no,254,no,yes,unknown,5,jun,290,2,-1,0,unknown,no
40,technician,married,secondary,no,1722,no,no,cellular,2,feb,22,7,82,9,other,no
54,retired,married,secondary,no,4499,no,yes,cellular,25,apr,121,0,-1,0,unknown,no
49,blue-collar,married,primary,no,331,yes,no,cellular,11,may,196,2,0,0,unknown,no
46,blue-collar,married,primary,no,413,no,no,cellular,17,aug,275,1,339,1,success,no
27,management,single,tertiary,no,294,yes,no,cellular,1,jul,266,1,-1,0,unknown,yes
57,technician,single,secondary,no,31,no,no,cellular,2,may,98,1,-1,0,unknown,no
23,blue-collar,single,secondary,no,15424,yes,no,telephone,28,may,14,1,-1,0,unknown,no
43,management,married,tertiary,no,208,yes,no,cellular,19,jul,98,2,-1,0,unknown,no
56,technician,single,secondary,no,1374,no,no,cellular,12,aug,308,4,-1,0,unknown,no
39,blue-collar,married,secondary,no,69,yes,no,cellular,21,nov,72,3,-1,0,unknown,no
31,technician,single,secondary,no,247,no,yes,unknown,5,aug,51,1,-1,0,unknown,no
30,technician,married,secondary,no,129,no,no,unknown,6,jun,37,19,-1,0,unknown,no
45,housemaid,single,tertiary,no,1575,no,no,cellular,13,aug,234,6,-1,0,unknown,no
46,blue-collar,married,tertiary,no,107,yes,no,cellular,13,nov,283,2,179,4,failure,no
32,entrepreneur,married,tertiary,no,-703,no,no,cellular,20,nov,79,2,-1,0,unknown,no
31,services,married,secondary,no,276,yes,no,cellular,10,jul,299,1,0,0,unknown,no
38,blue-collar,divorced,secondary,no,-610,yes,no,unknown,28,may,92,2,0,0,unknown,no
26,student,married,tertiary,no,1246,yes,no,cellular,1,feb,90,1,-1,0,unknown,no
48,blue-collar,divorced,secondary,no,5773,no,no,cellular,17,may,33,2,0,0,unknown,no
38,unknown,married,secondary,no,48,no,yes,cellular,30,apr,79,2,-1,0,unknown,no
46,retired,married,tertiary,no,5971,no,yes,cellular,24,apr,105,1,-1,0,unknown,no
38,blue-collar,married,primary,no,507,yes,no,cellular,16,apr,91,0,344,1,unknown,no
60,management,divorced,tertiary,no,4930,no,no,cellular,22,jul,109,2,-1,0,unknown,no
29,admin.,divorced,unknown,no,5812,no,yes,unknown,21,may,278,1,-1,0,unknown,no
43,management,married,tertiary,no,7464,no,yes,cellular,4,aug,299,2,118,4,success,yes
43,technician,divorced,primary,no,161,no,no,cellular,6,mar,304,1,189,8,failure,yes
39,services,single,secondary,no,337,yes,yes,unknown,11,may,195,2,0,0,unknown,no
26,services,single,secondary,no,171,yes,no,cellular,12,nov,282,2,201,1,failure,no
