age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
63, Private,251853,Masters,14,Married-civ-spouse,Machine-op-inspct, Other-relative,White, Female,85,923,42, United-States,>50K
61, State-gov,798914,Bachelors,11, Divorced,Transport-moving, Not-in-family, White, Male,9,0,24, United-States, >50K
46, Private,105830, HS-grad,7, Married-civ-spouse, Craft-repair, Husband, White, Male,105,3,46, United-States, <=50K
52, Private,238972, Bachelors,10, Married-civ-spouse,Machine-op-inspct, Husband, White, Male,67,133,43, United-States, >50K
39, Self-emp-not-inc,127016, Some-college,7, Married-civ-spouse, Craft-repair, Husband, White, Male,193,0,45, United-States, <=50K
24, Private,94517, Some-college,7, Married-civ-spouse, Prof-specialty, Own-child, White, Female,153,5,45, United-States, <=50K
54,Private,105949,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,59,26,41,United-States,>50K
38, Private,484581, 11th,12, Separated, Other-service, Own-child, White, Male,4,0,22, United-States, >50K
35,Private,104261,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,11,0,38,United-States,<=50K
28,Private,121133,9th,11,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,49,20,43,United-States,<=50K
26,Federal-gov,14594,12th,6,Never-married, Machine-op-inspct, Unmarried,White,Female,0,0,31,United-States,<=50K
50, Private,464154, Masters,13, Married-civ-spouse, Other-service, Husband, White, Male,4,7,31, United-States, >50K
31,Private,272356,Some-college,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,23,United-States,>50K
55, Local-gov,86730, HS-grad,6, Widowed, Craft-repair, Not-in-family, White, Male,476,0,45, United-States, <=50K
25,Federal-gov,32018,HS-grad,8,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,<=50K
63, Private,601165, Masters,13, Married-civ-spouse, Other-service, Other-relative, White, Male,16,24,34, United-States, >50K
34,Private,103960,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3813,1,34,United-States,<=50K
56,Private,234409,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,826,0,27,United-States,>50K
24, Private,273036, Some-college,9, Never-married, Handlers-cleaners, Own-child, White, Male,128,0,35, United-States, <=50K
33,Self-emp-not-inc,73049,HS-grad,7,Married-civ-spouse,Other-service,Husband,White,Male,0,3,53,United-States,<=50K
