age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43, Private,152784, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,28,3,56, United-States, >50K
39,Private,135148,Assoc-voc,13,Never-married,Exec-managerial,Not-in-family,White,Female,3745,13,39,United-States,>50K
21, Private,165709, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,5,12,38, United-States, <=50K
40,Private,154658,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,47,1761,46,United-States,>50K
22,Self-emp-not-inc,324933,Some-college,9,Never-married,Prof-specialty,Unmarried,White,Male,3,1222,46,United-States,<=50K
61,Private,216107,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,322,5,13,United-States,<=50K
25, Private,366791,10th,4, Never-married,Transport-moving, Not-in-family, White, Male,213,1,30, United-States, <=50K
44,Private,166407,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,403,3,46,United-States,>50K
21,Private,173893,Bachelors,13,Never-married,Sales,Own-child,White,Male,60,7,23,United-States,>50K
47,Self-emp-inc,57072,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,6,1999,60,United-States,>50K
28,Private,461995,Bachelors,11,Never-married,Other-service,Own-child,White,Male,19,1,59,United-States,<=50K
44,Private,177364,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,13015,3,52,United-States,>50K
38,Private,112226,Some-college,11,Married-civ-spouse,Sales,Husband,White,Male,26,1886,51,United-States,>50K
44,Federal-gov,127902,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,34,1943,44,United-States,>50K
27,Private,167557,Bachelors,12,Never-married,Exec-managerial,Not-in-family,White,Female,204,2,43,United-States,>50K
31,Private,181357,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,195,2,51,United-States,<=50K
24,Private,170360,HS-grad,9,Divorced,Sales,Unmarried,White,Male,26,0,27,United-States,<=50K
36,Private,203612,HS-grad,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,33,1794,49,United-States,>50K
41,Private,270210,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,5,1,53,United-States,<=50K
78, Local-gov,61842, HS-grad,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,3,75, United-States, <=50K
37,Private,143092,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,65,1140,42,United-States,>50K
22,Private,82267,Assoc-acdm,13,Divorced,Prof-specialty,Unmarried,White,Male,24,43,52,United-States,<=50K
54,Private,165607,HS-grad,8,Married-civ-spouse,Transport-moving,Husband,White,Male,13,1967,37,United-States,>50K
38,Private,250196,HS-grad,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,22,1913,25,United-States,<=50K
42, Private,144754, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,16,6,36, United-States, <=50K
41,Private,221410,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,16,1802,31,United-States,<=50K
77, ?,100269, HS-grad,8, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,7,56, United-States, <=50K
