age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28, Private,260652,11th,6, Married-civ-spouse, Sales,Husband,Black,Male,180,0,27, United-States, <=50K
44,Private,141112,Bachelors,12,Divorced,Exec-managerial,Not-in-family,White,Female,22,0,48,United-States,<=50K
35,Private,271325,HS-grad,8,Married-civ-spouse,Other-service,Husband,White,Male,10,0,33,United-States,<=50K
27,Private,197006,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Male,17,1,37,United-States,<=50K
32,Private,208162,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,75,0,72,United-States,<=50K
26,Private,179959,Bachelors,12,Divorced,Sales,Not-in-family,White,Male,25,0,38,United-States,<=50K
31, Private,308134, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
25,Private,141194,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,20,2,47,United-States,>50K
33,Private,258815,Bachelors,13,Never-married,Other-service,Own-child,Black,Female,6,0,37,United-States,<=50K
37, Private,237343, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
41, Private,200542, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, United-States, <=50K
30,Private,182145,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,5424,0,45,United-States,<=50K
29,Private,153177,Some-college,9,Never-married,Exec-managerial,Not-in-family,Black,Female,25,0,24,United-States,<=50K
34,Private,156563,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,292,0,47,United-States,<=50K
28, State-gov,115886, Assoc-voc,7, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,29, United-States, <=50K
25, Private,205079, Some-college,9, Never-married, Adm-clerical, Not-in-family, White, Male,89,0,51, United-States, <=50K
28,Private,173705,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,12,0,57,United-States,<=50K
45,Private,338590,Some-college,9,Divorced,Other-service,Not-in-family,White,Female,1,1,21,United-States,<=50K
28,Private,197934,Some-college,9,Never-married,Other-service,Not-in-family,White,Female,10,0,27,United-States,<=50K
41,Private,125289,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,10,1,53,United-States,>50K
51,Local-gov,167236,Masters,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,85,0,37,United-States,<=50K
47,Private,177865,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,6,1,34,United-States,<=50K
56, Private,235284, HS-grad,8, Married-civ-spouse, Sales, Husband, White, Male,101,0,40, United-States, <=50K
31,Private,173409,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,5,0,36,United-States,<=50K
20,Private,136253,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,573,0,43,United-States,<=50K
46,Self-emp-not-inc,132087,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,27,0,47,United-States,<=50K
35, Private,169027, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,2,1,40, United-States, <=50K
27,Private,160546,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,11,0,40,United-States,<=50K
43,Private,110578,Some-college,9,Never-married,Adm-clerical,Own-child,White,Male,15,1,44,United-States,<=50K
29, Private,124192, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,106,0,65, United-States, <=50K
42, State-gov,136262, Assoc-voc,9, Never-married, Adm-clerical, Own-child, White, Female,0,1,31, United-States, <=50K
43,Private,140435,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,13,2,41,United-States,<=50K
38, Private,188928, HS-grad,8, Married-civ-spouse, Sales, Husband, White, Male,0,0,47, United-States, <=50K
29, Private,189709, HS-grad,8, Never-married, Craft-repair, Own-child, White, Female,0,0,36, United-States, <=50K
26,Private,155452,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,5,0,48,United-States,<=50K
36,Private,83333,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,12,0,43,United-States,>50K
34,Private,155163,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,36,United-States,<=50K
44,Private,181301,HS-grad,10,Divorced,Craft-repair,Not-in-family,White,Male,209,0,34,United-States,<=50K
44,Self-emp-inc,70572,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,23,0,65,United-States,>50K
32, Private,210213, Some-college,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,51, United-States, <=50K
30, Private,241648, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,314,0,50, United-States, <=50K
