age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
52, Private,18277,7th-8th,10, Separated,Farming-fishing, Not-in-family, White, Female,14073,7,37, Taiwan, >50K
30,Private,194801,Some-college,11,Divorced,Adm-clerical,Not-in-family,White,Female,204,5,39,United-States,<=50K
49, Self-emp-not-inc,222917, Bachelors,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,233,4,44, United-States, >50K
18,Private,313995,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,274,2,26,United-States,<=50K
33,Local-gov,245517,Some-college,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,176,189,54,United-States,<=50K
49, Self-emp-not-inc,174142, Bachelors,11, Married-civ-spouse, Sales, Husband, White, Male,71,4,54, United-States, >50K
39,Private,141994,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,152,1,47,United-States,<=50K
31,Private,206501,Some-college,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,49,2,57,United-States,<=50K
48, Private,176975, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,46,5,34, United-States, <=50K
41,Private,166286,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,63,3,40,United-States,<=50K
18,Private,318396,Some-college,10,Never-married,Other-service,Own-child,White,Male,21,1,16,United-States,<=50K
43,Private,399541,Bachelors,12,Married-civ-spouse,Sales,Husband,White,Male,94,1935,47,United-States,>50K
37,Private,182572,Bachelors,11,Divorced,Craft-repair,Own-child,White,Female,32,0,37,United-States,<=50K
63,Private,128836,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,25,4,30,United-States,<=50K
42, ?,115973, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,99,2090,36,Taiwan, <=50K
50,Self-emp-not-inc,158510,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1311,6,49,United-States,>50K
22,Private,136173,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,58,1687,48,United-States,<=50K
18, Private,197551, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,41,2,31, United-States, <=50K
50,Private,228280,Doctorate,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,87,2058,53,United-States,>50K
28, Private,175947, 11th,7, Divorced, Machine-op-inspct, Not-in-family, White, Female,12,6,26, United-States, <=50K
30,Private,193917,Masters,11,Divorced,Adm-clerical,Not-in-family,White,Male,176,5,45,United-States,<=50K
34,Private,203152, HS-grad,8,Divorced,Adm-clerical,Unmarried,White,Female,76,0,31,United-States,<=50K
46,Self-emp-inc,204194,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,9,2191,53,United-States,<=50K
28,Private,194169,Some-college,9,Never-married,Exec-managerial,Not-in-family,White,Male,58,1,44,United-States,>50K
49,Private,74804,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,26,1,45,United-States,<=50K
27, Private,346749, Some-college,11, Never-married, Adm-clerical, Own-child, White, Male,56,3,28, United-States, <=50K
49,Private,167139,Bachelors,11,Married-civ-spouse, Farming-fishing,Husband,White,Male,76,1,48,United-States,<=50K
28,Self-emp-not-inc,160198,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,54,3,37,United-States,<=50K
40,Private,125802,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,22,6,41,United-States,<=50K
24,Private,163414,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Female,15,14,39,United-States,<=50K
41,Private,112331,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,51,4,41,United-States,<=50K
54,Federal-gov,115001,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,5049,4,43,United-States,>50K
40,Local-gov,164174,Bachelors,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,34,1942,49,United-States,<=50K
32, Private,244262,7th-8th,1, Never-married,Sales, Own-child, White, Male,9,18,26, Dominican-Republic, <=50K
26,Private,209855,Some-college,9,Married-civ-spouse, Priv-house-serv,Husband,White,Male,770,0,41,United-States,<=50K
37,Local-gov,158074, Assoc-voc,6,Married-civ-spouse,Protective-serv,Husband,White,Male,26,2,44,United-States,<=50K
54,Private,184588,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,76,2263,47,United-States,>50K
21,Private,222141,Bachelors,3,Married-civ-spouse,Sales,Husband,White,Male,27,2108,43,United-States,>50K
49,Self-emp-not-inc,69036,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,95,2,42,United-States,<=50K
29,Private,293359,Assoc-acdm,10,Never-married,Sales,Not-in-family,White,Female,14,1,36,United-States,>50K
42,Private,112112, Assoc-voc,3,Married-civ-spouse,Other-service,Husband,Black,Male,11,12,33,United-States,<=50K
35,Private,246046, HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,133,2,50,United-States,>50K
53, Private,245041, Assoc-voc,13, Never-married, Prof-specialty, Not-in-family, White, Male,119,334,34, United-States, <=50K
34, Private,137583, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,47,7,40, United-States, >50K
27,Private,256623,Some-college,9,Divorced,Sales,Unmarried,White,Female,24,1,37,United-States,<=50K
34, Private,100807, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,225,217,54, United-States, <=50K
23,Private,228445,Some-college,12,Divorced,Adm-clerical,Other-relative,White,Female,109,4,39,United-States,<=50K
25,Private,190339,HS-grad,8,Never-married,Adm-clerical,Own-child,Black,Female,90,4,42,United-States,<=50K
28,Private,224287,Some-college,9,Never-married,Other-service,Not-in-family,White,Female,143,0,54,United-States,>50K
24,Private,105304,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,146,2,64,United-States,<=50K
