age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
51, Self-emp-not-inc,172425, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,111,2213,52, United-States, >50K
28,Private,132411,HS-grad,8,Never-married,Other-service,Not-in-family,White,Male,1,505,40,United-States,<=50K
26,Private,168944,Bachelors,11,Married-civ-spouse,Sales,Husband,White,Male,12,36,40,United-States,<=50K
37,Private,212983,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,17,2217,38,United-States,>50K
53, Private,42263, Masters,11, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,63,25,17,Honduras, <=50K
49,Private,194915,Some-college,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,13,6,59,United-States,<=50K
31, Private,58451, HS-grad,10, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,59,18,39, United-States, <=50K
40, Private,158304, HS-grad,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,1946,26,43, United-States, >50K
34, Private,147096,Some-college,10, Married-civ-spouse,Protective-serv, Husband, White, Male,4994,4,45, United-States, >50K
45,Private,142176,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,145,10,44, Canada,>50K
25,Private,192543,Masters,15,Never-married,Prof-specialty,Not-in-family,White,Female,97,4,32,United-States,<=50K
43, Federal-gov,21187, Masters,11, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,99999,28,42, United-States, >50K
44, Private,237805, HS-grad,9, Married-civ-spouse,Handlers-cleaners, Husband, White, Male,223,3,39, United-States, >50K
32,Private,169318,HS-grad,9,Never-married,Sales,Own-child,White,Male,6,785,45,United-States,<=50K
45,Private,327411,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,98,1,47,United-States,<=50K
52,Private,194960,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,60772,15,47,United-States,>50K
30, Private,266641, Some-college,9, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,166,5,23, United-States, <=50K
20,Private,191538,Bachelors,11,Never-married,Protective-serv,Not-in-family,White,Male,5,849,43,United-States,<=50K
34,Private,232817,Some-college,9,Divorced,Exec-managerial,Not-in-family,White,Male,27,11,52,United-States,<=50K
28,Private,230951,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,10,217,46,United-States,<=50K
42,Private,133353,HS-grad,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2,690,41,United-States,<=50K
68, Private,222143, HS-grad,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,137,7,32, United-States, <=50K
32, Private,335242, Bachelors,11, Married-civ-spouse, Tech-support, Husband, White, Male,83,12,38, United-States, <=50K
48,Private,144091,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,4,1158,45,United-States,<=50K
54,Private,336549,Assoc-voc,12,Divorced,Adm-clerical,Not-in-family,White,Female,21,415,35,United-States,<=50K
48,Private,185501,HS-grad,8,Divorced,Handlers-cleaners,Not-in-family,White,Male,2,2079,48,United-States,<=50K
26,Private,76755,10th,3,Married-civ-spouse,Other-service,Husband,White,Male,178,17,46,Mexico,<=50K
53,Private,287625,Bachelors,11,Divorced,Adm-clerical,Not-in-family,White,Female,20,1610,41,United-States,<=50K
22,Private,185423,Some-college,10,Never-married,Sales,Own-child,White,Female,12,4,39,United-States,<=50K
26,State-gov,40147,Bachelors,11, Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,12,1,41, Cambodia,<=50K
38,Private,176458,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,410,4,47,United-States,>50K
27, Local-gov,339155, HS-grad,8, Never-married, Other-service, Not-in-family, White, Male,55,2,40, United-States, <=50K
60, Self-emp-not-inc,199061, Some-college,8, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,63,1,28, Hong, <=50K
39,Private,127370,Bachelors,12,Married-civ-spouse,Sales,Husband,White,Male,30,3,45,United-States,<=50K
29, Private,63560, Masters,14, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,1480,70,24, United-States, >50K
34,Federal-gov,307339,Assoc-acdm,13,Never-married,Protective-serv,Not-in-family,White,Male,108,0,45,United-States,<=50K
41, Private,258995,12th,9, Married-civ-spouse, Transport-moving, Husband, White, Male,49,9,24, United-States, <=50K
54, Private,236253, Bachelors,12, Never-married,Tech-support, Own-child, White, Female,311,39,53, United-States, <=50K
49,Private,143981,HS-grad,8,Divorced,Handlers-cleaners,Not-in-family,White,Male,4,7,46,United-States,<=50K
57,Private,97268,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,8,211,47,United-States,>50K
48,Local-gov,127822, HS-grad,10, Married-civ-spouse,Adm-clerical,Husband,White,Male,262,10,32,United-States,<=50K
40,Private,92947,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Male,66,0,46,United-States,>50K
26,Private,169025,Some-college,11,Never-married,Sales,Other-relative,Black,Male,28,14,43,United-States,<=50K
