sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,38,25 - 45,African-American,0,9,0,0,20,-1.000758949581678,65.53290671079513,0.014071240481136893,0.9808583807844401,F,1
Male,26,25 - 45,African-American,1,9,0,0,2,-0.9956427655762858,0.20465338663619786,-0.008567165629786044,0.9730951904554925,F,1
Male,38,25 - 45,African-American,0,9,0,0,22,-0.9547020892358916,58.606222883825,-0.06167156343825411,1.162198398569883,M,1
Male,37,25 - 45,Caucasian,0,0,0,0,0,-0.992468756517851,1.8976247402534576,-0.018431391728104346,1.0004284382911248,F,1
Female,31,25 - 45,Caucasian,0,7,0,0,0,-1.6363469052706787,0.36907280555112837,0.10820665310002134,60.660132595310166,F,0
Female,51,Greater than 45,Caucasian,0,1,0,0,0,-0.9827151980547808,0.03624773250449631,-0.02605128896515546,1.0005121291962795,M,0
Female,40,25 - 45,Caucasian,0,1,0,0,0,-0.9955063982485202,0.0029700785599777735,-0.016675141158817325,0.9861602947728376,M,0
Male,21,25 - 45,Asian,0,0,0,0,0,-1.0047030363765166,0.394188628061917,-0.01159376322349584,0.9872232446194925,M,0
Male,20,Less than 25,African-American,0,3,0,0,0,-0.99681063940536,0.0507701507684557,-0.003998987364344592,0.9885230398554495,M,0
Male,20,Less than 25,Other,0,5,0,0,0,-0.9992145126740375,0.49719394155701874,-0.019646018479458766,0.9884183783313012,F,0
Female,33,25 - 45,Caucasian,0,1,0,0,0,-1.00222003638679,0.06791880132591926,-0.017153839583563812,0.9845736860922729,F,0
Male,54,Greater than 45,Caucasian,0,0,0,0,0,-0.9806802103086472,1.7291581774662883,-0.02019196130451409,0.998406395524523,M,0
Male,50,Greater than 45,Caucasian,0,1,0,0,2,-1.0148616040614504,0.38081829510676324,0.005948234807318445,0.9716409891393705,F,0
Male,40,25 - 45,Caucasian,0,1,0,0,0,-0.9976751118948276,0.8241278743139989,-0.02169394938389224,0.9935643536729811,M,0
Male,35,25 - 45,Caucasian,0,1,0,0,1,-1.0099767626704246,0.15203203156864115,-0.01636316657137879,0.9885602812226755,M,0
Male,38,25 - 45,Hispanic,0,1,0,0,2,-1.7012564180600314,1.3926573315031678,0.12441714918857305,1.7147256777736248,F,0
Male,51,Greater than 45,Caucasian,0,0,0,0,0,-0.9858284833052791,1.636746954395071,-0.018928961673384842,0.9981983368436324,F,0
Male,34,25 - 45,Hispanic,0,1,0,0,0,-1.3926965154999738,0.8077854042284717,0.024636080671353547,1.4420784099229285,F,0
Male,32,25 - 45,African-American,0,6,0,0,7,-1.0005647320869822,18.512018216103833,-0.010540677500902068,0.9778760637445075,M,1
Male,39,25 - 45,Caucasian,0,1,0,0,7,-1.0059708055139145,-0.14396599053026793,-0.006486257835674164,0.9904006254530895,F,1
Male,24,Less than 25,Caucasian,0,1,0,0,0,-0.9794070276960196,30.007372794644045,-0.010153166019478993,0.9898884672540176,F,1
Male,54,Greater than 45,Caucasian,0,0,0,0,1,-1.0259705777126187,0.11802208947088827,-0.0011419895585680073,0.9622399513214528,F,0
Male,34,25 - 45,Caucasian,0,5,0,0,6,-1.4702337357257989,0.40018847669737245,0.023411616746128946,1.521899533447109,F,0
Female,24,Less than 25,African-American,0,7,0,0,3,-0.9856314502229304,20.419888552803084,-0.01746030616662464,0.983844331284241,F,1
Male,63,Greater than 45,Other,0,3,0,0,0,-0.9831885651005883,0.019701103861418434,-0.020091242058411507,0.9984850417314425,M,0
Male,20,Less than 25,African-American,0,4,0,0,0,-0.9918346542490758,0.025834786856409164,-0.017751102375607147,0.9938756945681229,M,1
Male,41,25 - 45,Caucasian,0,6,0,0,1,-11.083983458993549,-0.05287766908728442,-0.05422498541644663,11.963923526292264,F,0
Female,31,25 - 45,African-American,0,6,0,0,0,-1.000515720543148,0.926542055226242,-0.017764171183042105,0.984198366929258,F,1
Female,41,25 - 45,Caucasian,0,5,0,0,3,-23.256687039748677,8.193520824121293,-0.0047068370634697765,21.28164708557706,F,0
Female,27,25 - 45,Other,0,3,0,0,0,-29.167459166250303,0.0028346093090242386,-0.016419283176865473,27.625663141028177,M,0
Male,69,Greater than 45,Caucasian,0,1,0,0,0,-0.9980922542676078,0.022052387992310685,-0.01219340401004912,0.9940357966873081,F,0
Male,26,Less than 25,Caucasian,0,3,0,0,3,-0.9933365380484778,1.2897443297056306,-0.01741132354466779,0.9848664510036595,F,1
Female,20,Less than 25,African-American,0,5,0,0,0,-21.637903237660893,-0.09119164781320233,-0.011113804664906496,21.028706721159313,F,0
Male,22,Less than 25,Other,0,5,0,0,0,-0.9822131816789382,0.009763923549573228,-0.012330331779394937,0.990863166810024,M,1
Male,20,Less than 25,African-American,0,5,0,0,0,-0.9882406001501773,0.8605944257372278,-0.022244424625834036,0.9907744695207976,F,0
Female,31,25 - 45,Caucasian,0,9,0,0,0,-0.9915011087055773,0.631661379976878,-0.020517106323084622,0.9934658607292067,M,0
Male,20,Less than 25,Other,0,3,0,0,1,-1.0044345541291413,7.3921400241667445,-0.01127759157737096,0.9796734577972875,M,1
Male,23,Less than 25,African-American,0,5,0,0,0,0.10511646663610119,1.3117431899601146,-0.022336759916933624,0.03395804947393666,M,0
Female,23,Less than 25,Hispanic,0,1,0,0,0,-1.0070026167953297,0.04586666986492938,-0.010393140217588831,0.9833497018151134,F,0
Male,28,25 - 45,Other,0,1,0,0,1,-1.037874243722146,0.15104985563219958,-0.0013578484533783297,0.9598811717547955,M,0
Male,34,25 - 45,Hispanic,0,1,0,0,0,-0.991342376323311,0.6239236357970033,-0.018587953195711687,0.9909749164544777,M,0
Male,33,25 - 45,Caucasian,0,1,0,0,0,-0.9985270448599031,0.2022102383145163,-0.02136575565441154,0.9868688002900615,F,0
Male,22,Less than 25,African-American,0,6,0,0,2,-1.0097866959905162,1.7769975348028617,-0.006382561015249283,0.9756598320243153,F,1
Male,36,Greater than 45,Caucasian,0,0,0,0,0,-0.9930713648422616,0.32917397263111303,-0.02298361507311586,1.0018209410321204,M,0
Female,33,25 - 45,African-American,0,5,0,0,2,-1.015175179251287,28.44967873516493,-0.0066940478089421995,0.9733693857688179,F,0
Male,20,Less than 25,African-American,0,3,0,0,0,-1.1312389271052297,9.912921470317947,-0.014709373013413157,1.149995950422168,F,0
Male,52,Greater than 45,African-American,0,9,0,0,21,-0.9975591212941993,69.57998974544773,0.013254338392754625,0.9870898219297088,F,1
Male,56,Greater than 45,Caucasian,0,1,0,0,0,-0.9905324594729528,0.04635651674769392,-0.021157213665785657,0.9961450552621354,M,0
Male,54,Greater than 45,African-American,0,1,0,0,0,-0.9801570189720543,0.017563906971726717,-0.02896328551575167,1.001721400834535,M,0
Male,24,Less than 25,African-American,0,3,0,0,1,-30.45726786314387,0.2373808339841284,0.011279302166183516,28.247135798716787,F,0
Male,31,25 - 45,African-American,1,7,0,0,7,98.06586737791511,70.14817409518065,127.11237780950606,231.4627395125164,F,1
