age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
68.0,Private,110757.62,Masters,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,99.0,United-States,>50K
51.0,Private,99808.875,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,53.910957,Germany,>50K
43.0,Private,167598.61,12th,6.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,35.0,United-States,<=50K
90.0,Private,13492.0,Some-college,9.0,Widowed,Sales,Unmarried,White,Female,0.0,0.0,1.0,Cuba,>50K
17.0,Private,213255.16,10th,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,38.0,United-States,<=50K
72.0,Private,287450.7,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,Private,74072.336,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,0.0,42.49247,United-States,<=50K
17.0,Private,108979.3,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,189642.11,5th-6th,4.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,Private,228501.22,Some-college,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Private,246943.33,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Columbia,<=50K
37.0,Private,195211.19,9th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
24.0,Federal-gov,98453.1,Bachelors,11.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
52.0,Federal-gov,112796.016,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,Other,Male,0.0,0.0,39.0,United-States,>50K
90.0,Self-emp-inc,196527.17,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
17.0,Private,299425.38,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
45.0,Private,13492.0,Assoc-voc,12.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,17.85733,United-States,<=50K
40.0,Self-emp-inc,369602.78,Bachelors,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65.0,United-States,>50K
33.0,Private,192767.92,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
50.0,Private,125970.55,Some-college,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
17.0,Private,122567.945,Some-college,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
90.0,Self-emp-not-inc,13492.0,HS-grad,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
27.0,Private,181299.64,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,?,<=50K
31.0,Private,189906.98,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,60.0,United-States,>50K
42.0,Private,13492.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
33.0,Private,156002.64,Some-college,10.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
45.0,Private,177090.03,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
17.0,Private,157576.89,5th-6th,7.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,36.0,Mexico,<=50K
