age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
26.0,Private,41957.16,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,99999.0,0.0,41.584145,Thailand,<=50K
17.0,Private,132865.1,11th,9.0,Divorced,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
56.0,Private,237654.0,Some-college,10.0,Never-married,Exec-managerial,Unmarried,Black,Female,0.0,0.0,45.0,United-States,>50K
26.0,Private,1490400.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
47.0,Private,141479.56,Some-college,10.0,Divorced,Sales,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
60.0,Self-emp-not-inc,33888.902,Bachelors,11.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,45.0,United-States,<=50K
39.0,Private,99480.664,HS-grad,9.0,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
59.0,Self-emp-not-inc,183883.86,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
77.0,Self-emp-not-inc,97174.95,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,99.0,United-States,<=50K
57.0,Local-gov,150044.7,Bachelors,11.0,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,99999.0,0.0,40.0,United-States,<=50K
51.0,Private,130625.4,Some-college,10.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
90.0,State-gov,13492.0,HS-grad,9.0,Widowed,Protective-serv,Not-in-family,White,Male,0.0,0.0,20.0,United-States,<=50K
17.0,Private,253207.39,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,Private,159586.6,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
