age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
41.0,Private,58353.137,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,155096.45,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
17.0,Private,179153.62,Some-college,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
64.0,Federal-gov,122465.9,Bachelors,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
44.0,Private,205444.14,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,El-Salvador,<=50K
20.0,Private,185165.6,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,187945.84,Some-college,10.0,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,50.0,United-States,<=50K
49.0,Private,190225.34,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,3900.0,40.0,United-States,>50K
39.0,Self-emp-not-inc,198922.77,9th,4.0,Never-married,?,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,36903.31,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
19.0,State-gov,94121.41,Bachelors,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Private,247483.1,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,231398.88,Doctorate,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
31.0,Private,344566.8,Assoc-acdm,11.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
20.0,Private,30778.96,Bachelors,13.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
90.0,Local-gov,102593.125,Masters,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
33.0,Private,142095.0,10th,9.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,25.0,United-States,<=50K
62.0,State-gov,157636.73,Some-college,10.0,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,1.0,United-States,<=50K
62.0,Private,13492.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
90.0,Private,1490400.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,15.0,United-States,>50K
24.0,Private,289675.2,HS-grad,9.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,1.0,United-States,<=50K
33.0,Private,61823.438,1st-4th,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Puerto-Rico,<=50K
62.0,Private,180365.97,Bachelors,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Federal-gov,220948.12,Assoc-acdm,10.0,Separated,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
45.0,Private,321269.66,Some-college,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
44.0,Federal-gov,167261.36,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,136415.05,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,28.0,United-States,<=50K
44.0,Private,70723.01,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
21.0,Private,143426.1,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
54.0,Private,143551.72,HS-grad,7.0,Divorced,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
34.0,Private,170131.62,HS-grad,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Self-emp-not-inc,149337.52,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Local-gov,272375.53,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,5.8186193,United-States,<=50K
40.0,Local-gov,198837.8,Some-college,10.0,Never-married,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Self-emp-not-inc,1490400.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
17.0,Private,247698.12,HS-grad,9.0,Never-married,Machine-op-inspct,Other-relative,Black,Female,0.0,0.0,40.0,Mexico,<=50K
27.0,Private,543082.7,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,44.0,United-States,>50K
37.0,Local-gov,203058.03,7th-8th,7.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Self-emp-not-inc,198997.4,Some-college,10.0,Divorced,Sales,Own-child,White,Female,0.0,0.0,12.0,United-States,>50K
39.0,Private,221604.97,Masters,13.0,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,0.0,40.0,United-States,>50K
43.0,Private,289117.88,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,99999.0,0.0,40.0,United-States,<=50K
43.0,Private,13492.0,HS-grad,10.0,Separated,Craft-repair,Husband,White,Male,0.0,0.0,45.0,Mexico,<=50K
33.0,Private,228497.55,10th,1.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
38.0,Private,222096.78,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
90.0,Private,155319.1,7th-8th,1.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Private,107118.01,Some-college,10.0,Widowed,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
48.0,Self-emp-not-inc,13492.0,10th,9.0,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
28.0,State-gov,13492.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
17.0,Local-gov,179559.66,Some-college,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,350003.66,Assoc-voc,12.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,16.0,United-States,<=50K
37.0,Private,123386.984,Assoc-acdm,11.0,Widowed,Exec-managerial,Unmarried,White,Female,0.0,0.0,50.0,United-States,<=50K
49.0,Self-emp-not-inc,127537.08,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,56757.836,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,35.0,United-States,<=50K
36.45375,?,337638.6,7th-8th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
32.0,Private,195695.08,Assoc-acdm,13.0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,3900.0,45.0,United-States,<=50K
40.0,Federal-gov,13492.0,Bachelors,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
42.0,Private,164023.94,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
31.0,Private,205806.39,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,99999.0,0.0,30.0,Columbia,>50K
28.0,Private,148552.11,Some-college,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
35.0,Private,166752.28,Bachelors,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,44.600735,United-States,<=50K
38.0,Federal-gov,212032.69,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Federal-gov,210075.83,Bachelors,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
28.0,Private,13492.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,99.0,United-States,<=50K
42.0,Private,189327.86,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,99.0,United-States,<=50K
38.0,Self-emp-not-inc,235755.17,Bachelors,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,Philippines,<=50K
20.0,Private,13492.0,Some-college,10.0,Never-married,Adm-clerical,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
43.0,Local-gov,151715.94,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,>50K
45.0,Private,184704.97,10th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
22.0,Private,210775.06,1st-4th,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
40.0,Private,193855.83,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
36.0,Private,211030.62,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
39.0,Private,1490400.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
24.0,Private,197643.77,1st-4th,2.0,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,Puerto-Rico,<=50K
37.0,Private,173906.52,Some-college,10.0,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,149501.67,11th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
32.0,Self-emp-not-inc,190909.34,HS-grad,9.0,Divorced,Farming-fishing,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,108922.68,Some-college,11.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
35.0,Private,198087.64,Masters,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
17.0,Private,222490.34,Masters,13.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
37.0,Private,155190.11,Some-college,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,43.0,United-States,<=50K
39.0,Local-gov,183120.2,Assoc-voc,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
44.0,Private,95972.85,HS-grad,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,203160.77,HS-grad,10.0,Never-married,Machine-op-inspct,Other-relative,Black,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,1490400.0,HS-grad,9.0,Separated,Transport-moving,Husband,White,Male,0.0,0.0,36.0,United-States,<=50K
17.0,Private,133712.98,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
44.0,Self-emp-not-inc,381906.25,10th,1.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,50.0,United-States,<=50K
47.0,Private,335858.38,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K
17.0,Private,150688.8,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
59.0,Private,176726.02,Some-college,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
30.0,Private,115556.836,Bachelors,13.0,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K
46.0,Private,107972.5,Masters,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-not-inc,107343.58,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
38.0,Self-emp-not-inc,194580.28,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
45.0,Private,13492.0,HS-grad,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
39.0,Self-emp-inc,151159.69,Bachelors,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,48.0,United-States,>50K
26.0,Self-emp-not-inc,162575.77,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
25.0,Local-gov,287470.97,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,6848.3613,0.0,50.0,United-States,>50K
30.0,Private,200662.89,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,50.0,Philippines,<=50K
35.0,Private,226633.94,Masters,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,99.0,United-States,>50K
54.0,Private,156482.48,Bachelors,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
45.0,Private,32183.58,Bachelors,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
90.0,Local-gov,279449.72,Masters,16.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
30.0,Private,151926.55,Masters,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,45.0,United-States,<=50K
21.0,Private,28430.08,Some-college,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
47.0,Private,112784.79,Bachelors,12.0,Divorced,Handlers-cleaners,Not-in-family,White,Female,99999.0,0.0,40.0,United-States,>50K
29.0,Private,186099.89,HS-grad,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
47.0,State-gov,123407.58,Some-college,9.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,8.0,United-States,<=50K
17.0,Private,161959.72,Bachelors,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
25.0,Private,330000.22,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
36.0,Private,217819.28,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
