age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
37,113890,8,0,0,42,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Taiwan,Male,unpref
57,316363,3,0,0,50,Private,7th-8th,Never-married,Protective-serv,Not-in-family,White,Thailand,Male,unpref
35,199804,10,0,0,40,Without-pay,Assoc-voc,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Hungary,unpriv,>50K
54,169962,12,0,0,39,Federal-gov,Bachelors,Divorced,Farming-fishing,Other-relative,White,United-States,unpriv,unpref
58,222236,8,0,0,30,State-gov,7th-8th,Widowed,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Laos,Male,unpref
38,236197,10,0,0,39,Local-gov,Some-college,Married-AF-spouse,Prof-specialty,Husband,White,Taiwan,Male,unpref
45,199738,10,0,0,46,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
48,186092,8,0,0,39,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,South,Male,unpref
22,23974,13,0,0,30,Self-emp-inc,HS-grad,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Vietnam,unpriv,unpref
34,172680,9,0,0,35,Private,Some-college,Married-civ-spouse,Craft-repair,Wife,White,Thailand,unpriv,unpref
25,314708,9,0,0,39,Private,Preschool,Never-married,Protective-serv,Not-in-family,White,Taiwan,Male,unpref
37,326415,9,0,0,51,Private,HS-grad,Married-AF-spouse,Tech-support,Own-child,Other,Trinadad&Tobago,Male,unpref
48,91415,14,0,1517,50,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Yugoslavia,Male,>50K
44,68834,8,0,0,48,Without-pay,5th-6th,Married-AF-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Poland,unpriv,unpref
45,168989,13,0,0,49,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Yugoslavia,Male,>50K
25,27508,13,0,0,39,Self-emp-inc,Bachelors,Married-civ-spouse,Tech-support,Unmarried,White,Vietnam,unpriv,unpref
19,216765,8,0,0,14,Self-emp-inc,Masters,Never-married,Farming-fishing,Other-relative,White,Puerto-Rico,Male,unpref
39,187226,8,0,0,39,Self-emp-inc,Masters,Widowed,Craft-repair,Not-in-family,White,Vietnam,Male,unpref
46,33947,13,0,0,50,Private,Doctorate,Divorced,Farming-fishing,Husband,White,Thailand,Male,unpref
50,111998,9,0,0,39,Local-gov,HS-grad,Married-spouse-absent,Prof-specialty,Not-in-family,White,Thailand,Male,unpref
34,248943,10,7727,0,49,Private,Prof-school,Married-civ-spouse,Farming-fishing,Not-in-family,White,Vietnam,unpriv,>50K
20,89643,8,0,0,39,Without-pay,12th,Married-AF-spouse,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Philippines,unpriv,>50K
39,397730,13,0,0,61,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
39,209717,13,0,0,40,,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Trinadad&Tobago,Male,unpref
36,123128,15,99998,0,49,Self-emp-not-inc,Preschool,Married-AF-spouse,Priv-house-serv,Husband,White,Poland,Male,>50K
35,196711,9,0,0,51,,Prof-school,Never-married,Tech-support,Husband,White,Outlying-US(Guam-USVI-etc),Male,unpref
27,200771,12,0,0,39,,Preschool,Never-married,Adm-clerical,Not-in-family,Other,Trinadad&Tobago,Male,unpref
25,377081,12,0,0,20,Local-gov,Bachelors,Separated,Prof-specialty,Other-relative,White,Trinadad&Tobago,Male,unpref
18,252486,9,0,0,11,Private,Some-college,Separated,Handlers-cleaners,Own-child,White,United-States,Male,unpref
34,81672,8,0,0,49,Self-emp-not-inc,Masters,Separated,Tech-support,Not-in-family,White,Vietnam,Male,unpref
48,57185,12,0,0,48,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Own-child,White,Vietnam,unpriv,>50K
