age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
23,344436,9,0,0,46,Private,Some-college,Never-married,Armed-Forces,Own-child,Black,Taiwan,Male,unpref
37,178085,13,0,0,6,Self-emp-not-inc,Bachelors,Married-AF-spouse,Tech-support,Unmarried,White,Trinadad&Tobago,unpriv,>50K
36,218363,12,0,0,40,Without-pay,11th,Separated,Priv-house-serv,Wife,Amer-Indian-Eskimo,Germany,Male,unpref
45,290332,9,0,0,39,Local-gov,Masters,Never-married,Farming-fishing,Not-in-family,White,Vietnam,Male,unpref
36,177334,14,0,1902,71,Self-emp-inc,Preschool,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Outlying-US(Guam-USVI-etc),Male,>50K
20,226883,8,0,0,20,Self-emp-inc,HS-grad,Separated,Prof-specialty,Other-relative,White,Vietnam,Male,unpref
36,104786,8,0,0,45,Self-emp-inc,Preschool,Married-spouse-absent,Transport-moving,Other-relative,White,United-States,Male,unpref
39,94007,14,0,0,40,Self-emp-not-inc,11th,Never-married,Craft-repair,Husband,White,England,Male,>50K
36,126770,12,0,0,40,Private,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Yugoslavia,Male,unpref
23,204324,13,0,0,40,Self-emp-not-inc,Prof-school,Widowed,Sales,Own-child,Amer-Indian-Eskimo,China,Male,>50K
56,110845,3,0,0,40,Local-gov,12th,Divorced,Craft-repair,Wife,Black,Laos,unpriv,unpref
57,204986,9,5869,0,40,Self-emp-inc,Masters,Divorced,Machine-op-inspct,Not-in-family,White,United-States,Male,>50K
61,192117,9,0,0,39,Local-gov,Some-college,Married-spouse-absent,Prof-specialty,Husband,White,Thailand,Male,>50K
24,248556,9,0,0,39,Private,HS-grad,Married-spouse-absent,Tech-support,Husband,White,United-States,Male,>50K
35,200939,13,5421,0,49,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,Husband,White,Taiwan,Male,>50K
23,253375,10,0,0,57,Federal-gov,Some-college,Married-spouse-absent,Transport-moving,Husband,White,Portugal,Male,>50K
35,179083,8,0,0,40,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Vietnam,Male,unpref
32,111479,13,0,0,32,Private,Doctorate,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Taiwan,Male,unpref
47,100161,15,0,0,49,Private,Prof-school,Married-AF-spouse,Prof-specialty,Not-in-family,White,Vietnam,unpriv,unpref
44,229361,9,0,0,49,Self-emp-inc,Some-college,Widowed,Tech-support,Husband,White,Trinadad&Tobago,Male,unpref
21,180046,8,0,0,39,Private,HS-grad,Married-AF-spouse,Farming-fishing,Not-in-family,White,United-States,Male,unpref
48,51534,1,0,1252,51,Self-emp-not-inc,9th,Widowed,Transport-moving,Unmarried,White,Yugoslavia,unpriv,>50K
61,194977,8,0,1739,33,Private,Masters,Never-married,Priv-house-serv,Not-in-family,White,Trinadad&Tobago,Male,unpref
27,23601,9,0,0,30,Private,Prof-school,Married-spouse-absent,Machine-op-inspct,Husband,White,United-States,Male,unpref
60,424491,2,0,0,39,Local-gov,5th-6th,Separated,Machine-op-inspct,Other-relative,Other,Yugoslavia,unpriv,unpref
82,171805,8,0,0,34,Self-emp-inc,Masters,Married-spouse-absent,Protective-serv,Husband,White,Yugoslavia,Male,unpref
60,134055,3,0,0,40,Local-gov,7th-8th,Divorced,Prof-specialty,Other-relative,Other,Thailand,unpriv,unpref
57,203138,8,0,0,40,Private,Prof-school,Married-spouse-absent,Prof-specialty,Not-in-family,White,United-States,Male,unpref
20,24138,9,0,0,47,Private,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,United-States,Male,unpref
61,99245,12,0,0,40,Private,Doctorate,Married-civ-spouse,Farming-fishing,Husband,White,Trinadad&Tobago,Male,>50K
25,101606,13,0,0,40,Federal-gov,1st-4th,Married-civ-spouse,Protective-serv,Husband,Black,Ecuador,Male,>50K
46,110109,14,0,0,40,Private,Masters,Married-spouse-absent,Protective-serv,Other-relative,White,Yugoslavia,unpriv,unpref
18,140285,9,0,0,35,Local-gov,Prof-school,Separated,Protective-serv,Other-relative,White,United-States,Male,unpref
29,107854,13,0,0,40,Private,HS-grad,Never-married,Priv-house-serv,Husband,White,Thailand,Male,unpref
55,175562,9,0,0,39,Local-gov,Some-college,Divorced,Other-service,Husband,White,United-States,unpriv,unpref
34,193326,9,0,0,40,Private,HS-grad,Married-spouse-absent,Sales,Husband,White,Taiwan,Male,unpref
56,82943,9,0,0,51,Self-emp-inc,Prof-school,Widowed,Priv-house-serv,Not-in-family,White,United-States,Male,>50K
29,297769,8,0,0,50,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,South,Male,>50K
47,200292,13,0,0,46,Self-emp-inc,Masters,Married-AF-spouse,Prof-specialty,Other-relative,White,Vietnam,unpriv,unpref
29,187552,8,0,0,51,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Thailand,Male,unpref
32,179342,8,0,0,31,Self-emp-not-inc,Prof-school,Never-married,Tech-support,Unmarried,White,Vietnam,Male,unpref
20,391091,9,0,0,24,Private,Preschool,Married-spouse-absent,Prof-specialty,Other-relative,White,Thailand,Male,unpref
60,207117,8,0,0,40,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Other,Mexico,Male,>50K
25,101512,10,0,0,49,Self-emp-not-inc,Prof-school,Married-spouse-absent,Sales,Husband,White,Taiwan,Male,unpref
40,179891,9,0,0,25,Private,Prof-school,Never-married,Farming-fishing,Other-relative,White,Trinadad&Tobago,Male,unpref
23,340812,13,0,0,18,Private,Assoc-voc,Married-spouse-absent,Prof-specialty,Other-relative,White,Scotland,unpriv,unpref
32,96151,11,0,0,39,Federal-gov,11th,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Mexico,unpriv,unpref
46,93528,14,0,0,49,Private,HS-grad,Never-married,Machine-op-inspct,Husband,Other,Puerto-Rico,Male,>50K
20,269875,8,0,0,25,Private,HS-grad,Separated,Tech-support,Other-relative,White,Trinadad&Tobago,Male,unpref
41,177829,13,0,0,40,Self-emp-not-inc,HS-grad,Married-spouse-absent,Other-service,Not-in-family,White,Trinadad&Tobago,Male,unpref
37,167181,9,0,0,39,Self-emp-inc,Masters,Married-AF-spouse,Armed-Forces,Unmarried,White,Vietnam,unpriv,unpref
40,158535,6,0,0,26,Private,11th,Married-spouse-absent,Other-service,Husband,White,Vietnam,Male,unpref
62,146214,8,0,0,39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Vietnam,unpriv,unpref
35,105423,9,0,0,40,Private,Masters,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Poland,Male,unpref
24,221760,13,0,0,39,Private,Doctorate,Never-married,Sales,Husband,White,United-States,Male,unpref
