age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,management,single,tertiary,no,51542,no,no,unknown,16,may,2519,26,102,26,unknown,no
1,admin.,married,secondary,no,49855,no,no,cellular,16,apr,2501,25,112,3,failure,no
1,blue-collar,married,secondary,no,50825,no,no,cellular,21,apr,2496,25,54,3,unknown,no
1,admin.,married,primary,no,52270,no,no,telephone,21,feb,2490,25,854,16,failure,no
1,blue-collar,married,primary,no,49639,no,no,cellular,22,feb,2469,25,47,5,unknown,no
1,blue-collar,married,secondary,no,50472,no,no,cellular,17,apr,2500,25,121,6,success,no
1,admin.,married,primary,no,50490,no,no,telephone,26,jul,2469,25,50,3,unknown,no
1,admin.,married,secondary,no,50583,no,no,unknown,16,may,2492,25,39,4,unknown,yes
1,blue-collar,married,primary,no,49656,no,yes,cellular,18,jul,2476,25,46,3,unknown,no
1,admin.,married,primary,no,50633,no,no,cellular,17,may,2499,25,79,6,failure,no
1,blue-collar,married,secondary,no,50300,no,no,cellular,23,jul,2484,25,60,4,unknown,no
1,blue-collar,single,secondary,no,50150,no,no,cellular,21,apr,2506,25,57,4,unknown,no
1,blue-collar,married,tertiary,yes,50019,no,no,cellular,25,oct,2481,25,61,3,failure,no
1,blue-collar,married,secondary,no,52406,yes,no,cellular,18,apr,2491,25,53,4,unknown,no
1,blue-collar,married,primary,no,50154,no,no,unknown,16,jun,2534,26,44,3,unknown,no
1,blue-collar,divorced,secondary,no,52177,yes,no,cellular,20,may,2491,25,49,4,unknown,no
1,blue-collar,divorced,secondary,no,53125,no,no,cellular,17,feb,2498,25,85,14,unknown,no
1,blue-collar,married,unknown,yes,51232,no,no,unknown,16,may,2497,25,30,7,unknown,no
1,admin.,married,secondary,no,48901,no,no,cellular,26,jul,2477,25,42,3,failure,no
1,blue-collar,married,secondary,no,49413,no,no,cellular,19,aug,2498,25,64,3,unknown,yes
1,admin.,married,secondary,no,51170,no,yes,cellular,18,apr,2511,26,607,5,unknown,no
1,admin.,single,secondary,no,52067,no,no,cellular,18,may,2481,25,164,3,failure,no
1,admin.,single,primary,no,49823,no,no,cellular,18,apr,2497,25,60,4,unknown,no
1,blue-collar,married,secondary,no,50021,no,no,cellular,25,jul,2487,25,42,4,unknown,no
1,blue-collar,married,primary,no,50439,no,no,cellular,19,apr,2486,25,112,4,other,no
1,blue-collar,single,tertiary,no,50773,no,no,unknown,16,aug,2509,26,140,5,failure,no
1,blue-collar,divorced,secondary,no,54631,yes,yes,cellular,18,aug,2520,26,182,3,failure,no
1,blue-collar,married,secondary,no,50142,no,no,cellular,24,feb,2476,25,42,3,failure,no
1,blue-collar,single,secondary,no,49781,no,no,cellular,24,jun,2517,26,54,4,unknown,no
1,blue-collar,single,secondary,no,51494,no,no,cellular,16,apr,2496,25,239,21,success,no
1,blue-collar,married,secondary,no,52947,yes,yes,cellular,16,feb,2500,25,244,3,unknown,no
1,admin.,divorced,secondary,no,50805,no,no,cellular,18,may,2505,25,65,4,failure,no
1,blue-collar,divorced,unknown,yes,50755,no,no,cellular,16,apr,2510,25,47,4,unknown,no
1,admin.,single,tertiary,yes,51497,no,no,unknown,16,aug,2511,26,54,5,unknown,no
1,blue-collar,single,secondary,no,51948,yes,no,cellular,18,may,2505,25,48,5,unknown,yes
1,blue-collar,married,secondary,no,50456,no,no,cellular,17,may,2474,25,556,5,unknown,yes
1,blue-collar,married,secondary,yes,51824,no,no,cellular,18,may,2486,25,53,6,other,no
1,blue-collar,single,secondary,no,50932,yes,no,cellular,17,jun,2484,25,73,2,unknown,no
0,blue-collar,single,tertiary,no,49164,no,no,telephone,21,nov,2479,25,49,3,unknown,no
1,blue-collar,married,secondary,no,51020,no,no,telephone,18,apr,2493,25,48,4,unknown,no
1,blue-collar,single,secondary,no,49608,no,no,cellular,21,jun,2485,25,45,3,unknown,no
1,blue-collar,divorced,secondary,no,50081,no,no,unknown,19,jul,2494,25,56,6,unknown,no
1,admin.,married,secondary,no,49655,no,no,cellular,20,jul,2504,25,53,3,unknown,yes
1,admin.,single,secondary,no,56705,yes,yes,unknown,16,aug,2564,26,853,6,failure,no
1,admin.,married,secondary,no,49554,no,yes,cellular,19,apr,2491,25,50,3,unknown,no
1,management,single,secondary,no,52907,no,no,cellular,20,nov,2523,26,399,7,failure,no
1,blue-collar,married,secondary,yes,49852,no,no,cellular,17,apr,2508,25,94,3,failure,no
1,retired,divorced,primary,no,50815,no,no,cellular,18,jun,2507,25,45,4,unknown,no
1,admin.,married,primary,no,49077,no,no,cellular,27,aug,2485,25,84,6,failure,no
1,admin.,divorced,secondary,no,50138,no,no,unknown,17,jul,2461,25,175,4,other,no
1,admin.,married,primary,no,49600,no,no,cellular,19,aug,2482,25,87,5,other,yes
1,blue-collar,divorced,secondary,no,49875,no,no,telephone,19,apr,2489,25,50,4,unknown,no
1,blue-collar,single,secondary,no,52088,yes,no,unknown,21,may,2500,25,53,4,unknown,no
1,blue-collar,married,secondary,no,50113,no,no,cellular,28,oct,2480,25,44,4,unknown,no
0,blue-collar,married,primary,no,51059,no,no,cellular,18,sep,2482,25,35,3,failure,no
1,blue-collar,divorced,secondary,no,51201,no,yes,cellular,26,jan,2498,25,131,5,success,yes
1,blue-collar,married,secondary,no,48900,no,no,cellular,27,jul,2487,25,46,3,unknown,yes
1,admin.,married,primary,no,50718,no,no,cellular,23,jun,2485,25,55,5,failure,no
1,blue-collar,married,primary,no,52888,yes,no,cellular,18,jul,2493,25,35,5,unknown,no
1,technician,single,secondary,yes,62958,yes,yes,cellular,16,aug,2579,26,767,5,failure,yes
1,retired,single,secondary,no,102126,yes,yes,telephone,16,feb,2468,25,606,58,success,no
1,blue-collar,married,unknown,no,49374,no,no,telephone,16,jul,2484,25,122,6,other,no
1,blue-collar,single,secondary,no,52087,yes,no,cellular,19,jul,2499,25,57,4,unknown,no
1,blue-collar,divorced,primary,no,49859,no,no,unknown,16,jun,2513,26,32,4,unknown,no
1,blue-collar,single,secondary,no,50572,no,no,cellular,19,nov,2483,25,62,5,other,no
