age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,admin.,single,secondary,no,51096,no,no,cellular,18,may,2514,26,33,4,unknown,no
1,student,single,unknown,yes,56308,no,no,cellular,16,apr,2559,26,477,57,failure,no
1,admin.,married,secondary,no,50281,no,no,cellular,17,apr,2488,25,52,3,failure,no
1,blue-collar,married,secondary,no,98506,yes,no,cellular,22,may,2468,25,854,0,failure,no
1,admin.,married,primary,no,50729,no,no,cellular,17,feb,2491,25,53,5,other,no
1,blue-collar,married,secondary,no,49761,no,no,telephone,19,apr,2488,25,37,4,success,yes
1,admin.,married,secondary,no,70472,yes,no,unknown,16,oct,2521,26,60,50,failure,no
1,admin.,divorced,secondary,no,49939,no,no,unknown,16,may,2519,26,45,3,other,no
1,blue-collar,married,primary,no,48890,no,no,cellular,20,apr,2498,25,51,4,unknown,no
1,admin.,married,primary,no,50158,no,no,cellular,16,aug,2488,25,47,5,failure,no
1,blue-collar,married,secondary,no,50165,no,no,cellular,21,jul,2481,25,52,3,other,yes
1,blue-collar,divorced,primary,no,49718,no,no,unknown,17,may,2495,25,263,2,unknown,yes
1,blue-collar,single,tertiary,no,49029,no,no,cellular,17,apr,2506,25,108,44,unknown,no
1,admin.,married,secondary,no,49467,no,no,cellular,18,apr,2504,25,51,4,unknown,no
1,admin.,married,primary,no,49592,no,no,telephone,18,apr,2500,25,47,4,unknown,no
1,blue-collar,married,secondary,no,51766,yes,yes,cellular,18,apr,2559,26,69,15,failure,no
1,admin.,married,secondary,no,48429,no,yes,cellular,23,jul,2473,25,101,1,success,no
1,admin.,married,secondary,no,80485,yes,no,unknown,16,aug,2521,26,44,2,unknown,no
1,blue-collar,married,secondary,no,51200,no,no,cellular,18,may,2521,26,126,5,success,no
1,blue-collar,married,primary,no,50394,no,no,unknown,18,may,2492,25,30,3,unknown,no
1,blue-collar,single,secondary,no,50186,no,no,cellular,17,aug,2514,26,56,3,unknown,no
