age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,admin.,married,secondary,no,50282,no,no,cellular,17,apr,2513,26,62,4,unknown,no
1,blue-collar,married,secondary,no,50058,no,no,cellular,16,apr,2512,26,65,4,unknown,no
1,blue-collar,married,secondary,no,50014,no,no,cellular,16,apr,2508,25,71,4,failure,no
1,admin.,married,primary,no,101895,yes,no,cellular,16,may,2479,25,239,4,success,yes
1,blue-collar,single,primary,no,49746,no,no,cellular,21,feb,2502,25,59,4,unknown,no
1,admin.,married,tertiary,no,52298,no,no,cellular,17,aug,2520,26,46,3,unknown,no
1,admin.,single,primary,no,49906,no,no,cellular,20,apr,2501,25,129,5,failure,yes
1,blue-collar,single,secondary,no,49520,no,no,cellular,17,may,2495,25,70,3,other,no
1,blue-collar,married,secondary,no,50077,no,no,cellular,18,apr,2509,25,68,4,unknown,no
1,management,divorced,primary,no,80898,yes,yes,unknown,16,aug,2528,26,125,57,other,no
1,blue-collar,married,secondary,no,50021,no,no,cellular,19,apr,2505,25,60,4,unknown,no
1,blue-collar,married,secondary,no,49796,no,no,cellular,21,may,2501,25,59,4,unknown,no
1,blue-collar,single,tertiary,no,49871,no,no,cellular,18,apr,2513,26,59,4,unknown,no
1,blue-collar,divorced,primary,no,94943,yes,no,cellular,16,nov,2528,26,99,17,failure,no
1,blue-collar,married,secondary,no,49936,no,yes,telephone,25,jun,2487,25,73,4,unknown,no
1,management,divorced,primary,no,51251,no,yes,cellular,17,may,2546,26,160,56,failure,no
1,blue-collar,divorced,secondary,no,49581,no,no,telephone,21,jul,2486,25,61,4,unknown,no
1,blue-collar,single,primary,no,51921,no,no,cellular,16,apr,2517,26,88,15,other,no
1,admin.,married,secondary,no,50559,no,no,cellular,20,may,2507,25,181,5,failure,no
1,blue-collar,married,secondary,no,55690,no,no,cellular,16,may,2471,25,60,4,unknown,no
1,blue-collar,married,secondary,no,49818,no,yes,unknown,18,jun,2498,25,78,4,unknown,no
1,blue-collar,single,tertiary,no,53639,yes,no,cellular,16,may,2496,25,60,3,other,no
1,retired,single,tertiary,no,49776,no,no,cellular,24,may,2501,25,53,3,unknown,no
1,admin.,married,secondary,yes,49273,no,no,telephone,23,apr,2494,25,62,4,unknown,no
1,blue-collar,married,tertiary,yes,49507,no,no,cellular,18,apr,2509,25,50,4,unknown,no
1,blue-collar,single,primary,no,49566,no,no,cellular,17,apr,2511,26,62,4,unknown,no
1,blue-collar,married,unknown,yes,49022,no,no,telephone,24,jul,2494,25,76,3,other,no
1,admin.,married,secondary,no,50267,no,no,cellular,17,apr,2509,25,64,3,other,no
1,admin.,married,secondary,no,51769,yes,no,cellular,17,aug,2499,25,48,3,unknown,no
1,retired,single,tertiary,no,48789,no,yes,telephone,29,jul,2464,25,54,2,other,no
1,blue-collar,married,secondary,no,49166,no,no,telephone,28,jul,2471,25,53,3,unknown,no
1,admin.,divorced,primary,no,79750,yes,no,cellular,16,may,2487,25,415,3,failure,no
1,admin.,married,secondary,no,49665,no,no,telephone,21,aug,2496,25,39,2,unknown,no
1,blue-collar,single,secondary,no,50500,no,no,cellular,17,apr,2509,26,61,4,unknown,no
1,blue-collar,divorced,primary,no,71069,yes,yes,unknown,16,nov,2467,25,190,57,other,yes
1,blue-collar,married,secondary,no,49811,no,no,cellular,20,apr,2502,25,56,4,unknown,no
1,admin.,married,secondary,no,50570,yes,no,cellular,18,apr,2500,25,55,4,unknown,no
1,blue-collar,married,tertiary,no,59671,yes,yes,cellular,21,jun,2478,25,57,3,unknown,yes
0,blue-collar,married,secondary,no,49104,no,no,telephone,25,jul,2478,25,52,3,unknown,no
1,blue-collar,single,secondary,no,49796,no,no,cellular,17,apr,2510,26,57,4,unknown,no
1,blue-collar,single,tertiary,no,49501,no,no,cellular,23,jul,2514,26,55,4,other,no
1,admin.,married,secondary,no,50346,yes,no,cellular,16,apr,2502,25,59,4,unknown,no
1,blue-collar,married,secondary,no,49362,no,no,telephone,22,jul,2481,25,53,4,unknown,no
1,blue-collar,single,primary,no,51878,yes,no,unknown,16,may,2476,25,68,5,unknown,no
1,blue-collar,married,secondary,no,49320,no,no,cellular,23,jul,2491,25,53,3,unknown,no
1,blue-collar,single,tertiary,no,49593,no,no,cellular,25,may,2494,25,80,4,failure,no
1,blue-collar,married,secondary,no,49961,no,no,cellular,17,apr,2508,25,61,4,unknown,no
1,blue-collar,married,secondary,no,50527,yes,no,cellular,17,apr,2504,25,60,4,unknown,no
1,blue-collar,single,primary,no,100945,yes,no,cellular,20,aug,2549,26,36,3,unknown,no
1,admin.,married,tertiary,no,50800,no,no,cellular,16,aug,2499,25,63,2,other,no
