age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,blue-collar,married,secondary,no,1117.3878,yes,no,cellular,21.0,jul,119.0,2.0,-1.0,0.0,unknown,no
1,blue-collar,divorced,primary,no,159.34573,no,yes,cellular,24.0,jul,234.0,2.0,-1.0,0.0,unknown,no
1,services,married,secondary,no,833.6092,yes,no,cellular,13.0,apr,58.30464,1.0,-1.0,0.0,unknown,no
1,management,single,tertiary,no,102127.0,yes,no,cellular,29.0,apr,192.41866,2.0,854.0,3.0,other,no
1,technician,single,secondary,no,1535.673,yes,yes,cellular,31.0,jan,0.0,5.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,102127.0,no,no,cellular,20.0,jun,138.0,2.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,0.0,no,no,unknown,6.0,jun,247.2893,2.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,1102.7183,yes,no,cellular,27.0,jul,284.0,2.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,46.0,no,no,cellular,4.0,may,90.0,1.0,-1.0,0.0,unknown,no
1,services,married,secondary,no,0.0,yes,no,cellular,19.0,may,424.5293,1.0,-1.0,0.0,unknown,no
1,technician,single,secondary,no,1578.6913,yes,yes,unknown,7.0,may,190.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,1114.5215,yes,no,unknown,13.0,may,307.5376,1.0,-1.0,0.0,unknown,no
0,admin.,divorced,secondary,no,349.63657,yes,no,unknown,1.0,may,31.0,1.0,-1.0,0.0,failure,no
1,blue-collar,married,primary,no,2273.721,no,no,cellular,21.0,nov,0.0,2.0,-1.0,0.0,unknown,no
0,retired,married,secondary,no,1588.9265,no,no,telephone,1.0,jun,445.69785,1.0,-1.0,0.0,unknown,no
1,blue-collar,divorced,secondary,no,2694.9763,yes,no,cellular,1.0,feb,0.0,4.0,-1.0,0.0,unknown,no
1,entrepreneur,single,secondary,no,871.63184,no,no,cellular,6.0,oct,91.0,1.0,-1.0,0.0,success,yes
1,unemployed,married,tertiary,no,981.21826,no,no,cellular,5.0,jul,239.0,3.0,-1.0,0.0,unknown,no
1,technician,single,secondary,no,305.3887,no,yes,cellular,11.0,aug,175.0,3.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,818.63586,yes,no,cellular,8.0,aug,72.972046,3.0,-1.0,0.0,failure,no
1,technician,single,tertiary,no,96.0,yes,no,cellular,28.0,jan,172.0,2.0,854.0,58.0,failure,no
1,technician,divorced,secondary,yes,-8019.0,yes,no,unknown,20.0,may,273.0,1.0,-1.0,0.0,unknown,no
1,admin.,married,secondary,no,358.32126,yes,no,cellular,8.0,may,327.0,1.0,-1.0,0.0,failure,yes
1,management,married,secondary,no,0.0,no,yes,cellular,21.0,jul,78.0,2.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,1642.3844,no,no,cellular,7.0,aug,251.0,2.0,-1.0,0.0,unknown,no
1,services,single,secondary,no,-1848.7377,no,no,cellular,20.0,dec,249.0,1.0,315.34897,3.0,failure,no
1,management,divorced,tertiary,no,1755.1635,no,no,cellular,31.0,nov,280.0,1.0,182.0,58.0,failure,no
1,blue-collar,married,secondary,no,839.989,yes,no,unknown,13.0,may,185.0,1.0,-1.0,0.0,unknown,yes
1,admin.,divorced,secondary,no,386.0962,no,no,unknown,1.0,jun,131.0,4.0,-1.0,0.0,unknown,no
1,blue-collar,single,secondary,no,-8019.0,yes,yes,cellular,7.0,may,4918.0,4.0,93.0,1.0,failure,no
