age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,blue-collar,married,secondary,no,-13.568234,no,no,cellular,16.0,aug,331.7586,8.0,-1.0,0.0,unknown,no
1,retired,married,secondary,no,-8019.0,no,no,unknown,4.0,may,85.0,1.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,-8019.0,yes,no,cellular,23.0,jul,209.0,1.0,-1.0,0.0,unknown,no
1,technician,single,tertiary,no,0.0,no,yes,cellular,6.0,feb,4918.0,2.0,-1.0,0.0,unknown,yes
1,management,married,tertiary,no,560.87585,no,no,cellular,20.0,nov,181.0,2.0,-1.0,0.0,unknown,no
0,retired,married,secondary,no,535.852,no,no,unknown,4.0,feb,91.0,3.0,-1.0,0.0,unknown,no
1,blue-collar,divorced,primary,no,231.96828,yes,no,cellular,12.0,may,157.0,1.0,328.56943,3.0,failure,no
1,blue-collar,married,primary,no,594.7211,no,no,cellular,10.0,jul,862.83185,1.0,-1.0,0.0,unknown,no
1,management,divorced,tertiary,no,102127.0,yes,yes,unknown,16.0,jun,405.39386,2.0,-1.0,0.0,unknown,no
0,services,divorced,primary,no,-8019.0,yes,yes,unknown,6.0,may,263.51068,2.0,-1.0,0.0,unknown,no
1,services,divorced,primary,no,756.1367,yes,yes,unknown,5.0,jun,183.0,1.0,-1.0,0.0,unknown,no
1,management,single,tertiary,no,2357.4807,no,yes,cellular,21.0,sep,236.0,1.0,-1.0,0.0,success,no
1,admin.,married,secondary,no,1505.5172,no,no,cellular,20.0,oct,112.0,1.0,361.59525,5.0,failure,yes
1,admin.,single,secondary,no,-207.7996,yes,no,cellular,1.0,feb,202.78622,4.0,-1.0,0.0,unknown,no
1,technician,single,secondary,no,737.2517,yes,no,cellular,13.0,feb,210.73184,2.0,-1.0,0.0,unknown,no
1,technician,married,tertiary,no,299.62067,yes,no,cellular,14.0,jul,161.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,48.0,yes,no,cellular,1.0,may,129.0,2.0,-1.0,0.0,unknown,no
1,management,married,primary,no,38.011658,yes,yes,cellular,17.0,jul,108.0,1.0,-1.0,0.0,unknown,no
1,management,divorced,secondary,no,180.11722,yes,no,unknown,22.0,may,247.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,146.39177,yes,no,unknown,8.0,feb,59.0,1.0,-1.0,0.0,unknown,no
1,services,married,secondary,no,-203.72104,yes,no,cellular,1.0,jun,59.0,1.0,-1.0,0.0,unknown,no
0,retired,married,secondary,no,923.7227,no,no,cellular,15.0,aug,239.25385,4.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,69.827225,yes,no,cellular,18.0,aug,251.0,2.0,-1.0,0.0,unknown,no
1,blue-collar,single,secondary,no,29.335682,no,no,unknown,2.0,may,406.6553,1.0,-1.0,0.0,unknown,no
1,management,married,secondary,no,1186.2706,yes,yes,cellular,1.0,may,162.0,1.0,334.94968,3.0,failure,no
1,technician,married,tertiary,no,223.0,yes,yes,cellular,6.0,apr,88.0,1.0,-1.0,0.0,unknown,no
1,management,married,unknown,no,539.52515,no,no,cellular,19.0,aug,160.19032,3.0,-1.0,0.0,unknown,yes
1,services,divorced,secondary,no,-334.07184,no,yes,cellular,20.0,jul,94.0,4.0,-1.0,0.0,unknown,no
0,retired,married,secondary,no,7455.0083,no,no,unknown,16.0,may,89.2942,4.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,818.4843,yes,no,unknown,20.0,may,4918.0,3.0,-1.0,0.0,unknown,no
1,technician,married,secondary,no,1352.8931,yes,no,cellular,31.0,jul,186.0,4.0,-1.0,0.0,unknown,no
