age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
25,unemployed,single,primary,yes,1529,yes,yes,unknown,19,apr,736,4,273,2,other,yes
34,management,married,secondary,no,-268,yes,no,cellular,9,may,183,0,-1,0,unknown,no
34,technician,married,secondary,no,111,yes,no,cellular,14,may,183,1,-1,0,unknown,no
37,technician,married,secondary,no,127,yes,no,cellular,17,may,92,1,0,0,unknown,no
44,services,single,tertiary,no,906,no,no,unknown,1,jun,387,3,333,0,failure,no
30,blue-collar,married,secondary,no,-233,yes,no,cellular,3,may,162,1,0,0,unknown,no
28,management,married,secondary,no,368,yes,no,cellular,24,may,152,0,-1,0,unknown,no
32,management,married,secondary,no,206,yes,no,cellular,29,may,145,0,-1,0,unknown,no
33,technician,married,secondary,no,315,yes,no,cellular,12,may,42,1,0,0,unknown,no
35,management,married,secondary,no,-112,yes,no,cellular,4,may,195,0,-1,0,unknown,no
30,management,married,secondary,no,36,yes,no,cellular,25,may,88,1,-1,0,unknown,no
61,blue-collar,married,tertiary,no,-703,yes,no,unknown,1,nov,330,2,300,2,failure,no
38,technician,married,secondary,no,219,yes,no,cellular,17,may,178,1,-1,0,unknown,no
60,blue-collar,married,tertiary,no,-629,yes,no,cellular,1,feb,355,2,-1,0,unknown,no
39,admin.,married,tertiary,no,1983,no,no,cellular,7,aug,219,2,0,2,unknown,no
47,blue-collar,married,tertiary,no,-597,yes,no,cellular,4,feb,156,2,-1,0,unknown,no
39,services,married,tertiary,no,2918,no,no,cellular,28,jun,174,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,-118,yes,no,cellular,2,jun,137,1,-1,0,unknown,no
46,technician,married,secondary,no,356,no,no,cellular,25,jul,131,2,-1,0,unknown,no
55,admin.,single,tertiary,no,930,no,no,unknown,7,feb,138,2,244,1,failure,no
54,blue-collar,married,tertiary,no,-695,yes,no,cellular,2,feb,153,2,253,1,unknown,no
46,admin.,married,tertiary,no,2996,no,no,cellular,15,aug,111,3,-1,2,unknown,no
38,management,married,secondary,no,250,yes,no,cellular,27,may,163,1,0,0,unknown,no
31,management,married,secondary,no,645,yes,no,cellular,16,may,176,0,0,0,unknown,no
36,technician,married,secondary,no,256,yes,no,cellular,17,may,69,1,0,0,unknown,no
