age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
40,blue-collar,married,secondary,no,1015,no,no,cellular,22,jul,19,1,0,0,unknown,no
50,services,married,secondary,no,584,yes,no,unknown,4,jun,123,0,0,0,unknown,no
41,blue-collar,married,secondary,no,-180,yes,no,unknown,15,may,182,0,0,0,unknown,no
30,technician,single,tertiary,no,101,no,no,cellular,26,may,128,1,-1,0,unknown,no
41,technician,married,secondary,no,196,no,no,cellular,26,jul,250,1,0,0,unknown,no
38,services,married,tertiary,no,1855,yes,no,cellular,11,may,290,1,327,2,failure,no
35,blue-collar,married,secondary,no,1155,yes,no,unknown,12,may,277,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,318,yes,no,unknown,3,may,88,0,0,0,unknown,no
43,technician,married,secondary,no,31,no,no,unknown,26,may,40,0,0,0,unknown,no
35,technician,single,tertiary,no,348,no,no,cellular,26,aug,171,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,2915,no,no,unknown,27,jun,245,1,0,0,unknown,no
38,blue-collar,married,secondary,no,2392,yes,no,unknown,28,may,269,1,0,0,unknown,no
38,blue-collar,married,secondary,no,5618,no,no,unknown,29,may,37,1,0,0,unknown,no
31,blue-collar,married,secondary,no,1297,yes,no,cellular,11,may,294,1,0,1,failure,no
33,technician,single,secondary,no,262,no,no,cellular,29,aug,117,1,-1,0,unknown,no
47,technician,married,secondary,no,37,yes,no,cellular,29,jul,351,2,0,0,unknown,no
34,management,single,tertiary,no,451,no,no,cellular,2,nov,13,1,0,0,unknown,no
38,blue-collar,married,secondary,no,1920,yes,no,unknown,12,may,98,0,0,0,unknown,no
53,services,married,secondary,no,525,no,no,cellular,8,jul,100,0,0,0,unknown,no
32,management,single,tertiary,no,501,yes,no,cellular,19,nov,27,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,2137,yes,no,cellular,9,may,305,1,0,0,unknown,no
37,management,married,tertiary,no,2766,no,no,cellular,11,aug,325,1,326,1,failure,no
22,blue-collar,married,secondary,no,-119,no,no,unknown,6,jul,29,0,-1,0,unknown,no
34,management,single,tertiary,no,243,no,no,cellular,26,jul,148,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,1469,yes,no,cellular,12,may,307,1,0,0,unknown,no
58,management,married,secondary,no,-602,no,no,cellular,6,aug,164,3,-1,0,unknown,no
60,management,married,tertiary,no,170,no,no,cellular,18,jul,196,1,0,0,unknown,no
41,blue-collar,married,secondary,no,-126,no,no,unknown,9,may,123,1,0,0,unknown,no
36,retired,single,tertiary,yes,3645,no,yes,telephone,21,nov,716,2,103,5,failure,yes
56,blue-collar,married,secondary,no,2106,no,no,cellular,7,aug,159,5,-1,0,unknown,no
59,admin.,married,secondary,no,321,yes,no,cellular,3,jul,158,0,0,0,unknown,no
34,blue-collar,married,secondary,no,286,yes,no,unknown,6,may,79,0,0,0,unknown,no
56,blue-collar,married,secondary,no,2081,no,no,cellular,5,nov,136,5,0,0,unknown,no
27,services,single,tertiary,yes,2736,yes,yes,telephone,9,feb,619,3,323,5,failure,yes
34,technician,single,tertiary,no,611,no,no,cellular,31,jul,131,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,348,yes,no,cellular,10,may,318,1,0,0,unknown,no
56,services,married,primary,no,481,no,no,unknown,3,jun,124,3,-1,0,unknown,no
43,blue-collar,married,secondary,no,2936,yes,no,cellular,11,may,350,1,0,0,unknown,no
37,blue-collar,married,secondary,no,1347,yes,no,cellular,22,may,79,0,-1,0,unknown,no
28,technician,single,secondary,no,200,yes,no,cellular,10,may,164,1,0,0,unknown,no
33,technician,married,secondary,no,161,no,no,cellular,25,jul,401,2,0,0,unknown,no
57,retired,married,secondary,no,-53,no,no,cellular,7,aug,168,0,-1,0,unknown,no
32,management,single,secondary,no,651,yes,no,cellular,5,may,139,1,-1,0,unknown,no
58,management,married,tertiary,no,-225,no,no,cellular,1,aug,108,3,-1,0,unknown,no
28,technician,single,tertiary,no,503,yes,no,cellular,28,aug,330,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,530,yes,no,unknown,3,jun,138,3,-1,0,unknown,no
54,blue-collar,married,secondary,no,518,yes,no,unknown,7,may,25,0,0,0,unknown,no
45,technician,married,secondary,no,1079,yes,no,cellular,17,jul,81,0,0,0,unknown,no
30,technician,married,secondary,no,-250,yes,no,unknown,28,may,181,1,0,0,unknown,no
42,technician,married,secondary,no,2102,yes,no,cellular,28,jul,182,1,0,0,unknown,no
28,management,single,tertiary,no,100,no,no,cellular,30,aug,398,1,-1,0,unknown,no
57,management,married,tertiary,no,444,yes,no,cellular,5,jul,194,3,-1,0,unknown,no
41,technician,married,secondary,no,1625,yes,no,cellular,14,may,290,1,0,1,unknown,no
55,management,married,tertiary,no,357,yes,no,cellular,17,jul,142,1,-1,0,unknown,no
30,technician,single,secondary,no,306,no,no,cellular,28,jul,170,1,0,0,unknown,no
38,management,married,tertiary,no,589,yes,no,cellular,8,may,67,1,0,0,unknown,no
35,technician,married,tertiary,no,613,yes,no,cellular,31,may,400,1,-1,0,unknown,no
33,technician,single,secondary,no,512,no,no,cellular,25,aug,203,2,-1,0,unknown,no
49,management,married,tertiary,no,897,no,no,cellular,3,aug,93,3,-1,0,unknown,no
44,blue-collar,married,secondary,no,2813,no,no,unknown,8,may,164,1,0,0,unknown,no
45,blue-collar,married,secondary,no,2054,yes,no,cellular,19,jul,83,0,0,0,unknown,no
40,blue-collar,married,secondary,no,2655,yes,no,cellular,12,may,182,1,0,1,failure,no
32,management,married,tertiary,no,427,yes,no,unknown,29,jun,43,1,0,0,unknown,no
59,management,married,tertiary,no,1889,no,no,cellular,28,jul,134,2,-1,0,unknown,no
34,technician,married,secondary,no,409,no,no,cellular,27,jul,58,1,0,0,unknown,no
32,technician,married,secondary,no,472,yes,no,cellular,26,jul,352,1,0,0,unknown,no
57,management,married,tertiary,no,26,yes,no,unknown,8,jun,359,2,-1,0,unknown,no
50,blue-collar,married,secondary,no,1503,no,no,cellular,8,aug,404,3,-1,0,unknown,no
41,blue-collar,married,secondary,no,87,no,no,unknown,8,may,129,0,0,0,unknown,no
34,management,single,tertiary,no,-104,yes,no,cellular,17,may,157,0,-1,0,unknown,no
47,management,married,tertiary,no,-161,no,no,unknown,4,jun,98,4,-1,0,unknown,no
35,technician,married,secondary,no,-226,yes,no,cellular,14,jul,117,1,0,0,unknown,no
40,blue-collar,married,secondary,no,-627,yes,no,cellular,11,may,357,2,0,0,unknown,no
33,technician,married,secondary,no,2606,no,no,cellular,10,may,235,2,0,0,unknown,no
35,blue-collar,married,secondary,no,1533,yes,no,cellular,11,may,248,1,-1,0,unknown,no
52,management,married,tertiary,no,76,yes,no,cellular,3,aug,23,3,-1,0,unknown,no
29,management,single,secondary,no,409,no,no,cellular,3,may,50,1,-1,0,unknown,no
49,management,single,secondary,no,1202,yes,no,cellular,6,apr,143,3,325,1,failure,no
31,technician,single,secondary,no,471,yes,no,cellular,2,may,165,1,0,0,unknown,no
31,management,married,secondary,no,2052,yes,no,cellular,17,jul,240,1,0,0,unknown,no
34,management,married,tertiary,no,7558,no,no,unknown,26,jun,59,2,0,0,unknown,no
52,management,married,tertiary,no,1398,no,no,cellular,18,aug,150,7,-1,0,unknown,no
24,retired,single,primary,yes,521,no,yes,telephone,8,feb,737,4,181,5,success,yes
32,management,single,tertiary,no,73,yes,no,cellular,27,aug,346,1,-1,0,unknown,no
39,technician,single,tertiary,no,81,no,no,cellular,30,jul,198,1,0,0,unknown,no
59,technician,married,tertiary,no,217,no,no,cellular,15,jul,91,0,0,0,unknown,no
35,technician,single,secondary,no,392,yes,no,cellular,9,may,111,1,0,0,unknown,no
45,blue-collar,married,secondary,no,2656,yes,no,unknown,6,may,162,0,0,0,unknown,no
38,management,single,tertiary,no,466,no,no,cellular,30,aug,162,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,2673,yes,no,unknown,4,may,154,0,0,0,unknown,no
44,blue-collar,married,secondary,no,2495,yes,no,cellular,11,may,314,1,0,0,unknown,no
23,blue-collar,married,secondary,no,-151,yes,no,unknown,4,may,80,1,0,0,unknown,no
22,services,single,secondary,no,859,yes,no,unknown,6,jun,103,3,-1,0,unknown,no
37,blue-collar,married,secondary,no,1840,yes,no,cellular,14,may,282,1,0,1,failure,no
35,services,single,secondary,no,2056,yes,no,cellular,2,apr,240,1,326,2,failure,no
48,blue-collar,married,secondary,no,321,yes,no,unknown,11,may,176,1,0,0,unknown,no
46,blue-collar,married,secondary,no,-169,no,no,cellular,5,jul,119,0,0,0,unknown,no
38,blue-collar,married,secondary,no,367,yes,no,unknown,4,may,68,0,0,0,unknown,no
56,services,single,secondary,no,2732,yes,no,unknown,7,feb,375,3,324,1,failure,no
53,services,married,primary,no,3346,yes,no,unknown,4,jun,133,3,-1,0,unknown,no
35,management,married,tertiary,no,-253,yes,no,cellular,20,jun,346,2,-1,0,unknown,no
60,management,married,tertiary,no,-74,no,no,cellular,15,jul,150,2,0,0,unknown,no
32,technician,married,tertiary,no,350,yes,no,unknown,27,may,224,1,-1,0,unknown,no
52,management,married,tertiary,no,156,yes,no,unknown,7,jun,102,3,-1,0,unknown,no
29,blue-collar,married,secondary,no,-5,yes,no,cellular,30,may,147,1,0,0,unknown,no
52,blue-collar,married,tertiary,no,418,yes,no,unknown,4,may,142,0,0,0,unknown,no
33,management,married,tertiary,no,-78,yes,no,unknown,29,jun,340,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,440,yes,no,cellular,19,may,80,0,0,0,unknown,no
29,technician,single,tertiary,no,-262,no,no,unknown,28,may,322,1,-1,0,unknown,no
32,technician,single,secondary,no,472,no,no,cellular,29,aug,79,1,0,0,unknown,no
41,blue-collar,married,secondary,no,2833,no,no,unknown,9,may,172,0,0,0,unknown,no
37,blue-collar,single,secondary,no,1213,yes,no,cellular,7,may,212,3,324,1,failure,no
40,blue-collar,married,secondary,no,103,yes,no,unknown,2,may,87,0,0,0,unknown,no
36,blue-collar,married,primary,no,-9,yes,no,unknown,6,may,65,0,0,0,unknown,no
41,blue-collar,married,secondary,no,1156,yes,no,cellular,12,may,376,1,0,0,unknown,no
45,blue-collar,married,secondary,no,2037,yes,no,unknown,5,jun,155,0,-1,0,unknown,no
34,management,married,tertiary,no,62,no,no,cellular,26,jul,139,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,-60,yes,no,unknown,29,may,74,0,0,0,unknown,no
45,blue-collar,married,secondary,no,306,no,no,unknown,7,jul,62,0,0,0,unknown,no
55,management,married,tertiary,no,17,no,no,cellular,3,aug,110,3,0,0,unknown,no
32,technician,married,tertiary,no,132,yes,no,cellular,18,may,116,0,-1,0,unknown,no
40,blue-collar,married,secondary,no,-13,no,no,cellular,9,jul,99,1,-1,0,unknown,no
55,services,married,secondary,no,298,no,no,cellular,5,jun,147,0,-1,0,unknown,no
33,technician,single,tertiary,no,-216,no,no,unknown,30,may,298,1,-1,0,unknown,no
30,management,single,tertiary,no,393,yes,no,cellular,17,nov,77,1,-1,0,unknown,no
46,technician,married,secondary,no,-119,no,no,unknown,28,may,123,1,0,0,unknown,no
55,blue-collar,married,tertiary,no,501,yes,no,cellular,3,may,79,0,0,0,unknown,no
54,management,married,tertiary,no,-9,no,no,cellular,1,aug,35,0,0,0,unknown,no
30,retired,single,primary,yes,7109,no,yes,telephone,17,nov,721,1,104,4,failure,yes
31,technician,married,secondary,no,275,yes,no,cellular,19,may,59,1,-1,0,unknown,no
54,services,married,secondary,no,259,no,no,unknown,7,jun,100,3,-1,0,unknown,no
44,blue-collar,married,secondary,no,-108,yes,no,unknown,12,may,175,1,0,0,unknown,no
27,services,single,tertiary,yes,6538,no,yes,telephone,16,nov,662,3,283,5,failure,yes
46,blue-collar,married,secondary,no,2524,no,no,unknown,3,may,193,0,0,0,unknown,no
38,technician,married,secondary,no,-43,yes,no,cellular,28,jul,162,1,0,0,unknown,no
29,management,single,tertiary,no,39,yes,no,cellular,30,aug,46,1,-1,0,unknown,no
36,management,married,tertiary,no,569,yes,no,cellular,11,may,314,2,0,1,failure,no
32,services,single,tertiary,yes,3754,yes,yes,telephone,4,apr,604,3,284,5,failure,yes
