age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
37,222578,12,0,0,39,State-gov,HS-grad,Married-spouse-absent,Handlers-cleaners,Unmarried,Black,Columbia,unpriv,unpref
50,47711,12,0,0,39,Local-gov,Assoc-voc,Married-civ-spouse,Farming-fishing,Wife,White,Trinadad&Tobago,unpriv,>50K
45,133069,9,0,0,49,Self-emp-inc,Some-college,Never-married,Sales,Not-in-family,Other,Trinadad&Tobago,Male,unpref
40,97606,13,0,0,40,Private,Prof-school,Married-civ-spouse,Craft-repair,Husband,Other,Thailand,Male,unpref
56,117026,10,0,0,26,Private,Some-college,Married-civ-spouse,Protective-serv,Not-in-family,White,Trinadad&Tobago,Male,unpref
29,108337,9,0,0,50,Self-emp-inc,Preschool,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
45,147986,9,0,0,51,Private,Masters,Married-civ-spouse,Farming-fishing,Not-in-family,White,South,Male,>50K
29,210388,13,0,0,40,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Thailand,Male,>50K
44,118035,8,0,0,49,Self-emp-not-inc,HS-grad,Married-AF-spouse,Sales,Husband,White,Yugoslavia,Male,unpref
22,190180,8,0,0,39,Self-emp-inc,Masters,Married-spouse-absent,Adm-clerical,Wife,White,Vietnam,unpriv,unpref
58,112276,9,0,0,40,Private,HS-grad,Married-AF-spouse,Machine-op-inspct,Husband,White,Trinadad&Tobago,Male,unpref
47,429862,9,0,0,53,Private,Prof-school,Married-civ-spouse,Priv-house-serv,Husband,White,Vietnam,Male,>50K
40,131889,13,0,0,49,Private,Masters,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Vietnam,Male,>50K
34,192155,9,0,0,40,,Masters,Married-civ-spouse,Sales,Not-in-family,White,Trinadad&Tobago,Male,>50K
27,21868,12,0,0,50,Private,Assoc-voc,Married-spouse-absent,Exec-managerial,Husband,White,Vietnam,Male,>50K
27,204336,9,0,0,23,Local-gov,HS-grad,Never-married,Farming-fishing,Other-relative,White,Puerto-Rico,Male,unpref
21,103462,9,0,0,39,Self-emp-inc,HS-grad,Married-spouse-absent,Machine-op-inspct,Husband,White,South,Male,unpref
60,304314,13,0,0,48,Self-emp-inc,Bachelors,Married-AF-spouse,Sales,Husband,White,Vietnam,Male,unpref
20,136318,10,0,0,30,Private,Some-college,Married-spouse-absent,Priv-house-serv,Other-relative,White,Trinadad&Tobago,unpriv,unpref
48,194509,9,0,0,39,Self-emp-not-inc,Masters,Married-AF-spouse,Priv-house-serv,Not-in-family,White,Trinadad&Tobago,Male,unpref
21,163461,10,0,0,40,Private,Prof-school,Separated,Farming-fishing,Other-relative,White,Vietnam,unpriv,unpref
58,207805,12,0,0,26,Local-gov,Doctorate,Married-spouse-absent,Armed-Forces,Own-child,White,Yugoslavia,Male,unpref
24,241409,7,0,0,56,Self-emp-inc,11th,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Vietnam,Male,unpref
25,144400,9,0,0,21,Private,Some-college,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Thailand,Male,unpref
24,94992,10,0,0,45,Local-gov,Some-college,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Jamaica,Male,unpref
31,19122,8,0,0,38,Local-gov,HS-grad,Never-married,Farming-fishing,Other-relative,Black,Thailand,Male,unpref
35,87033,12,0,0,50,Self-emp-not-inc,Assoc-voc,Separated,Prof-specialty,Other-relative,White,Thailand,Male,unpref
35,293416,9,0,0,39,Private,HS-grad,Separated,Machine-op-inspct,Own-child,Black,South,Male,unpref
54,113722,14,0,0,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Unmarried,Black,France,unpriv,unpref
23,112695,13,0,0,30,Self-emp-inc,Doctorate,Married-civ-spouse,Other-service,Other-relative,White,Yugoslavia,Male,unpref
53,113197,9,0,0,39,Self-emp-inc,Prof-school,Divorced,Craft-repair,Own-child,White,United-States,unpriv,unpref
54,104997,8,0,0,40,Local-gov,HS-grad,Separated,Priv-house-serv,Husband,Black,Vietnam,unpriv,unpref
18,77233,8,0,0,39,Private,HS-grad,Never-married,Armed-Forces,Own-child,Black,Thailand,unpriv,unpref
23,124312,10,0,0,24,Local-gov,Some-college,Divorced,Protective-serv,Own-child,Black,Mexico,Male,unpref
60,112240,9,0,0,26,Self-emp-not-inc,Masters,Married-AF-spouse,Prof-specialty,Not-in-family,White,Vietnam,Male,unpref
19,208515,6,0,0,12,Private,1st-4th,Never-married,Handlers-cleaners,Not-in-family,White,Trinadad&Tobago,Male,unpref
42,155004,8,0,0,45,,HS-grad,Married-spouse-absent,Handlers-cleaners,Husband,White,Cambodia,Male,unpref
44,19826,13,0,0,35,Local-gov,5th-6th,Married-AF-spouse,Sales,Wife,White,Laos,Male,unpref
56,87500,9,0,0,49,Self-emp-inc,Some-college,Never-married,Transport-moving,Husband,Black,Taiwan,Male,unpref
22,162642,9,0,0,39,Self-emp-inc,Preschool,Separated,Craft-repair,Unmarried,White,Vietnam,unpriv,unpref
48,35635,10,0,0,50,Self-emp-inc,Prof-school,Married-civ-spouse,Handlers-cleaners,Own-child,White,United-States,Male,unpref
57,127085,9,0,0,30,Without-pay,1st-4th,Divorced,Transport-moving,Own-child,Asian-Pac-Islander,Honduras,unpriv,>50K
23,246912,13,0,0,39,Private,Preschool,Never-married,Other-service,Other-relative,White,Yugoslavia,unpriv,unpref
48,94761,9,14999,0,40,Without-pay,5th-6th,Married-civ-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Cuba,Male,>50K
27,330442,9,0,0,40,,Masters,Married-civ-spouse,Machine-op-inspct,Husband,White,Portugal,Male,unpref
36,78108,13,7523,0,40,Private,HS-grad,Married-spouse-absent,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Philippines,Male,>50K
45,346796,9,9530,0,39,Local-gov,Preschool,Married-civ-spouse,Prof-specialty,Not-in-family,White,Vietnam,Male,>50K
22,168463,9,5446,0,30,Private,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Vietnam,unpriv,unpref
55,340446,2,0,0,39,Self-emp-inc,7th-8th,Separated,Other-service,Other-relative,White,Iran,Male,unpref
36,106228,13,0,0,39,Self-emp-inc,Doctorate,Never-married,Prof-specialty,Husband,White,Taiwan,Male,unpref
35,187890,9,0,0,40,State-gov,9th,Separated,Transport-moving,Wife,Amer-Indian-Eskimo,Honduras,unpriv,>50K
24,239683,10,0,0,40,,10th,Married-spouse-absent,Craft-repair,Other-relative,Black,Vietnam,unpriv,unpref
50,241362,9,0,0,19,Private,HS-grad,Married-spouse-absent,Other-service,Husband,White,Scotland,Male,unpref
23,252603,8,0,0,49,Private,Prof-school,Never-married,Other-service,Not-in-family,White,United-States,Male,unpref
30,164171,8,0,0,39,Self-emp-inc,HS-grad,Separated,Handlers-cleaners,Other-relative,White,Laos,Male,>50K
39,245678,8,0,0,40,Private,HS-grad,Separated,Armed-Forces,Unmarried,White,Thailand,unpriv,unpref
57,192800,14,0,0,50,Private,Prof-school,Married-spouse-absent,Machine-op-inspct,Not-in-family,Other,Puerto-Rico,Male,unpref
29,93679,13,0,0,40,Federal-gov,7th-8th,Married-civ-spouse,Farming-fishing,Other-relative,Asian-Pac-Islander,England,unpriv,unpref
34,355642,7,0,0,43,Self-emp-inc,11th,Married-AF-spouse,Tech-support,Not-in-family,White,United-States,Male,unpref
21,185145,9,0,0,13,Self-emp-inc,Some-college,Separated,Exec-managerial,Other-relative,White,Thailand,Male,unpref
61,137663,6,0,0,40,State-gov,Doctorate,Separated,Prof-specialty,Unmarried,White,Vietnam,Male,unpref
35,84625,8,4321,0,60,Federal-gov,HS-grad,Married-civ-spouse,Farming-fishing,Not-in-family,White,Vietnam,Male,unpref
51,343224,10,0,0,39,Self-emp-not-inc,5th-6th,Widowed,Other-service,Other-relative,White,Cuba,unpriv,unpref
34,219138,9,0,0,30,Self-emp-not-inc,Masters,Married-spouse-absent,Tech-support,Own-child,White,United-States,Male,unpref
34,89423,8,0,0,39,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Vietnam,Male,unpref
19,94639,12,0,0,39,,Assoc-voc,Widowed,Machine-op-inspct,Other-relative,Black,China,Male,unpref
21,433761,8,0,0,39,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Other-relative,White,Yugoslavia,Male,unpref
25,229880,9,0,0,46,Private,Preschool,Separated,Priv-house-serv,Not-in-family,White,United-States,Male,unpref
38,201029,12,0,0,40,Private,Bachelors,Married-AF-spouse,Priv-house-serv,Other-relative,Other,Trinadad&Tobago,unpriv,unpref
64,128524,9,0,0,40,Self-emp-inc,Prof-school,Married-spouse-absent,Farming-fishing,Husband,White,United-States,Male,>50K
20,125617,10,0,1599,47,Self-emp-inc,Some-college,Separated,Sales,Own-child,White,Yugoslavia,Male,>50K
25,105220,9,0,0,40,Private,Prof-school,Married-AF-spouse,Tech-support,Not-in-family,White,Yugoslavia,Male,>50K
21,169592,13,0,0,7,Self-emp-not-inc,Doctorate,Never-married,Protective-serv,Own-child,White,Trinadad&Tobago,unpriv,unpref
37,162702,12,0,0,53,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Vietnam,Male,>50K
29,330824,7,0,0,49,Self-emp-inc,1st-4th,Separated,Farming-fishing,Other-relative,White,Vietnam,Male,unpref
35,184794,10,0,0,29,Private,Prof-school,Separated,Tech-support,Own-child,White,United-States,unpriv,unpref
24,217643,3,0,0,40,Self-emp-inc,Assoc-voc,Married-civ-spouse,Sales,Other-relative,Other,Taiwan,Male,unpref
39,91849,13,0,0,40,,Bachelors,Married-AF-spouse,Sales,Other-relative,Other,Vietnam,unpriv,unpref
40,238251,8,0,0,49,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Husband,Black,Thailand,Male,>50K
60,203309,9,0,0,40,,Prof-school,Married-AF-spouse,Handlers-cleaners,Not-in-family,Black,Thailand,unpriv,unpref
23,260825,9,0,0,39,Local-gov,Prof-school,Never-married,Farming-fishing,Other-relative,Other,Trinadad&Tobago,Male,unpref
37,326236,12,5151,0,23,Federal-gov,1st-4th,Married-AF-spouse,Sales,Other-relative,Other,Japan,unpriv,>50K
22,93911,3,0,0,36,Private,Assoc-acdm,Married-spouse-absent,Sales,Own-child,White,United-States,Male,unpref
57,99842,14,0,0,51,State-gov,7th-8th,Separated,Sales,Other-relative,Asian-Pac-Islander,Jamaica,Male,unpref
20,421700,10,0,0,39,Private,Some-college,Never-married,Farming-fishing,Not-in-family,White,Vietnam,unpriv,unpref
23,119519,8,0,0,39,Private,HS-grad,Never-married,Other-service,Own-child,White,Vietnam,Male,unpref
25,231710,10,0,0,39,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
38,32568,13,0,0,9,Self-emp-inc,Bachelors,Married-AF-spouse,Sales,Wife,White,Thailand,unpriv,unpref
25,25036,13,0,0,39,Self-emp-inc,Bachelors,Married-spouse-absent,Sales,Husband,White,Yugoslavia,unpriv,unpref
58,157613,8,0,0,39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Wife,Other,South,unpriv,unpref
34,229441,6,0,0,53,Self-emp-not-inc,HS-grad,Divorced,Priv-house-serv,Own-child,White,Ireland,Male,unpref
57,411964,8,0,0,39,Federal-gov,HS-grad,Married-spouse-absent,Tech-support,Not-in-family,White,Vietnam,Male,unpref
20,249189,9,0,0,39,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Thailand,Male,unpref
32,394309,10,0,0,40,Private,Prof-school,Never-married,Craft-repair,Not-in-family,White,Yugoslavia,Male,unpref
33,350555,12,0,0,39,Federal-gov,5th-6th,Never-married,Craft-repair,Other-relative,Black,Trinadad&Tobago,unpriv,unpref
44,213437,3,0,0,30,Self-emp-inc,Assoc-voc,Divorced,Priv-house-serv,Not-in-family,White,Thailand,Male,>50K
19,161771,9,0,0,39,State-gov,12th,Divorced,Other-service,Wife,Asian-Pac-Islander,Poland,unpriv,>50K
19,26000,9,0,0,28,Private,Some-college,Married-civ-spouse,Other-service,Not-in-family,Other,Trinadad&Tobago,unpriv,unpref
24,100600,8,0,0,40,Private,Bachelors,Separated,Exec-managerial,Own-child,White,Nicaragua,Male,unpref
39,101414,13,0,0,39,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Thailand,Male,unpref
29,109151,8,0,0,39,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Trinadad&Tobago,Male,unpref
25,186914,9,0,0,39,Private,HS-grad,Never-married,Exec-managerial,Husband,White,United-States,Male,unpref
25,116029,10,0,0,39,Private,Some-college,Married-spouse-absent,Farming-fishing,Own-child,White,Trinadad&Tobago,unpriv,unpref
40,137578,10,0,0,35,Self-emp-inc,Some-college,Never-married,Protective-serv,Other-relative,Other,Trinadad&Tobago,unpriv,unpref
29,203875,9,0,0,40,Local-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Italy,Male,unpref
