age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
59,190548,8,0,0,48,Self-emp-inc,HS-grad,Married-spouse-absent,Machine-op-inspct,Husband,White,Yugoslavia,Male,unpref
32,236634,8,0,0,39,Private,Doctorate,Never-married,Craft-repair,Other-relative,Black,Trinadad&Tobago,Male,unpref
19,207087,9,0,0,40,,Preschool,Separated,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Taiwan,Male,unpref
48,205309,13,0,0,24,Self-emp-inc,HS-grad,Divorced,Priv-house-serv,Not-in-family,White,United-States,Male,unpref
39,336335,8,0,0,39,Private,HS-grad,Married-spouse-absent,Other-service,Husband,White,United-States,Male,unpref
58,134659,6,0,0,40,State-gov,9th,Never-married,Protective-serv,Own-child,White,United-States,unpriv,unpref
20,221134,6,0,0,51,Private,1st-4th,Married-AF-spouse,Farming-fishing,Other-relative,Black,Laos,unpriv,unpref
47,152676,13,0,0,39,Self-emp-not-inc,Doctorate,Never-married,Exec-managerial,Not-in-family,White,Mexico,Male,unpref
55,340446,2,0,0,39,Self-emp-inc,7th-8th,Separated,Other-service,Other-relative,White,Iran,Male,unpref
29,103053,6,0,0,40,Local-gov,10th,Separated,Armed-Forces,Other-relative,Black,Thailand,Male,unpref
37,231084,14,0,0,55,Self-emp-inc,Preschool,Married-spouse-absent,Protective-serv,Not-in-family,White,Trinadad&Tobago,unpriv,unpref
17,168642,9,0,0,40,Private,Masters,Never-married,Exec-managerial,Other-relative,Black,Ireland,Male,unpref
36,78314,9,0,0,50,Private,HS-grad,Married-AF-spouse,Other-service,Other-relative,White,Yugoslavia,Male,unpref
39,208038,9,0,0,39,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Other,Philippines,Male,>50K
62,23633,13,0,1310,51,Private,HS-grad,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Vietnam,Male,>50K
37,112083,14,0,0,47,Local-gov,5th-6th,Married-AF-spouse,Transport-moving,Husband,White,Canada,Male,unpref
