age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
30,219332,13,0,0,11,Private,Bachelors,Never-married,Exec-managerial,Own-child,Black,United-States,unpriv,unpref
20,196548,13,0,0,48,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,Male,unpref
59,100610,9,0,0,39,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,United-States,unpriv,>50K
25,150188,11,0,0,40,Local-gov,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,Black,United-States,unpriv,unpref
45,104225,13,1500,0,32,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,unpref
57,177542,9,5153,0,48,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
44,183048,13,0,1537,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
19,303915,6,0,0,29,Private,11th,Never-married,Tech-support,Own-child,Black,United-States,unpriv,unpref
56,87897,5,0,0,39,Private,10th,Divorced,Farming-fishing,Not-in-family,White,United-States,Male,unpref
19,49924,10,0,0,39,Private,Some-college,Never-married,Sales,Own-child,White,United-States,Male,unpref
46,132990,8,0,0,48,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,United-States,Male,unpref
23,173752,12,0,0,40,Local-gov,Bachelors,Never-married,Other-service,Not-in-family,Black,United-States,unpriv,unpref
55,227787,13,0,0,58,State-gov,Masters,Never-married,Armed-Forces,Own-child,White,United-States,Male,unpref
43,209372,9,0,0,78,?,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
20,195537,6,0,0,39,Private,11th,Never-married,Craft-repair,Own-child,White,United-States,unpriv,unpref
51,155375,9,0,0,39,Federal-gov,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,United-States,Male,unpref
57,268166,9,0,0,34,Private,HS-grad,Divorced,Handlers-cleaners,Husband,White,United-States,Male,>50K
44,154095,12,0,0,40,Private,Assoc-voc,Divorced,Craft-repair,Unmarried,White,United-States,unpriv,unpref
34,338062,9,0,0,40,Private,Some-college,Separated,Prof-specialty,Not-in-family,White,United-States,Male,>50K
53,172708,12,0,0,39,Local-gov,Bachelors,Divorced,Other-service,Not-in-family,Black,United-States,unpriv,unpref
43,344324,12,15024,0,39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
48,393611,13,0,0,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,unpref
31,171692,12,5991,0,39,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,unpref
22,248975,10,0,0,17,?,Some-college,Never-married,?,Not-in-family,White,United-States,unpriv,unpref
29,105495,13,0,0,39,Private,Bachelors,Widowed,Exec-managerial,Own-child,White,United-States,unpriv,>50K
28,109483,12,3761,0,40,Private,Bachelors,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Cuba,Male,unpref
30,405873,9,0,0,46,Private,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,White,United-States,Male,unpref
24,120326,8,0,0,28,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,unpriv,unpref
22,166727,8,0,0,39,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,unpriv,unpref
42,188464,8,0,0,39,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male,unpref
43,91780,8,0,0,48,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,unpref
61,448045,9,0,1651,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
25,299578,8,0,0,26,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,United-States,Male,unpref
42,373277,12,15000,0,35,Local-gov,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,United-States,Male,>50K
60,424258,8,0,0,39,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,United-States,Male,unpref
42,87710,13,0,0,21,Private,Bachelors,Divorced,Sales,Not-in-family,White,United-States,unpriv,unpref
25,230795,13,0,0,40,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,unpref
44,178717,14,0,0,48,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
21,163189,9,0,0,55,Private,HS-grad,Never-married,Sales,Own-child,White,United-States,Male,unpref
42,118386,13,0,0,26,Private,Bachelors,Never-married,Farming-fishing,Not-in-family,White,United-States,Male,unpref
29,44149,9,0,0,48,Private,HS-grad,Never-married,Craft-repair,Husband,White,United-States,Male,unpref
21,98724,13,0,0,40,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,United-States,unpriv,>50K
40,174597,9,0,0,37,Private,HS-grad,Married-civ-spouse,Armed-Forces,Wife,White,United-States,unpriv,>50K
39,133172,8,0,0,15,Private,HS-grad,Widowed,Transport-moving,Unmarried,White,United-States,unpriv,unpref
40,265606,9,5152,0,58,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,United-States,Male,>50K
67,40383,9,0,0,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
38,31048,9,0,0,38,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
47,298291,12,0,0,49,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,>50K
17,177237,10,0,0,30,Private,Some-college,Never-married,Exec-managerial,Own-child,White,United-States,unpriv,unpref
43,367463,9,6348,0,39,Private,HS-grad,Divorced,Sales,Not-in-family,White,United-States,Male,unpref
36,204468,8,0,0,48,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,>50K
47,401114,13,0,0,39,Private,Bachelors,Divorced,Exec-managerial,Other-relative,White,United-States,Male,>50K
44,204396,8,0,0,48,Private,Masters,Divorced,Craft-repair,Not-in-family,White,United-States,unpriv,unpref
30,59206,13,0,0,39,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
56,342131,9,5237,0,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,United-States,unpriv,unpref
20,327701,9,5154,0,39,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
25,96786,8,0,0,29,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,United-States,unpriv,>50K
19,176164,9,0,0,39,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,United-States,Male,unpref
18,211788,9,0,0,47,Private,HS-grad,Divorced,Other-service,Own-child,White,United-States,Male,unpref
20,204009,6,0,0,39,Private,11th,Never-married,Sales,Own-child,White,United-States,Male,unpref
34,203401,13,0,0,22,Private,9th,Never-married,Sales,Own-child,White,United-States,unpriv,unpref
54,241989,6,0,0,33,Private,10th,Never-married,Farming-fishing,Not-in-family,White,United-States,Male,unpref
18,121671,13,0,0,63,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Unmarried,White,Mexico,Male,unpref
42,81079,10,0,0,39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
37,530084,11,0,0,61,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
27,18736,14,0,0,58,Federal-gov,7th-8th,Married-civ-spouse,Adm-clerical,Husband,Black,United-States,Male,>50K
30,183727,8,0,0,32,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
51,180295,8,0,0,46,Self-emp-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male,unpref
39,79365,13,0,0,39,Private,Bachelors,Divorced,Sales,Other-relative,Black,United-States,unpriv,>50K
22,182697,9,0,0,34,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,United-States,unpriv,unpref
39,218431,3,0,0,39,Private,Bachelors,Never-married,Machine-op-inspct,Unmarried,Black,United-States,Male,unpref
19,98715,9,0,0,29,Local-gov,Some-college,Never-married,Other-service,Own-child,White,United-States,Male,unpref
31,179746,10,0,0,50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,>50K
30,434744,13,0,0,40,Self-emp-inc,Bachelors,Never-married,Transport-moving,Not-in-family,White,United-States,unpriv,unpref
34,360008,10,0,0,39,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,unpref
71,202597,13,8151,0,40,Federal-gov,Bachelors,Separated,Adm-clerical,Not-in-family,White,Portugal,Male,>50K
46,144596,8,0,0,48,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
31,329849,9,0,1495,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Canada,Male,unpref
38,170832,12,0,0,61,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,England,Male,>50K
40,42653,3,0,0,39,Private,5th-6th,Never-married,Machine-op-inspct,Other-relative,Black,United-States,unpriv,unpref
47,434964,14,4486,0,39,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,United-States,Male,>50K
50,539184,13,0,1927,39,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
51,293501,6,0,0,48,Self-emp-not-inc,10th,Divorced,Exec-managerial,Husband,White,United-States,Male,unpref
43,155566,8,0,0,39,Private,HS-grad,Never-married,Transport-moving,Own-child,White,United-States,Male,unpref
47,192348,13,0,0,52,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Own-child,White,United-States,Male,>50K
34,188486,10,0,0,25,Self-emp-not-inc,Some-college,Married-civ-spouse,Tech-support,Husband,White,United-States,unpriv,>50K
