age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,admin.,married,secondary,no,1832.9816,no,no,cellular,18.0,jan,4918.0,1.0,91.0,58.0,failure,yes
1,management,single,tertiary,no,211.82986,yes,no,cellular,12.0,apr,156.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,577.6223,yes,no,cellular,21.0,aug,117.80862,5.0,-1.0,0.0,unknown,no
1,blue-collar,divorced,primary,no,1.0,yes,no,cellular,12.0,may,97.0,2.0,-1.0,0.0,unknown,no
1,management,married,unknown,no,1639.4098,no,no,cellular,17.0,aug,131.0,50.0,-1.0,0.0,unknown,no
1,management,divorced,tertiary,no,684.1002,no,no,unknown,11.0,jun,0.0,1.0,-1.0,0.0,unknown,no
1,services,married,secondary,no,569.58954,yes,no,unknown,21.0,may,193.0,4.0,-1.0,0.0,unknown,yes
1,management,married,secondary,no,577.58936,no,yes,telephone,18.0,jul,71.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,455.73862,yes,no,unknown,18.0,may,108.0,1.0,-1.0,0.0,unknown,no
1,technician,single,tertiary,no,1278.2816,yes,no,cellular,26.0,may,158.0,2.0,-1.0,0.0,unknown,yes
1,management,single,primary,no,-8019.0,yes,no,cellular,1.0,feb,518.5287,1.0,-1.0,0.0,unknown,no
1,blue-collar,single,secondary,no,413.35098,yes,no,unknown,18.0,may,374.3164,2.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,3051.6052,no,no,cellular,17.0,jul,200.0,3.0,-1.0,0.0,unknown,no
1,entrepreneur,married,tertiary,no,3343.2502,yes,no,telephone,17.0,jul,133.0,2.0,-1.0,0.0,unknown,no
1,self-employed,married,secondary,no,6933.127,yes,no,cellular,1.0,feb,160.0,1.0,-1.0,2.0,failure,no
1,technician,married,primary,no,1601.8044,no,no,unknown,3.0,jun,0.0,3.0,-1.0,0.0,unknown,no
1,blue-collar,single,secondary,no,449.01996,no,no,cellular,13.0,jul,543.91724,4.0,-1.0,0.0,unknown,yes
