age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,management,married,tertiary,no,102127.0,no,no,telephone,31.0,aug,70.0,2.0,-1.0,0.0,failure,no
1,services,single,tertiary,no,293.47134,yes,yes,cellular,19.0,nov,495.45184,2.0,-1.0,1.0,failure,no
1,blue-collar,married,primary,no,532.4251,yes,no,cellular,9.0,nov,0.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,single,secondary,no,409.70486,yes,no,unknown,30.0,may,4918.0,4.0,-1.0,0.0,unknown,no
0,retired,married,primary,no,770.3748,yes,no,cellular,19.0,apr,104.0,1.0,-1.0,0.0,unknown,no
1,admin.,married,unknown,no,24.0,yes,no,unknown,5.0,may,166.0,4.0,-1.0,0.0,unknown,no
1,technician,married,secondary,no,550.7621,yes,no,cellular,12.0,aug,147.0,2.0,-1.0,0.0,unknown,no
1,retired,married,secondary,no,612.5469,no,no,cellular,13.0,feb,339.1489,1.0,854.0,2.0,failure,no
1,management,divorced,tertiary,no,-121.225784,no,no,cellular,7.0,jul,285.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,425.0,no,no,cellular,15.0,jul,62.0,1.0,-1.0,0.0,unknown,no
1,management,married,secondary,no,312.9678,no,no,cellular,10.0,aug,64.620056,4.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,5353.8237,no,no,cellular,20.0,aug,183.64166,2.0,-1.0,0.0,unknown,no
1,services,single,secondary,no,1258.4408,yes,no,cellular,18.0,apr,194.0,1.0,-1.0,0.0,unknown,no
1,management,single,tertiary,no,2174.5889,no,no,cellular,4.0,feb,204.0,8.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,1221.471,yes,no,unknown,31.0,may,80.0,3.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,500.10403,yes,no,cellular,14.0,may,165.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,467.70538,yes,no,cellular,12.0,apr,10.599161,3.0,-1.0,0.0,failure,no
1,blue-collar,married,secondary,no,616.0948,no,no,cellular,7.0,feb,71.0,1.0,-1.0,0.0,unknown,no
1,services,married,unknown,no,313.90994,yes,no,unknown,20.0,may,175.0,1.0,-1.0,0.0,unknown,no
1,technician,married,tertiary,no,667.9779,yes,no,unknown,6.0,may,123.0,1.0,-1.0,0.0,unknown,no
1,student,single,secondary,no,2275.4863,yes,no,unknown,26.0,may,136.0,1.0,-1.0,0.0,unknown,no
1,technician,single,secondary,no,2207.6533,no,no,cellular,19.0,aug,0.0,3.0,-1.0,0.0,unknown,no
1,technician,single,secondary,no,301.27167,yes,yes,unknown,16.0,jun,137.0,1.0,-1.0,0.0,unknown,no
1,technician,married,secondary,no,940.75977,yes,no,unknown,4.0,feb,50.0,2.0,-1.0,0.0,unknown,no
1,self-employed,married,tertiary,no,564.93134,no,no,cellular,13.0,aug,356.0,1.0,-1.0,0.0,unknown,yes
1,technician,married,secondary,no,226.59631,no,no,cellular,18.0,aug,188.0,2.0,-1.0,0.0,unknown,no
1,entrepreneur,married,tertiary,no,1493.7239,yes,no,unknown,16.0,may,154.0,2.0,-1.0,0.0,unknown,yes
1,blue-collar,married,secondary,no,1323.6747,yes,no,cellular,14.0,apr,259.0,1.0,-1.0,0.0,unknown,yes
1,management,single,tertiary,no,102127.0,yes,yes,cellular,26.0,may,191.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,single,secondary,no,691.00323,yes,no,unknown,20.0,may,4918.0,4.0,-1.0,0.0,unknown,yes
1,admin.,married,secondary,no,303.6406,yes,yes,cellular,17.0,may,366.0,1.0,854.0,5.0,other,no
1,management,married,tertiary,no,2286.62,no,no,cellular,23.0,aug,265.63522,2.0,-1.0,0.0,unknown,no
1,admin.,single,secondary,no,770.0767,yes,no,cellular,11.0,may,0.0,1.0,-1.0,0.0,failure,no
1,blue-collar,married,primary,no,2286.887,no,no,telephone,20.0,apr,62.0,1.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,24.307545,yes,no,unknown,4.0,jun,137.0,3.0,-1.0,0.0,unknown,no
1,management,single,tertiary,no,-8019.0,no,no,cellular,21.0,aug,143.26958,2.0,-1.0,0.0,unknown,no
