age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,entrepreneur,married,secondary,no,873.6726,no,yes,unknown,14.0,may,64.0,1.0,-1.0,0.0,unknown,no
1,management,single,tertiary,no,146.9622,yes,no,cellular,6.0,feb,70.0,1.0,-1.0,0.0,unknown,no
1,entrepreneur,married,primary,no,1234.9026,yes,yes,cellular,6.0,jul,110.0,2.0,-1.0,0.0,unknown,no
1,retired,married,secondary,no,708.8001,no,no,unknown,4.0,may,305.0,1.0,-1.0,0.0,unknown,no
1,self-employed,married,primary,no,386.1963,yes,no,cellular,20.0,jul,44.0,2.0,252.71393,3.0,failure,no
1,retired,divorced,secondary,no,0.0,no,no,cellular,12.0,aug,146.0,50.0,-1.0,0.0,unknown,yes
1,technician,divorced,secondary,no,-497.40958,no,no,cellular,6.0,aug,258.68427,3.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,yes,178.73796,yes,no,unknown,6.0,may,102.0,1.0,-1.0,0.0,unknown,no
1,management,single,tertiary,no,916.93884,yes,no,cellular,26.0,aug,317.0,2.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,0.0,yes,no,cellular,14.0,nov,112.0,1.0,183.0,2.0,failure,no
1,management,married,secondary,no,1701.335,yes,no,unknown,4.0,may,282.2534,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,521.23206,yes,no,telephone,20.0,may,35.0,1.0,-1.0,0.0,unknown,no
1,housemaid,married,primary,no,3058.4207,no,no,unknown,11.0,jun,207.0,3.0,-1.0,0.0,unknown,no
1,blue-collar,single,secondary,no,313.25735,yes,no,unknown,31.0,may,59.0,4.0,-1.0,0.0,unknown,no
1,blue-collar,married,tertiary,no,1888.8527,yes,no,cellular,15.0,may,338.74136,1.0,-1.0,0.0,success,no
1,blue-collar,married,secondary,no,1277.3156,yes,no,unknown,15.0,may,87.0,5.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,46.0,yes,no,cellular,20.0,apr,4918.0,5.0,173.0,2.0,other,yes
1,management,married,tertiary,no,3294.4497,no,yes,cellular,30.0,oct,4918.0,9.0,854.0,58.0,success,yes
1,blue-collar,single,secondary,no,731.65936,yes,no,unknown,21.0,may,243.2574,6.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,1216.399,yes,no,cellular,2.0,feb,100.0,1.0,-1.0,0.0,other,no
1,blue-collar,married,unknown,no,1559.5382,yes,no,unknown,26.0,may,0.0,2.0,-1.0,0.0,unknown,no
1,technician,married,secondary,no,1276.0208,no,no,unknown,21.0,jun,0.0,18.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,-8019.0,yes,no,cellular,1.0,may,89.0,50.0,854.0,58.0,failure,no
1,admin.,single,secondary,no,1884.6333,yes,no,unknown,28.0,may,128.19817,2.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,368.9574,no,yes,cellular,29.0,aug,85.21709,7.0,-1.0,0.0,unknown,no
1,technician,married,secondary,no,102127.0,no,no,unknown,7.0,jun,213.0,2.0,-1.0,0.0,unknown,no
1,retired,married,secondary,no,4860.0913,no,no,cellular,1.0,mar,156.0,3.0,-1.0,0.0,unknown,no
1,management,divorced,tertiary,no,225.41826,yes,yes,cellular,16.0,nov,131.0,2.0,-1.0,1.0,failure,no
1,student,divorced,unknown,no,297.0,yes,no,cellular,7.0,may,317.21298,50.0,280.07895,2.0,failure,no
1,unemployed,married,secondary,no,425.0,no,yes,cellular,6.0,jul,4918.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,2189.0425,yes,no,cellular,4.0,may,4918.0,3.0,334.15222,58.0,other,yes
1,technician,single,secondary,no,498.44882,no,yes,unknown,1.0,jun,324.63016,2.0,-1.0,0.0,unknown,no
1,management,single,tertiary,no,304.41556,no,no,cellular,25.0,jul,4767.8027,1.0,-1.0,0.0,unknown,yes
1,management,married,tertiary,no,5394.5,yes,no,cellular,22.0,apr,318.10104,1.0,26.973005,2.0,success,yes
1,admin.,married,secondary,no,1020.43994,yes,no,cellular,14.0,jul,153.393,1.0,-1.0,0.0,unknown,no
1,services,married,secondary,no,3744.2356,no,no,cellular,25.0,aug,268.0,2.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,26.0,yes,no,cellular,6.0,may,175.0,1.0,-1.0,0.0,failure,no
1,technician,married,secondary,no,-8019.0,yes,yes,unknown,31.0,may,0.0,2.0,-1.0,0.0,unknown,no
1,technician,single,tertiary,no,338.0,yes,no,unknown,26.0,may,85.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,4.0,yes,no,cellular,7.0,may,546.984,4.0,-1.0,0.0,unknown,no
1,admin.,single,secondary,no,432.1043,no,no,unknown,11.0,jun,78.55776,2.0,-1.0,0.0,unknown,no
1,blue-collar,single,secondary,no,320.38144,yes,no,cellular,18.0,apr,71.0,2.0,367.1094,5.0,failure,no
1,management,single,tertiary,no,4052.8228,no,no,cellular,31.0,aug,248.85062,7.0,-1.0,0.0,unknown,no
1,retired,married,secondary,no,902.54297,yes,no,telephone,20.0,jul,82.0,1.0,-1.0,0.0,unknown,no
1,technician,single,primary,no,8607.283,yes,no,cellular,14.0,jul,326.30225,3.0,-1.0,0.0,unknown,no
0,admin.,married,secondary,no,1100.4648,yes,no,unknown,21.0,may,111.0,3.0,-1.0,0.0,unknown,no
1,self-employed,single,tertiary,no,1032.6959,no,yes,cellular,14.0,oct,377.0,6.0,194.08098,2.0,other,no
1,management,married,tertiary,no,102127.0,yes,yes,unknown,14.0,jun,78.0,1.0,-1.0,0.0,unknown,no
1,technician,single,secondary,no,718.8747,no,yes,unknown,5.0,may,253.0,1.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,987.001,yes,no,cellular,21.0,jul,111.0,3.0,-1.0,0.0,unknown,no
1,unemployed,married,tertiary,no,-122.00847,no,yes,cellular,17.0,aug,176.0,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,secondary,no,1256.9686,yes,no,cellular,20.0,nov,176.0,1.0,-1.0,0.0,unknown,no
1,technician,single,secondary,no,625.36725,no,yes,unknown,13.0,may,195.94656,1.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,1687.126,yes,no,cellular,21.0,jul,320.91852,1.0,-1.0,0.0,unknown,no
1,technician,married,tertiary,no,468.22522,no,yes,cellular,16.0,aug,89.0,1.0,-1.0,0.0,unknown,no
1,technician,married,secondary,no,358.11108,yes,no,cellular,16.0,nov,286.3031,4.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,7852.158,yes,no,cellular,21.0,aug,87.0,3.0,-1.0,0.0,unknown,no
1,technician,divorced,secondary,no,911.48615,yes,no,cellular,10.0,apr,117.0,2.0,-1.0,0.0,unknown,no
