age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,entrepreneur,married,tertiary,no,1177.2178,no,no,cellular,12.0,aug,107.0,4.0,-1.0,0.0,unknown,no
1,technician,married,secondary,no,6748.563,no,no,cellular,27.0,jul,379.0,1.0,-1.0,0.0,unknown,yes
1,technician,married,tertiary,no,1597.3258,no,no,cellular,23.0,nov,229.49492,1.0,-1.0,4.0,failure,no
1,management,married,tertiary,no,709.80164,yes,no,cellular,19.0,nov,282.79074,2.0,-1.0,0.0,unknown,no
1,technician,married,unknown,no,3959.2966,no,no,cellular,4.0,aug,186.0,2.0,-1.0,0.0,unknown,no
1,blue-collar,single,unknown,no,897.8595,no,no,cellular,18.0,may,287.1449,1.0,153.9835,0.0,unknown,no
1,blue-collar,married,secondary,no,725.9836,yes,no,cellular,31.0,aug,155.0,2.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,527.7452,yes,no,cellular,16.0,oct,104.0,1.0,544.1212,0.0,failure,yes
1,management,single,tertiary,no,0.0,no,no,unknown,16.0,may,224.0,2.0,-1.0,0.0,unknown,no
1,management,married,tertiary,no,102127.0,yes,no,unknown,25.0,may,401.8265,2.0,-1.0,0.0,unknown,no
1,blue-collar,married,primary,no,316.91577,yes,no,cellular,11.0,may,0.0,2.0,854.0,0.0,failure,no
1,blue-collar,married,primary,no,670.84656,yes,no,cellular,17.0,may,211.0,2.0,-1.0,0.0,unknown,no
1,self-employed,married,unknown,no,575.6097,no,no,cellular,23.0,aug,389.0,1.0,-1.0,0.0,unknown,yes
1,technician,married,secondary,no,953.44305,yes,no,unknown,3.5545323,jun,228.40976,1.0,-1.0,0.0,unknown,no
1,services,single,secondary,no,1398.3982,no,yes,cellular,24.0,aug,216.0,2.0,-1.0,0.0,unknown,no
1,technician,divorced,tertiary,no,262.27438,yes,no,cellular,28.0,oct,410.18396,1.0,-1.0,0.0,failure,no
1,retired,married,unknown,no,547.89734,no,no,cellular,19.0,aug,4918.0,3.0,-1.0,0.0,unknown,no
1,unemployed,married,secondary,no,13.095134,yes,no,cellular,18.0,may,228.0,2.0,-1.0,0.0,unknown,no
