age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,sex,age_cat,c_charge_degree,race,two_year_recid
21,0,4,0,0,1,12.070281982421877,2.240332126617432,-44.345703125,0.0333126783370971,Male,Less than 25,F,unpriv,unpref
46,0,6,0,0,20,8.653900146484375,31.214893341064453,4.391357421875,4.399312973022461,Male,Greater than 45,F,Caucasian,unpref
66,0,1,0,0,0,2.02392578125,-0.6235072612762451,-0.785308837890625,0.1253191232681274,Male,Greater than 45,M,Caucasian,unpref
22,0,5,0,0,0,-4.61578369140625,-0.995015561580658,16.374786376953125,0.0,Female,Less than 25,F,unpriv,unpref
54,0,4,0,0,0,2.00677490234375,-0.23270940780639637,-18.91363525390625,0.0117840766906738,Male,Greater than 45,F,Caucasian,0
33,0,4,0,0,6,0.802886962890625,-0.9347999691963196,-65.49160766601562,2.0653860569000244,Male,25 - 45,F,unpriv,unpref
19,0,6,0,0,1,24.68365478515625,9.82711696624756,60.14572143554688,11.19351291656494,Female,Less than 25,F,unpriv,unpref
34,0,3,0,0,1,-137.12493896484375,26.480907440185547,-16.869720458984375,16.005043029785156,Male,25 - 45,M,unpriv,0
26,0,2,0,0,0,-1.877960205078125,-0.8625144362449646,3.2565917968749996,0.7584866285324097,Female,25 - 45,F,unpriv,0
34,0,1,0,0,0,7.445465087890625,9.836996078491213,22.18783569335937,4.215526580810547,Male,25 - 45,M,Caucasian,0
31,0,5,0,0,5,3.483062744140625,-0.3252232670783996,-34.8388671875,1.7068781852722168,Male,25 - 45,F,unpriv,unpref
22,0,9,0,0,1,11.1055908203125,300.9289855957031,134.09390258789062,0.579912543296814,Male,Less than 25,F,unpriv,unpref
22,0,9,0,0,2,0.127838134765625,4.287662029266357,-13.040985107421877,7.999575138092041,Male,Less than 25,F,unpriv,unpref
53,0,1,0,0,0,19.705047607421875,5.88067102432251,-1.428314208984375,5.599475860595703,Male,Greater than 45,M,unpriv,0
55,0,9,0,0,18,1.472381591796875,0.5875101089477538,9.035491943359377,0.0348989963531494,Male,Greater than 45,F,unpriv,unpref
24,0,8,3,0,3,42.31100463867188,2.3638925552368164,188.9146423339844,24.798002243041992,Male,Less than 25,F,unpriv,unpref
33,0,1,0,0,0,22.0418701171875,-0.9686852097511292,93.76589965820311,0.1982897520065307,Male,25 - 45,F,Caucasian,0
45,0,1,0,0,0,-0.37432861328125,-0.853573739528656,-2.14996337890625,3.426900148391724,Male,Greater than 45,M,unpriv,0
47,0,3,0,0,0,-2.422210693359375,-0.6428638696670532,-2.565887451171875,3.853619575500488,Male,Greater than 45,F,Caucasian,0
37,0,1,0,0,7,2.5479736328125,-0.6722117066383362,9.91729736328125,0.3369792699813842,Male,25 - 45,F,unpriv,0
24,0,4,0,0,0,-9.219818115234377,-0.5307698845863342,11.060791015625,4.057801246643066,Male,Less than 25,F,Caucasian,0
37,0,2,0,0,1,-42.27862548828125,4.911253452301025,-58.59230041503906,5.02296257019043,Male,25 - 45,F,Caucasian,0
56,0,3,0,0,5,0.386993408203125,20.08674430847168,-1.9210205078125,4.586498737335205,Male,Greater than 45,F,Caucasian,unpref
28,0,1,0,0,0,1.3516845703125,-0.5698407292366028,15.8114013671875,0.23318874835968012,Male,25 - 45,M,Caucasian,0
59,0,1,0,0,0,11.487518310546877,-0.997854232788086,-11.071502685546875,3.928856372833252,Female,Greater than 45,M,Caucasian,0
21,0,5,0,0,0,18.5316162109375,-0.2120116949081421,-39.31576538085937,0.000226616859436,Female,Less than 25,M,unpriv,unpref
29,0,1,0,0,1,-3.108367919921875,-0.8215660452842712,1.80218505859375,1.6941876411437988,Male,25 - 45,M,unpriv,unpref
23,0,5,0,0,0,471.22216796875,457.6217041015625,249.76324462890625,8.38776969909668,Male,Less than 25,M,unpriv,unpref
21,0,9,0,0,0,17.669647216796875,193.15640258789065,162.97314453125,0.1067365407943725,Male,Less than 25,F,unpriv,unpref
31,0,3,0,0,1,-0.379058837890625,0.5043169260025024,-29.00082397460937,0.3045730590820312,Female,25 - 45,F,unpriv,0
22,0,7,0,0,0,-0.35662841796875,1.5604591369628906,-150.22059631347656,0.0011330842971801003,Male,Less than 25,F,unpriv,unpref
21,0,8,0,0,3,-24.0740966796875,-0.8528361320495605,-29.12753295898437,1.4000389575958252,Male,Less than 25,F,unpriv,unpref
22,0,7,0,0,2,17.480133056640625,13.471635818481445,22.296630859375,1.4390170574188235,Male,Less than 25,F,Caucasian,0
29,0,1,0,0,0,-1.783050537109375,1.0577237606048584,9.763031005859377,2.556917905807495,Male,25 - 45,F,Caucasian,0
33,0,4,0,0,1,0.2366943359375,0.760311484336853,-7.3284912109375,2.2487189769744877,Male,25 - 45,F,unpriv,0
32,0,2,0,0,0,-3.090606689453125,11.937948226928713,-16.427886962890625,0.7045518159866332,Male,Less than 25,F,Caucasian,0
28,0,2,0,0,0,-1.864715576171875,2.131210803985596,17.017059326171875,0.2245773077011108,Male,25 - 45,F,unpriv,0
23,0,3,0,0,0,-3.052734375,8.302705764770508,9.999023437499998,4.796799182891846,Male,Less than 25,M,unpriv,0
27,0,4,0,0,1,14.933807373046877,66.1124496459961,34.253692626953125,1.6486376523971558,Male,Less than 25,M,unpriv,unpref
32,0,5,0,0,5,-2.09686279296875,23.470195770263672,0.8897705078125001,1.7279535531997683,Male,25 - 45,M,unpriv,0
28,0,6,0,0,4,-11.2313232421875,9.591194152832031,32.398895263671875,32.48054122924805,Male,25 - 45,F,Caucasian,unpref
19,0,8,0,0,3,0.664764404296875,27.20338249206543,11.04266357421875,1.174101948738098,Male,Less than 25,M,Caucasian,unpref
25,0,9,0,0,2,-1.751068115234375,14.99709701538086,1.24163818359375,2.3608944416046143,Male,25 - 45,F,Caucasian,unpref
21,0,4,0,0,0,12.436737060546877,-0.8421967029571532,-78.02946472167969,0.0020395517349243,Female,Less than 25,M,unpriv,0
36,1,9,1,0,26,19.142242431640625,64.60685729980469,37.243011474609375,141.0102996826172,Male,25 - 45,F,unpriv,0
22,0,4,0,0,0,12.4273681640625,1.9375777244567869,6.0435791015625,15.450284004211426,Female,Less than 25,M,unpriv,unpref
24,0,6,0,0,0,1.31304931640625,28.231853485107425,13.919403076171877,0.2209514379501342,Male,25 - 45,M,unpriv,0
27,0,8,0,0,12,-19.45062255859375,0.3390258550643921,58.829833984375,35.16187286376953,Male,25 - 45,F,unpriv,unpref
23,0,9,0,0,2,-1.10406494140625,-0.7922629117965698,21.729248046875,0.8656764030456543,Male,25 - 45,F,Caucasian,unpref
57,0,1,0,0,0,-5.590850830078125,-0.525114893913269,44.23370361328126,0.3501230478286743,Male,Greater than 45,F,unpriv,unpref
